clade_name	SAMN19291048	SAMN19291049	SAMN19291051	SAMN19291050	SAMN19291019	SAMN19291044	SAMN19291037	SAMN19291040	SAMN19291030	SAMN19291039	SAMN19291023	SAMN19291034	SAMN19291029	SAMN19291028	SAMN19291032	SAMN19291035	SAMN19291026	SAMN19291041	SAMN19291021	SAMN19290998	SAMN19291000	SAMN19291002	SAMN19291011	SAMN19291054	SAMN19291056	SAMN19291060	SAMN19291061	SAMN19290994	SAMN19291013	SAMN19290981	SAMN19290990	SAMN19290979	SAMN19291004	SAMN19290988	SAMN19290996	SAMN19290999	SAMN19291006	SAMN19291053	SAMN19290989	SAMN19290993	SAMN19290980	SAMN19291059	SAMN19291062	SAMN19290991	SAMN19291017	SAMN19291018	SAMN19291055	SAMN19291058	SAMN19291008	SAMN19291052	SAMN19290986	SAMN19290978	SAMN19290997	SAMN19291001	SAMN19291009	SAMN19290987	SAMN19290992	SAMN19290995	SAMN19291005	SAMN19291012	SAMN19291014	SAMN19291027	SAMN19291007	SAMN19291010	SAMN19291016	SAMN19291015	SAMN19290982	SAMN19290983	SAMN19290984	SAMN19291063	SAMN19291003	SAMN19291020	SAMN19291025	SAMN19291033	SAMN19291036	SAMN19291043	SAMN19291024	SAMN19291046	SAMN19291022	SAMN19291031	SAMN19291042	SAMN19290985	SAMN19291038	SAMN19291045	SAMN19291047	SAMN19290917	SAMN19290937	SAMN19290944	SAMN19290951	SAMN19290913	SAMN19290936	SAMN19290933	SAMN19290908	SAMN19290902	SAMN19290947	SAMN19290955	SAMN19290898	SAMN19290931	SAMN19290971	SAMN19290973	SAMN19290977	SAMN19290946	SAMN19290953	SAMN19290969	SAMN19290899	SAMN19290905	SAMN19290934	SAMN19290920	SAMN19290926	SAMN19290941	SAMN19290961	SAMN19290965	SAMN19290935	SAMN19290950	SAMN19290956	SAMN19290911	SAMN19290912	SAMN19290918	SAMN19290923	SAMN19290930	SAMN19290903	SAMN19290916	SAMN19290919	SAMN19290921	SAMN19290914	SAMN19290922	SAMN19290943	SAMN19290959	SAMN19290963	SAMN19290976	SAMN19290938	SAMN19290957	SAMN19290960	SAMN19290975	SAMN19290929	SAMN19290932	SAMN19290970	SAMN19290909	SAMN19290910	SAMN19290949	SAMN19290962	SAMN19290964	SAMN19290900	SAMN19290940	SAMN19290968	SAMN19290972	SAMN19290915	SAMN19290924	SAMN19290925	SAMN19290927	SAMN19290967	SAMN19290942	SAMN19290948	SAMN19290928	SAMN19290939	SAMN19290954	SAMN19290958	SAMN19290974	SAMN19290906	SAMN19290907	SAMN19290904	SAMN19290901	SAMN19290952
k__Bacteria|p__Firmicutes|c__CFGB1538|o__OFGB1538|f__FGB1538|g__GGB3892	0.00193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	0.11521	0.1356	0.01222	0.01873	0.00529	0.0	0.0	0.0	0.0	0.04123	0.02033	0.00095	0.00174	0.0	0.02776	0.20752	0.0	0.0	0.0807	0.03087	0.0477	0.00823	0.0	0.00164	0.01122	0.07763	0.0	0.00923	0.01704	0.00063	0.0223	0.4289	0.01126	0.0	0.0	0.00575	0.0	0.0	0.11955	0.11912	0.15078	0.00645	0.0	0.0	0.0	0.02722	0.03665	0.09334	0.00625	0.0	0.01	0.02074	0.00116	0.0	0.01627	0.01009	0.01462	0.0105	0.00134	0.01024	0.27068	0.0	0.0	0.00341	0.0	0.0	0.0135	0.08205	0.0	0.0	0.0	0.0	0.01578	0.0	0.05411	0.0	0.09581	0.00024	0.05352	0.0	0.36077	0.0	0.0	0.0	0.0018	0.0	0.0	0.0036	0.00108	0.00635	0.0	0.00702	0.0	0.00842	0.00782	0.0	0.0	0.0	0.00267	0.00523	0.00854	0.09256	0.0	0.0	0.0	0.0	0.0	0.00332	0.0	0.07155	0.0	0.07552	0.02925	0.0	0.0	0.0	0.0	0.16433	0.03482	0.00084	0.0	0.0	0.00455	0.0	0.0	0.0	0.03586	0.0	0.0	0.01629	0.0	0.00406	0.0	0.0	0.0	0.01242	0.02362	0.0	0.00927	0.0	0.0	1.61073	0.04199	0.0	0.0	0.00259	0.0	0.0	0.0	0.10642	0.00025	0.00687	0.03936	0.0	0.0	0.0	0.0	0.0	0.00928	0.07104	0.0	0.0	0.01113
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9646	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01462	0.00565	0.00234	0.0	0.0	0.04548	0.0	0.02095	0.0	0.0	0.0	0.01211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.0	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01988	0.0	0.01897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.07768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01371	0.0	0.0	0.0009	0.00177	0.0	0.0	0.0	0.00529	0.0	0.0	0.0	0.0	0.00164	0.0	0.0	0.0	0.0	0.0	0.0	0.01567	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.0022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02311	0.00248	0.0	0.0	0.05378
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	1.29411	7.2621	0.0	0.67976	0.0	0.0	0.04967	0.66016	6.17923	4.31914	1.09369	0.1679	0.05826	0.0	0.11746	17.2323	0.73233	0.0	0.0	0.21182	0.00313	0.60906	0.01359	0.0	0.0	0.00016	0.0	11.03142	0.0	0.0	0.47499	0.00095	0.42498	0.00481	0.00762	0.0	0.14902	0.0	0.78694	0.54439	0.00521	0.00517	0.0	15.36841	0.0	0.0	0.14843	0.0	0.09727	1.18882	0.12202	0.0	5.27855	7.68621	0.03461	0.00914	1.42647	5.14182	0.44668	0.0	0.00348	0.81706	0.0	0.0	0.0	0.78136	23.62445	0.50322	67.77392	0.38487	54.6362	0.0	0.0	0.37824	0.47642	0.00192	0.01797	0.07656	0.00044	2.54262	0.0143	3.48235	20.0795	5.85203	35.75636	0.0	0.0	0.08497	0.0709	0.0	0.0	0.12901	0.0	0.30613	3.30263	0.05215	0.0	0.01829	0.0	0.0	0.00014	0.0	0.0	0.0	0.00202	0.78261	0.03455	0.41345	0.04888	0.0	0.03919	0.0	0.0	0.4859	0.01355	1.22974	0.00286	0.55222	1.13855	0.74913	0.00848	0.00437	0.014	1.27534	0.0	0.00284	0.10233	0.003	0.01707	0.53032	0.0	0.0	0.0105	0.0	1.12817	0.20785	0.0	0.0	0.0	0.0	0.0	20.80611	8.23697	0.00962	0.00177	0.37988	3.73458	0.03767	4.61006	0.45911	4.02583	0.2819	0.07383	1.18922	1.76469	1.08185	4.66664	0.19341	5.02641	0.45804	0.0	1.3136	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__GGB6010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified	0.01083	0.0008	0.08801	0.0	0.0	0.0	0.0	0.0	0.00621	0.03749	0.02248	0.0	0.0	0.0	0.00089	0.0	0.0	0.0	0.0	0.0	0.07008	0.0	0.0	0.00505	0.0	0.0	0.0	0.00108	0.0	0.00116	0.0	0.0	0.02243	0.0	0.0	0.04019	0.0	0.0	0.00071	0.0	0.0	0.00679	0.0	0.0	0.00027	0.00037	0.0	0.02288	0.01489	0.0	0.0	0.0	0.0	0.0	0.0	0.00801	0.0	0.00369	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.00076	0.0	0.0	0.0	0.0	0.0	0.05442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178	0.25138	0.0	0.0	0.0	0.00869	0.0	0.0	0.0	0.28346	0.00089	0.05632	0.0	0.00175	0.0	0.0	0.00655	0.00374	0.0	0.0	0.0008	0.0	0.03767	0.0	0.0	0.0	0.0	0.00128	0.0235	0.0	0.0	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.00281	0.23954	0.0	0.0	0.0	0.01595	0.0	0.0	0.0	0.01418	0.0	0.0	0.00194	0.0422	0.0	0.0	0.0	0.0	0.0	0.0	0.00799	0.0	0.0	0.00463
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	0.00837	0.0	0.00352	0.00345	0.0	0.0	0.00162	0.00481	0.0	0.01508	0.00116	0.00538	0.00999	0.0	0.00816	0.00128	0.0	0.0	0.0	0.01574	0.01991	0.00049	0.00598	0.01615	0.00155	0.00068	0.00558	0.02593	0.0	0.0	0.0	0.0	0.00095	0.04541	0.0	0.00086	0.28993	0.01473	0.0019	0.01827	0.00329	0.00971	0.01785	0.0	0.01227	0.00128	0.00707	0.00456	0.00243	0.0	0.38307	0.0	0.00126	0.0	0.00318	0.01239	0.00327	0.0031	0.0	0.01077	0.0	0.0	0.00719	0.00594	0.0	0.0	0.0	0.0	0.0	0.0	0.00425	0.00259	0.00195	0.00317	0.0	0.00076	0.02375	0.0	0.00362	0.0	0.0	0.0	0.0	0.0	0.0	0.03392	0.00248	0.1973	0.00389	0.04648	0.02472	0.01092	0.0	0.00257	0.0	1.31488	0.0	0.0	0.14727	0.11036	0.01777	0.10382	0.0	0.10748	0.0	0.0	0.01635	0.06009	0.0	0.09977	0.0	0.069	0.00897	0.06694	0.29986	0.0	0.00238	0.00938	0.02035	0.00166	0.0	0.02337	0.01336	0.0	0.02008	0.00221	0.04705	0.09839	0.08806	0.03609	0.03493	0.14347	0.0	0.0	0.01178	0.00221	0.01381	0.01568	0.02113	0.0052	0.0	0.00975	0.07852	0.31322	0.02834	0.01482	0.45463	0.00159	0.0016	0.0	0.00731	0.00325	0.07967	0.0	0.03519	0.0	0.01465	0.0	0.08327	0.03881	0.0	0.0	0.03106
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6612	0.0	0.0	0.02277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2882|o__OFGB2882|f__FGB2882|g__GGB9186	0.00335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0352	0.12483	0.01151	0.00594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06203	0.0	0.0	0.0	0.01666	0.0	0.0	0.0	0.01809	0.0	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01966	0.0	0.0	0.0	0.01284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1406
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9818	0.01452	0.0	0.00337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04428	0.0	0.0	0.0	0.0	0.0	0.0	0.00088	0.0	0.0	0.00212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00574	0.0	0.0	0.00219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00243	0.0	0.0	0.02765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0	0.0	0.0	0.0	0.0	0.0	0.00218	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Catenibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081	0.00163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00647	0.00094	0.0	0.00429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00315	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166	1.05573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08048	0.0	0.0	0.0	0.0	11.49794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01221	0.00099	0.0	0.0	0.0	0.0	0.0	0.06783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14262	0.0	0.0	0.0	0.03899	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Neoruminococcus	0.00061	0.0	0.00066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00238	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3523	0.0	0.0	0.0	0.0	0.0	0.0	2.75764	0.04373	0.0002	0.0	0.0	0.0	0.0	0.0	0.17841	0.0	0.0	0.0	0.21824	0.0	0.0	0.03401	0.06637	0.0	0.1178	0.0	0.0	0.0	0.03585	0.0	0.01668	0.0	0.0	0.0	0.00135	0.0	0.0	0.27921	0.0	0.01518	0.0	0.0	0.28088	0.0	0.0	0.21874	0.0	0.03318	0.0	0.0	0.25635	0.02114	0.04906	0.0	0.00208	0.0	0.0	0.0	0.0198	0.02297	0.36218	0.0	0.0	0.00286	0.06886	0.01055	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.00563	0.02245	0.0	0.11202	0.00089	0.08018	0.0	0.0	0.0	0.00076	0.0	0.25565	0.0	0.0	0.0	0.00904	0.0	0.0	0.0	0.4672	0.05834	0.0	0.65133	0.0	0.0	0.08028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13927	0.0	0.0	0.0	0.0	0.0	0.0	0.11364	0.0	0.0	0.01246	0.0	0.0	0.36415	0.0	0.0	0.022	0.0	0.00111	0.0	0.00234	0.0	0.0	0.0	0.01047	0.0	0.00192	0.42394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28105	0.00801	0.0	0.0	0.0	0.0	0.00173	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Massilimaliae	0.00015	0.00287	0.0	0.03327	0.0	0.0	0.0	0.00826	0.0	0.0	8e-05	0.00034	0.02552	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.00934	0.01653	0.0	0.01086	0.01743	0.00492	0.00366	0.00175	0.00097	0.0	0.03985	0.02398	0.00066	0.0016	0.0	0.00156	0.0	0.00436	0.00074	0.00603	0.01168	0.0	0.00493	0.0	0.00364	0.00171	0.0	0.00173	0.0003	0.00047	0.00484	0.0	0.0	0.0	0.0	0.0	0.00162	0.0	0.0	0.0006	0.0	0.0	0.00394	0.0	0.0	0.0	0.01444	0.00068	0.0	0.00041	0.0	0.0031	0.00148	0.0	0.0	0.0	0.00741	0.0	0.00076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116	0.00244	0.0	0.0	0.0	0.0	0.00045	0.0	0.0	0.0	0.0	0.0	0.0	0.00012	0.0	0.00211	0.0	0.0	0.0	0.00101	0.0	0.00058	0.0	3e-05	0.00085	0.0	0.00742	0.0	0.0	0.0	0.00184	0.0	0.0	0.0	0.0	0.0	0.00121	0.0	0.00063	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132	0.00165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.0	0.00089	0.00038	0.0	0.0	0.00016	0.0	0.0	0.0	0.0027
