clade_name	SID31004	SID31009	SID31021	SID31030	SID31071	SID31112	SID31129	SID31137	SID31159	SID31160	SID31188	SID31219	SID31223	SID31233	SID31236	SID31237	SID31256	SID31267	SID31275	SID31276	SID31282	SID31285	SID31300	SID31328	SID31333	SID31337	SID31343	SID31360	SID31367	SID31379	SID31398	SID31416	SID31424	SID31428	SID31431	SID31446	SID31449	SID31450	SID31452	SID31455	SID31477	SID31489	SID31493	SID31501	SID31512	SID31519	SID31537	SID31549	SID31557	SID31582	SID31637	SID31685	SID31700	SID31705	SID31711	SID31714	SID31723	SID31749	SID31750	SID31766	SID31865	SID31866	SID31868	SID31870	SID31871	SID31872	SID31873	SID31874	SID31875	SID31876	SID31877	SID31878	SID31879	SID31880	SID31881	SID31883	SID31884	SID530002	SID530018	SID530026	SID530028	SID530039	SID530041	SID530050	SID530052	SID530054	SID530055	SID530074	SID530075	SID530119	SID530142	SID530154	SID530163	SID530167	SID530168	SID530172	SID530177	SID530185	SID530215	SID530227	SID530251	SID530258	SID530262	SID530295	SID530297	SID530315	SID530323	SID530331	SID530348	SID530364	SID530368	SID530373	SID530394	SID530398	SID530403	SID530444	SID530450	SID530451	SID530558	SID530600	SID530623	SID530697	SID530705	SID530743	SID530756	SID530840	SID530867	SID530890	SID531128	SID531155	SID531248	SID531274	SID531277	SID531281	SID531333	SID531352	SID531361	SID531382	SID531403	SID531414	SID531416	SID531424	SID531469	SID531663	SID531766	SID531775	SID532305	SID532749	SID532779	SID532796	SID532802	SID532826	SID532832	SID532915
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum|t__SGB3922	0.0	0.0	0.00213	0.0	0.00417	0.02347	0.0035	0.02864	0.0	0.0	0.00245	0.0002	0.00326	0.00508	0.0	0.00235	0.02757	0.00358	0.00384	0.0	0.00041	0.0	0.0	0.0	0.0	0.00195	0.0	0.01115	0.0111	0.00455	0.01596	0.0	0.02106	0.0	0.01905	0.01227	0.00428	0.0	0.0	0.0	0.02388	0.00096	0.00736	0.12041	0.00453	0.00142	0.02403	0.00918	0.00208	0.03832	0.0	0.00665	0.01451	0.07354	0.0	0.00678	0.0066	0.00246	0.0145	0.00257	0.01696	0.0	0.00073	0.00283	0.00439	0.00021	0.00379	0.00232	0.00089	0.00267	0.0	0.0	0.00604	0.05055	0.0014	0.0	0.00209	0.0	0.00156	0.00189	0.0	0.00154	0.00569	0.00411	0.00492	0.00259	0.00262	0.0078	0.0	0.00536	0.00074	0.00509	0.0	0.00685	0.01739	0.00549	0.00621	0.00663	0.00222	0.0	0.0066	0.00778	0.02172	0.00393	0.00133	0.01711	0.00796	0.0	0.05856	0.00034	0.0	0.0	0.00014	0.01809	0.0232	0.00114	0.01527	0.00038	0.00197	0.00665	0.00039	0.00835	0.00575	0.00363	0.01484	4e-05	0.00083	0.00329	0.0	0.00628	0.00096	0.00025	0.00739	0.01395	0.00867	0.00511	0.0	0.0	0.00236	0.0	0.00147	0.0	0.00203	0.0	0.00023	0.00069	0.0	0.0	0.0	0.0	0.0	0.0	0.00053	0.0007
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter|s__Raoultibacter_massiliensis|t__SGB33551	0.0	0.0	0.0	0.02255	0.0	0.0	0.0	0.0	0.0	0.00175	0.00034	0.0	0.0	0.0	0.0	0.07416	0.13535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01116	0.0	0.0	0.0	0.0	0.02629	0.00459	0.00791	0.0	0.0	0.0	0.0	0.01336	0.0	0.0	0.0	0.01423	0.0	0.0	0.0449	0.0	0.0	0.0	0.00695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01244	0.0	0.0	0.0	0.0	0.0	0.0	0.00209	0.00936	0.0	0.0	0.0	0.00426	0.00087	0.01547	0.0	0.0	0.0	0.0	0.0	0.00306	0.0	0.15451	0.0	0.00277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.01107	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Metaruminococcus|s__Candidatus_Metaruminococcus_caecorum|t__SGB63353	0.0	0.00269	0.00154	0.00351	0.00073	0.00235	0.0	0.00812	0.0	0.0	0.001	0.0	0.0	5e-05	0.00204	0.00326	0.00146	0.0	0.0	0.0	0.00389	0.01135	0.00912	0.00533	0.0	0.0	0.0	0.0	0.0	0.0	0.00022	0.0	0.0002	0.00284	0.00239	0.0	0.00243	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	2e-05	0.0	0.0034	0.0	0.0	0.0	0.0	0.0025	0.00087	0.0	0.0	0.0	0.0	0.00803	0.0	0.00103	0.00029	0.00164	0.0	0.0	0.0001	0.00139	0.0	0.00152	0.00261	0.00185	0.00708	0.0	0.00515	0.0002	0.02118	0.00208	0.00231	0.00132	0.0	0.0	0.00291	0.0	0.0	0.00643	0.0	0.00548	0.00071	0.0	0.0	0.00588	0.0	0.0	0.0	0.01093	0.00853	0.00074	0.0	0.0	0.0004	0.00658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00324	0.0	0.00209	0.00257	0.00117	0.01109	0.00069	0.0	0.0	0.0035	0.0	0.00102	0.0013	0.00164	0.00663	0.00125	0.0	0.0	0.03879	0.0	0.00216	0.00216	0.0	0.0	0.0	0.00213	0.0	0.0	0.00939	0.0	0.0	0.0	0.00592	0.0	0.0	0.02747	0.00307	0.0	0.00669	0.00121	0.0	0.0	0.00245	0.00102	0.0	3e-05	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum|t__SGB17237	0.0	0.0	0.28026	0.0	0.23042	0.0	0.37275	0.0	0.0	0.0003	0.0	0.00062	0.00879	0.0	0.0	0.47661	0.0	0.08492	0.0	0.00622	0.0	0.0	0.0	0.32307	0.00026	0.0	0.0	0.0	0.0152	0.0	0.00907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02443	0.0	1.48548	0.0	0.0	0.0	5.37954	0.14228	0.00013	0.0	0.00021	0.0	0.0	0.00081	0.0	0.0	0.00273	0.00023	2.50424	0.0027	0.18732	0.04395	8e-05	0.00111	0.0	0.0	0.07525	0.0	0.0	0.00136	0.0009	0.01369	0.0	0.0	0.0	0.0	1.49777	0.00019	0.27716	0.00142	0.01498	0.0	0.0	0.00129	0.0	0.0016	0.0	0.0	0.06545	0.0	0.0	0.0	1.30903	0.0	1.93971	0.0	0.0	0.0004	0.0	0.0	0.0	4.34235	0.0	0.00087	0.0019	0.0	9.40998	0.0	0.00301	0.0	0.0	0.0	0.0	0.0	0.0	0.12737	0.0	0.0	0.0009	0.0	0.0	0.0	0.00068	0.64884	0.0	0.48141	0.02956	0.481	0.0	0.0	0.0	0.0	0.00234	0.0	0.01133	0.00025	0.0	0.17772	2.15088	0.0	0.00116	0.0	0.0	0.00022	0.0	0.0	0.3198	0.0	0.0	0.0	0.00189	0.1871
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Massilimaliae|s__Massilimaliae_timonensis|t__SGB7253	0.0	0.0017	0.00206	0.00509	0.0	0.0	0.01352	0.00727	0.0	0.0	0.00045	0.0	0.0	0.0	0.00336	0.00063	0.00017	0.0002	0.0005	0.00161	0.00834	0.00169	6e-05	0.00128	0.0	0.0	0.0014	0.0	0.00115	0.0	0.0	2e-05	0.00188	0.0	0.0	0.0	0.0	0.0	0.00232	0.00105	0.00022	0.00014	0.0	0.00338	0.0	0.00298	0.00481	0.00202	0.0	0.00077	0.0	0.0	0.0	0.0	0.0	0.0	0.00061	0.00175	0.00112	0.0	0.00126	0.00022	0.00266	0.0	0.0	0.01418	0.0015	0.00033	0.00193	0.00295	0.00119	0.00029	0.00491	0.0	0.0044	0.0	0.0	0.0	0.0	0.00043	0.0016	3e-05	0.0002	0.0273	0.0	0.0	0.0	0.0	0.0	0.00012	0.00189	0.0	0.00152	0.00071	0.00208	0.0	0.00013	0.0	0.00013	0.00937	0.0	0.00083	0.00725	0.00135	0.0	0.00463	0.0013	0.00392	0.0	0.00604	0.00013	0.00032	0.00235	0.0	0.0	0.00048	0.01127	0.00212	0.00353	0.0	0.0	0.00183	0.00335	7e-05	0.0	0.0	2e-05	0.00611	0.00089	0.00168	0.0	0.0	0.00406	8e-05	0.002	0.0	9e-05	0.00674	0.0	0.01287	0.01139	0.0	0.00649	0.01032	0.00032	0.0	0.00066	0.02117	0.0	0.00239	3e-05	0.0	0.00015	0.00238
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Bittarella|s__Bittarella_massiliensis|t__SGB7263	0.0	0.00053	0.00554	0.00495	0.00132	0.01706	0.05462	0.0	0.0	0.00343	0.00241	0.00168	0.0	0.0	0.01028	0.0	0.00247	0.00329	0.0164	0.00232	0.02178	0.00363	0.00473	0.00544	0.00915	0.05818	0.0026	0.01068	0.00016	0.00976	0.00158	0.0	0.00059	0.00259	0.00264	0.00496	0.00125	0.01391	0.00069	0.01783	0.0007	0.00369	9e-05	0.0278	0.00036	0.00558	0.01978	0.00355	0.0	0.00484	0.00058	0.0001	0.00016	0.0	0.0	0.0	0.00796	0.00781	0.00228	0.00215	0.00551	0.00672	0.0145	0.0	0.0	0.04775	0.00534	0.0007	0.0081	0.00263	0.00454	0.00795	0.0	0.00354	0.00258	0.01587	0.00137	0.005	0.0	0.00989	0.00547	0.0	0.00138	0.00923	0.0	0.0	0.00403	0.0	0.00442	0.00999	0.01267	0.0	0.0	0.00017	0.00196	0.00087	0.00947	0.00278	0.00733	0.00796	0.0	0.00613	0.00265	0.00973	0.00354	0.00035	0.0	0.00747	0.0	0.00828	0.0	0.00231	0.00338	0.00169	0.0	0.01018	0.01646	0.00305	0.0087	0.00271	0.00872	0.012	0.0047	0.0	0.0	0.00359	0.00627	0.01711	0.00716	0.00182	0.00284	0.0	0.01028	0.00116	0.00567	0.03289	0.01085	0.00833	0.0	0.01242	0.01374	0.0	0.00907	0.02573	0.0043	0.03499	0.00579	0.09921	0.0	0.00801	0.00674	0.0	0.00696	0.01091
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An131|t__SGB4775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5e-05	0.0	0.0	0.0	0.0	5e-05	0.0	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.00478	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.00355	0.00781	0.0	0.00261	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04942	0.0	0.0	0.0	0.0	0.00473	0.00066	0.0	0.0	0.0	0.0	0.00254	0.0	0.0	0.0	0.0	0.0	0.0	0.00873	0.00017	0.0	0.0	0.0	0.0	0.0	0.01116	0.0	0.0	0.0	0.00044	0.0	0.0	0.00168	0.0	0.0	0.0194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04195	0.0	0.0	0.00799	0.0	0.0	0.0	0.0	0.0	0.00974	0.0	0.0	0.00033	0.0	0.0	0.0	0.00044
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_durum|t__SGB17008	0.0	0.0	0.0	0.0	0.0003	0.00016	0.00088	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0025	0.00696	0.0054	0.00145	0.0	0.0	0.0	0.0	0.0	0.0	0.00216	0.00154	0.0	0.0	0.0	0.02151	0.01253	0.0	0.01004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084	0.00164	0.02432	0.00053	6e-05	0.0	0.00148	0.0	0.0021	0.0	0.0	0.0	0.0	0.0	0.00363	0.0	0.00459	0.0	0.00059	0.0	0.0	0.0	0.00104	0.00052	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5e-05	0.0	0.0	0.00208	0.0	0.00285	0.0	0.00289	0.0	0.01509	0.0	0.00024	0.0	0.00018	0.00251	0.0	0.0	0.00037	0.0	0.0	0.0005	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.00316	0.0	0.0	0.0	0.0	0.0	0.0	0.00052	0.00066	0.00016	0.00147	0.00589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae|t__SGB14807	0.0	0.0	0.01368	0.0019	0.0	0.0	0.0026	0.21421	0.00874	0.0	0.0	0.03084	0.00095	0.00059	0.0592	0.00135	0.00971	0.00976	0.0	0.0	0.00078	0.0	0.01782	0.0	0.0	0.0	0.0	0.0	0.0678	0.39948	0.00344	0.00427	0.0	0.0	0.0	0.00031	0.0	0.04199	0.00943	0.05104	0.0	0.27558	0.00422	0.03346	0.34164	0.07371	0.28726	0.01308	0.00105	0.00565	0.00087	0.0	0.0	0.0	0.0	0.0	0.00062	0.25832	0.00133	0.0	0.15363	0.32765	0.01922	0.00324	0.00233	0.0245	0.0	0.0	0.00196	0.03312	0.05248	0.01564	0.00257	0.0	0.00065	0.00354	0.00641	0.26876	0.00375	0.0	0.00495	0.0032	0.0221	0.022	0.0	0.00731	0.02086	0.05258	0.0	0.07018	0.03003	0.0	0.00271	0.0	0.0	0.0	0.45655	0.0	0.0	0.03438	0.0	0.01434	0.02805	0.01242	0.02991	0.0	0.00236	0.01046	0.00148	0.01077	0.0	0.00818	0.05657	0.05722	0.13391	0.00084	0.58592	0.0	0.15487	0.00344	0.0	0.00377	0.0	0.0	0.0	0.00317	0.0	0.00471	0.0	0.11686	0.0	0.0	0.0	0.0	0.00279	0.46946	0.0	0.0169	0.0	0.02893	0.00483	0.0	0.03228	0.0007	0.0	0.0	0.0	0.00415	0.0	0.0	0.0	0.0	0.00161	0.02683
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9614|s__GGB9614_SGB15049|t__SGB15049	0.0066	0.0	0.0	0.00038	0.00673	0.0	0.0	0.0	0.0	0.00217	0.00496	0.00202	0.0	0.0	0.00822	0.0	0.0	0.00518	0.0	0.0	0.00034	0.00047	0.00999	0.0	0.0	0.0	0.0	0.0	0.00487	0.0	0.00558	0.0	0.0	0.0	0.0	0.0	0.00318	0.0	0.00963	0.00046	0.0	0.00055	0.0	0.0	0.0	0.0	0.00011	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.00115	0.0	0.0	0.0	0.01022	0.0	0.0	0.01128	0.0	0.01585	0.02222	0.09758	0.0	0.01786	0.0	0.0	0.00041	0.0319	0.0	0.0	0.0	0.0	0.04072	0.0	0.0	0.00177	0.0	0.0	0.0	0.0	0.00497	0.0	0.00626	0.0	0.0	0.0	0.01642	0.0	0.0	0.0	0.0	0.00152	0.0	0.0	0.0	0.00032	0.00138	0.0	0.0	0.00775	0.0	0.0	0.0	0.0	0.04062	0.00179	0.0	0.0	0.0	0.02594	0.0	0.00745	0.00853	0.00067	0.03492	0.02498	0.0	0.0	0.03574	0.0031	0.0	0.0	0.06013	0.0	0.02704	0.00029	0.0	0.0	0.0	0.0	0.0	0.0	0.00234	0.0	0.0299	0.0	0.02374	0.00224	0.0	0.0	0.1382	0.0	0.0	0.0	0.0016	0.00033
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis|t__SGB14143	0.0	0.0	0.00888	0.00582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	0.00015	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00426	0.0	0.0	0.0	0.0	0.00336	0.0	0.0	0.0	0.01604	0.01799	0.00027	0.0	0.0	0.01194	0.00205	0.0	0.0	0.0004	0.0	0.0	0.0	0.00385	0.0	0.0	3e-05	0.0	0.0	0.0	0.00136	0.0	0.0	0.0103	0.0	0.00304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00478	0.0	0.0	0.0	0.0	0.0	0.0	0.00398	0.01633	0.00135	0.0	0.0	0.0	0.0	0.0	0.01378	0.0	0.01076	0.0	0.00111	0.0	0.0	0.0	0.00105	0.00481	0.00033	0.0	0.00573	0.0	0.00011	0.0	0.0	0.0	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	0.00178
