clade_name	SAMN21877043	SAMN21877044	SAMN21877045	SAMN21877046	SAMN21877047	SAMN21877048	SAMN21877049	SAMN21877050	SAMN21877051	SAMN21877052	SAMN21877053	SAMN21877054	SAMN21877055	SAMN21877056	SAMN21877057	SAMN21877058	SAMN21877059	SAMN21877060	SAMN21877061	SAMN21877062	SAMN21877063	SAMN21877064	SAMN21877065	SAMN21877066	SAMN21877067	SAMN21877068	SAMN21877069	SAMN21877070	SAMN21877071	SAMN21877072	SAMN21877073	SAMN21877074	SAMN21877075	SAMN21877076	SAMN21877077	SAMN21877078	SAMN21877079	SAMN21877080	SAMN21877081	SAMN21877082	SAMN21877083	SAMN21877084	SAMN21877085	SAMN21877086	SAMN21877087	SAMN21877088	SAMN21877089	SAMN21877090	SAMN21877091	SAMN21877092	SAMN21877093	SAMN21877094	SAMN21877095	SAMN21877096	SAMN21877097	SAMN21877098	SAMN21877099	SAMN21877100	SAMN21877101	SAMN21877102	SAMN21877103	SAMN21877104	SAMN21877105	SAMN21877106	SAMN21877107	SAMN21877108	SAMN21877109	SAMN21877110	SAMN21877111	SAMN21877112	SAMN21877113	SAMN21877114	SAMN21877115	SAMN21877116	SAMN21877117	SAMN21877118	SAMN21877119	SAMN21877120	SAMN21877121	SAMN21877122	SAMN21877123	SAMN21877124	SAMN21877125	SAMN21877126	SAMN21877127	SAMN21877128	SAMN21877129	SAMN21877130	SAMN21877131	SAMN21877132	SAMN21877133	SAMN21877134	SAMN21877135	SAMN21877136	SAMN21877137	SAMN21877138	SAMN21877139	SAMN21877140	SAMN21877141	SAMN21877142	SAMN21877143	SAMN21877144	SAMN21877145	SAMN21877146	SAMN21877147	SAMN21877148	SAMN21877149	SAMN21877150	SAMN21877151	SAMN21877152	SAMN21877153	SAMN21877154	SAMN21877155	SAMN21877156	SAMN21877157	SAMN21877158	SAMN21877159	SAMN21877160	SAMN21877161	SAMN21877162	SAMN21877163	SAMN21877164	SAMN21877165	SAMN21877166	SAMN21877167	SAMN21877168	SAMN21877169	SAMN21877170	SAMN21877171	SAMN21877172	SAMN21877173	SAMN21877174	SAMN21877175	SAMN21877176	SAMN21877177	SAMN21877178	SAMN21877179	SAMN21877180	SAMN21877181	SAMN21877182	SAMN21877183	SAMN21877184	SAMN21877185	SAMN21877186	SAMN21877187	SAMN21877188	SAMN21877189	SAMN21877190	SAMN21877191	SAMN21877192	SAMN21877193	SAMN21877194	SAMN21877195	SAMN21877196	SAMN21877197	SAMN21877198	SAMN21877199	SAMN21877200	SAMN21877201	SAMN21877202	SAMN21877203	SAMN21877204	SAMN21877205	SAMN21877206	SAMN21877207	SAMN21877208	SAMN21877209	SAMN21877210	SAMN21877211	SAMN21877212	SAMN21877213	SAMN21877214	SAMN21877215	SAMN21877216	SAMN21877217	SAMN21877218	SAMN21877219	SAMN21877220	SAMN21877221	SAMN21877222	SAMN21877223	SAMN21877224	SAMN21877225	SAMN21877226	SAMN21877227	SAMN21877228	SAMN21877229	SAMN21877230	SAMN21877231	SAMN21877232	SAMN21877233	SAMN21877234	SAMN21877235	SAMN21877236	SAMN21877237	SAMN21877238	SAMN21877239	SAMN21877240	SAMN21877241	SAMN21877242
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_AM07_15	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.01268	0.13556	0.02096	0.0	0.0	0.00096	0.0	0.0	0.02416	0.0	0.00013	0.03267	0.0	0.0	0.0	0.0	0.0	0.10246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01029	0.0	0.01313	0.0	0.02366	0.04355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00541	0.0	0.0	0.0	0.0	0.0	0.02664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00721	0.0	0.0	0.00191	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.00338	0.00066	0.0	0.0	0.01277	0.0	0.0	0.00336	0.0	0.01352	0.0	0.01259	0.02834	0.0	0.0	0.00058	0.0	0.04024	0.0	0.0	0.00575	0.0	0.0	0.0	0.0	0.0	0.00716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21383	0.0	0.0	0.0	0.0	0.0	0.09691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08042	0.0	0.0	0.0	0.00905	0.00028	0.0	0.0	0.0	0.0	0.0	0.03942	0.0	0.0	0.01547	0.0	0.15385	0.0	0.0	0.0	0.0	0.00378	0.0332	0.0	0.0	0.0	0.06959	0.0473	0.0	0.0	0.03082	0.0	0.02391	0.0	0.0	0.0	0.0	0.0	0.04834	0.04322	0.0	0.0	0.01821	0.00387	0.00112	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii	5e-05	2.91366	0.00081	0.0011	0.00073	0.0004	0.00046	0.00032	0.90864	0.04373	0.0	5.27158	5.22082	0.0	0.0	0.02283	0.0	0.23875	0.31218	0.04308	0.0	0.0	0.05328	0.00062	0.68509	0.00012	0.0	0.0	0.0	0.0	0.00107	0.00098	0.0019	0.00027	6e-05	0.00011	0.00122	0.04355	0.00051	0.00081	0.18312	0.05921	0.0	0.00084	2.2685	0.00087	0.00015	4.76194	0.00267	0.0	0.00198	6.27504	0.00139	0.00255	7.31978	0.01498	0.00192	0.15969	0.00166	0.00148	0.00263	0.0	0.00395	0.0	0.0	0.00256	2.76629	1.60051	0.00197	0.0	0.003	0.0	0.0038	0.0	0.00274	0.01324	0.00046	0.02414	0.0	0.00047	0.00145	0.06304	2.94383	0.0	0.0	0.00017	0.00085	0.0002	0.91949	0.00975	8.32737	0.0	0.0	1.08575	0.00018	0.00103	0.00082	0.00054	0.15012	0.08905	0.00149	0.00146	0.00274	0.00066	0.00208	0.00655	0.00799	0.00098	0.00191	0.00187	0.55332	0.06249	0.0	0.0	1.59761	4.99813	5.07639	0.00454	0.00703	0.0	2.90117	0.08797	0.00065	0.00108	0.00028	0.00114	0.41089	0.00072	0.20721	0.04233	0.0	0.26618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97918	0.0	0.74416	0.0	0.00329	0.00245	0.00233	0.00354	0.00107	0.00073	0.0	0.00133	0.00203	0.07784	0.00156	0.00062	0.00171	0.0	0.00145	0.00199	0.34755	0.00449	0.00341	0.00327	2.13923	0.00158	0.00233	0.00091	0.00377	0.00226	0.00219	0.00267	0.00274	0.00231	0.37042	0.00313	0.00265	2.52478	0.00197	0.02349	0.00814	0.00245	0.00171	0.0796	0.00927	0.00268	0.00386	13.21561	0.45062	0.00406	0.00278	0.00267	3.12942	0.0018	0.00939	0.18159	0.6474	0.0	0.0	0.0	0.2305
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_OF03_15BH	0.0	0.0	0.0	0.0039	0.0	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00506	0.0	0.0	0.00365	0.0	0.0	0.0	0.00317	0.0	0.05706	0.00784	0.00373	0.0	0.0047	0.0	0.0	0.0	0.00232	0.0	0.02241	0.0	0.00512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00089	0.0	0.00056	0.0	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00053	0.0	0.0	0.0	0.0	0.00019	0.0	0.0	0.00118	0.00678	0.0	0.0	0.00152	0.00041	0.0	0.0	0.0	0.0	0.0	0.00224	0.00167	0.00164	0.0	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.00044	0.13929	0.0	0.00401	9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.00311	0.0	0.0	0.00271	0.0	0.00028	3e-05	0.00354	0.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.00238	0.00387	0.0	0.0	0.0	0.0	0.00057	0.0	0.0	0.0	0.00139	0.0	0.0	0.0	0.0	0.00525	0.00078	0.0	0.0	0.00722	0.0	0.0	0.0	0.01278	0.0	0.0	0.00158	0.0	0.00096	0.00132	0.0	0.0	0.0	0.0	0.00308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00274	0.0	0.0	0.00067
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	0.00398	0.08263	0.00041	0.11345	0.00199	2.57712	0.03997	1.94002	0.52706	0.00172	4.51563	1.6621	0.05901	0.26192	1.53322	0.05574	0.00245	0.28451	0.37072	0.01246	0.0	3.54826	0.0	0.00016	0.18571	0.03432	0.0	0.31852	0.0	0.00033	1.44758	0.21282	0.00262	0.24029	0.24736	0.20463	0.05802	0.07951	0.0005	0.42555	1.05883	0.00692	0.00119	0.36809	0.16281	1.80787	9.25401	0.06048	0.02812	0.08584	0.10576	0.03485	0.00133	0.28911	3.23935	1.21693	0.11096	0.2859	0.29202	0.54277	0.00101	1.37697	0.20782	0.00012	2.50395	0.06207	0.00305	0.07529	1.21006	0.45707	1.16218	0.8052	0.83406	0.00352	0.34478	5.99241	0.49117	0.06794	0.1344	0.02526	0.09054	0.09431	0.59074	0.00073	5.0651	0.46847	0.11499	0.00013	0.00047	0.0	1.4206	3.20113	0.0	0.17745	0.00305	0.05188	0.12824	0.00046	0.2779	0.08441	4.20975	0.00174	2.63819	0.29349	0.00261	2.29964	0.00815	1.19299	0.00149	3.00694	2.87206	0.05728	0.0003	0.77081	0.15582	0.00096	4.3155	1.58709	0.01363	0.00033	0.37193	0.18105	1.27698	9.88412	0.26117	0.00027	0.00144	0.83994	0.0	0.04794	0.0	0.93208	1.88901	4.83395	0.0	2.77218	5.89181	0.00033	0.0	0.0	0.0	4.93123	1.78095	2.531	2.24124	0.7602	1.36484	0.00663	0.4974	0.0007	0.59423	0.27353	0.71261	0.00173	0.02844	0.00138	0.9298	0.00151	1.17384	0.8401	0.33946	0.16912	0.19275	0.87333	0.28651	0.00726	0.52202	0.01827	5.81648	0.36107	0.05711	0.00435	1.80596	0.22617	2.1906	1.14699	0.79875	0.44264	0.28569	4.9156	0.05964	0.00216	0.01197	0.32513	0.00495	9.40907	0.53612	0.19762	0.01278	0.4556	0.03479	3.79785	0.46489	0.0046	0.4493	0.24947	1.47089	2.47677	0.18166	0.20958
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis	0.00057	2.14241	0.0006	0.00066	0.00189	0.00039	6.44879	0.00044	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	0.15506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.70129	0.0	0.0	0.0	0.0	0.0	0.0	0.9054	0.0	0.0	0.0	1.30261	0.0	0.0	0.0	0.0	2.58364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23008	3.47671	1.65707	4e-05	0.0	0.0	0.52516	0.0	0.0	0.00022	0.0	0.00043	3.02439	0.0	2.60328	0.46371	0.01523	5e-05	0.0	0.0	0.0	0.00046	0.0	7e-05	0.0	0.0	4e-05	1.81958	0.0	6.96442	0.0	2.29555	2.73185	0.0	0.0	0.0	0.0	0.0	0.75745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34637	0.09239	0.0005	0.0004	0.0	8e-05	0.13481	0.00047	0.29074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01079	0.00045	0.0	0.00424	0.00686	0.00069	0.00057	2.17282	0.0	0.0008	0.00016	0.0	0.00084	1.84711	0.07055	0.0	0.0	3.06129	0.0	0.0	0.0	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.00476	0.35937	0.0	0.0	0.00023	0.0	0.0	0.00041	0.00127	5.79469	0.09672	0.00332	0.0	0.00011	0.0	0.0	0.00032	5.05074	0.00053	0.97033	0.00013	0.0	4e-05	0.00132	1.45261	0.00017	0.00063	2.98993	0.00054	0.00054	0.0	0.00025	0.36765	0.0001	0.00063	1.54286	0.00023	0.00237	0.00012	0.0	0.0	0.18142	1.25382	0.59414	0.00044	0.00022	0.73934	0.00085	0.00034	0.09561	4e-05	0.00091	0.00041	0.0	0.99105	1.24892	0.0	2.67023
k__Bacteria|p__Firmicutes|c__CFGB2916|o__OFGB2916|f__FGB2916|g__GGB9237|s__GGB9237_SGB14179	0.0	0.07621	0.0	0.0	0.0	0.0	0.00659	0.0	0.04832	0.0476	0.0	0.0	0.0	0.07368	0.0	0.0	0.0	0.00776	0.01513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00564	0.0	0.0	0.0	0.008	0.01395	0.00313	0.01379	0.04728	0.0	0.0	0.0	0.0	0.0	0.0055	0.0	0.00429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00675	0.0	0.00753	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00866	0.0	0.0	0.0	0.0	0.0	0.0	0.01768	0.0	0.0	0.00817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01813	0.00025	0.0	0.07176	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00329	0.04384	0.0	0.0	0.00535	0.06158	0.0	0.00796	0.0	0.0	0.03552	0.0	0.0	0.0	0.0	0.0	0.04238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0085	0.0	0.00081	0.0	0.02274	0.0	0.00572	0.0	0.0	0.0	0.02319	0.0	0.01016	0.0	0.04325	0.0	0.0	0.0	0.05245	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	0.0	0.00399	0.0	0.0	0.0	0.04258	0.02892	0.0	0.0	0.0	0.0	0.00535	0.0	0.0	0.0	0.0	0.0	0.14672	0.0054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00265
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01402	0.0	0.0	0.00542	0.0	0.0	0.0	0.0	0.0	0.01634	0.0	0.0	0.0	0.0	0.0	0.03321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01502	0.0	0.0	0.02513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03947	0.0	0.0	0.0	0.0	0.0	0.01627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314	0.0	0.0	0.0	0.0162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05691	0.00195	0.0	0.0	0.0	0.0	0.00243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01811	0.0	0.00051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00891	0.00368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.00964	0.06032	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Avimicrobium|s__Candidatus_Avimicrobium_caecorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08767	0.0	0.07086	0.0	0.01491	0.07937	0.0	0.0	0.00634	0.0	0.0	0.0	0.08318	0.0	0.0	0.06028	0.0	0.0	0.0	0.07962	0.0	0.05658	0.0	0.0	0.0	0.00212	0.10436	0.0	0.13621	0.0	0.12272	0.0	0.00053	0.0	0.02171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05804	0.0	0.0	0.04785	0.05999	0.0137	0.10421	0.0	0.04019	0.03689	0.0	0.0	0.0	0.0	0.0	0.0	0.06675	0.12501	0.09711	0.0	0.07296	0.25278	0.15188	0.0708	0.01649	0.0	0.0315	0.05002	0.01438	0.09511	0.0	0.06813	0.03743	0.0	0.05888	0.17583	0.0	0.03713	0.0	0.0	0.07917	0.0	0.0	0.03727	0.09059	0.0183	0.03815	0.0	0.0	0.03874	0.00339	0.0	0.01367	0.0	0.0026	0.0	0.02793	0.0	0.32425	0.0	0.14866	0.47772	0.02073	0.0	0.0	0.0	0.0	0.0	0.0	0.09382	0.0	0.0	0.0	0.0	0.12065	0.0	0.0	0.0	0.0	0.07833	0.0498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07707	0.0	0.065	0.0	0.00993	0.0	0.01989	0.0	0.04049	0.0	0.07069	0.0	0.13847	0.34055	0.07057	0.01313	0.0	0.0	0.06145	0.00164	0.02351	0.02732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10155	0.0	0.04198	0.13931	0.0	0.00163	0.02119	0.0	0.0	0.0	0.0	0.0	0.0	0.05676	0.0	0.10003	0.13182	0.15631	0.02653	0.06699	0.0	0.0	0.07499
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9705|s__GGB9705_SGB15225	0.0	0.0	0.0	0.0	0.0	0.0	0.01697	0.0	0.12842	0.03149	0.0	0.06416	0.03693	0.0	0.0	0.0047	0.0	0.20929	0.0	0.00146	0.0	0.0	0.0	0.0	0.03185	0.0	0.0	0.42591	0.0	0.0	0.0	0.06769	0.00092	0.21556	0.07597	0.0	0.0	0.13968	0.0	0.0	0.0	0.00815	0.0	0.0	0.0	0.0	0.0	0.03476	0.0	0.0	0.0	0.05155	0.0	0.08137	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.00495	0.02243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0395	0.0	0.0	0.0	0.0	0.04703	0.00368	0.0	0.02439	0.0	0.0	0.0	0.0	0.04342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03486	0.01229	0.0	0.02479	0.0	0.0	0.02802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21944	0.0	0.0	0.0	0.17458	0.0	0.09076	0.0	0.0	0.42571	0.0	0.0	0.0	0.0	0.0	0.83587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0573	0.0	0.00574	0.0	0.0	0.0	0.0	0.0	0.01818	0.0	0.30848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0452	0.0	0.0	0.54368	0.0	0.0	0.0	0.27561	0.16815	0.07971	0.0	0.0	0.0	0.07522	0.09611	0.0	0.0	0.0	0.0	0.0	0.06055	0.08182	0.0	0.0	0.0	0.0	0.01017	0.10882	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	0.0002	0.0	0.0	0.0476	0.00037	0.0	0.0103	0.0	0.08539	0.0	0.0	0.53472	0.48296	0.0	0.0	1.58624	0.0	0.40359	0.08147	0.01778	0.0	0.0	0.60985	0.0	0.51357	0.0	0.0	0.0	0.0	0.0	0.0	0.22347	0.01172	0.0	0.79052	0.67514	0.0	0.23863	0.0	0.0	0.06829	0.0118	0.0	0.0	0.22335	0.7443	0.0	0.96548	0.00043	0.0	0.11973	1.31456	0.00055	0.50833	0.00077	0.48118	0.00035	0.10248	0.17103	0.24743	0.00077	0.51985	0.19474	0.0	0.0	0.00108	0.00083	0.23878	0.0	0.0	0.00037	0.0	0.00011	0.0	0.00045	0.29643	0.0	0.10016	0.0	0.0	0.00748	0.0	0.1705	0.0	0.0	0.0625	0.00677	0.0	0.0	0.0	0.0	0.0	0.0	0.04323	0.03645	0.0	0.0	0.0	0.0	0.06729	0.0004	0.00065	0.00197	0.72046	0.00081	0.00813	0.00312	0.00059	0.00059	0.00029	0.09657	0.02397	0.0	0.0	0.0	1.65621	0.00018	0.01328	0.0	8e-05	0.21819	1.42987	0.0	0.00023	0.07057	0.0	0.8413	0.01706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24459	0.0	0.0005	0.0	0.00031	0.69182	0.00349	0.21505	0.0	0.68344	0.00047	0.01181	0.31516	0.0839	0.1862	0.0	0.00062	0.16413	0.2843	0.00085	0.64954	0.03674	0.55123	8e-05	0.0	0.0	3e-05	0.00382	4e-05	0.00129	0.0	8e-05	4e-05	0.00027	0.0	0.0	1.33003	0.00017	0.00095	0.00015	9e-05	0.03375	0.20809	0.20226	0.0	2e-05	0.0	0.00455	0.00033	0.0	2e-05	0.00086	0.00032	0.00028	1.48215	0.39162	0.0	0.0	0.05337
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	0.0	0.0	0.0	0.00021	0.00123	0.0	0.00306	0.0	0.0	0.0	0.0	0.0	0.0	0.00392	0.0	0.01897	0.00113	0.00347	0.0	0.0	0.00117	0.0	0.0	0.00725	0.00307	0.00166	0.00064	0.0	0.0	0.0	0.00088	0.00295	0.0	0.00413	0.0	0.0	0.0	0.00471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	0.0	0.00237	0.00227	0.00207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084	0.00374	0.0	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0	0.0	7e-05	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.00654	0.0	0.0	0.0	0.00038	0.0	0.00051	0.0	0.0	0.0	0.0	0.03947	0.0	0.0	0.0	0.00214	0.0	0.0	0.0	0.0	0.00145	0.00041	0.00921	0.0	0.00212	0.00818	0.00392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00327	0.00128	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.00025	0.0	0.0	0.01243	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.05486	0.04788	0.0	0.0	0.00808	0.0	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00757	0.0	0.0	0.0395	0.0	0.0	0.0	0.0	0.00321	0.0	0.0	8e-05	0.0	0.0	0.0	0.01051	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00725	0.0	0.0	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1217|o__OFGB1217|f__FGB1217|g__GGB2982|s__GGB2982_SGB3964	0.0	0.00697	0.0	0.0	0.0	0.0	0.0	0.0	0.05779	0.0	0.0	0.0	0.00579	0.06566	0.0	0.0	0.0	0.03533	0.0	0.0	0.0	0.0	0.0	0.0	0.01174	0.0	0.0	0.00498	0.0	0.0	0.0	0.0	0.0	0.00995	0.0	0.0	0.0	0.0	0.04573	0.0	0.0	0.0	0.0	0.0	0.0862	0.0	0.0	0.01943	0.0	0.0	0.02304	0.04486	0.0	0.0136	0.0	0.0	0.0	0.00308	0.0	0.01387	0.0	0.01174	0.0	0.0	0.0	0.0	0.03393	0.0	0.0	0.0	0.0	0.0	0.02581	0.00349	0.0	0.02748	0.0	0.0	0.00257	0.0	0.0	0.06064	0.05716	0.0	0.00122	0.01657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00856	0.0	0.0	0.01497	0.0	0.01836	0.0	0.0	0.0	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	8e-05	0.00492	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.04715	0.08807	0.0	0.0	0.0	0.0	0.0	0.02623	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7e-05	0.0	0.02268	0.0	0.01888	0.0	0.0	0.0	0.0	0.02297	0.0108	0.0	0.05818	0.0	0.0	0.0	0.0	0.03206	0.0758	0.0	0.0	0.0	0.0	0.02021	0.00417	0.0	0.07038	0.0	0.0	0.0	0.0	0.0	0.02579	0.01174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00235	0.02109	0.01982	0.00205	0.0	0.0	0.0	0.0	0.0	0.00052	0.0	0.00097
