clade_name	ATZ_IGR_091	ATZ_142_V1	ONCO_ATZ121-26102019-V1	ATZ_IGR_0047_A	ONCOIGR_ATZ144-031219-V1	ONCO_ATZ103-09102019-V1	ONCO_ATZ116-22102019-V1	ATZ_042_V1	ATZ_190_V1	ONCO_ATZ021-30042019-V1	ATZ_IGR_070	ATZ_IGR_0063_B	ONCO_ATZ101-07102019-V1	ATZ_IGR_140	ATZ_IGR_134	ATZ_IGR_071	ATZ_169_V1	ATZ_IGR_104	ATZ_IGR_0087_B	ATZ_IGR_0114_B	ATZ_IGR_092	ATZ_200_V1	ATZ_216_V1	ATZ_186_V1	ONCO_ATZ125-31102019-V1	ATZ_097_V1	ATZ_213_V1	ATZ_202_V1	ATZ_IGR_0089_A	ATZ_161_V1	ATZ_176_V1	ATZ_180_V1	ATZ_196_V1	ATZ_145_V1	ATZ_IGR_0003_A	ATZ_175_V1	ONCO_ATZ033-06062019-V1	ATZ_164_V1	ATZ_IGR_100	ATZ_215_V1	ONCO_ATZ154-19122019-V1	ATZ_206_V1	ATZ_IGR_080	ONCO_ATZ053-05072019-V1	ATZ_171_V1	ATZ_IGR_132	ONCO_ATZ126-05112019-V1	ATZ_IGR_095	ATZ_179_V1	ATZ_211_V1	ATZ_120_V1	ONCO_ATZ155-16122019-V1	ATZ_199_V1	ATZ_129_V1	ATZ_117_V1	ATZ_026_V1	ATZ_IGR_0038_A	ATZ_IGR_051	ATZ_IGR_111	ATZ_IGR_085	ATZ_IGR_0005_B	ATZ_IGR_067	ONCO_ATZ108-16102019-V1	ATZ_168_V1	ATZ_194_V1	ATZ_IGR_041_V1	ATZ_IGR_0107_B	ATZ_189_V1	ATZ_IGR_046_V1	ONCO_ATZ105-14102019-V1	ATZ_IGR_0045_A	ONCOIGR_ATZ124-301019-V1	ATZ_IGR_099	ONCO_ATZ130-05112019-V1	ONCOIGR_ATZ212-160220-V1	ATZ_IGR_143	ATZ_165_V1	ATZ_IGR_149	ATZ_167_V1	ATZ_112_V1	ONCO_ATZ156-16122019-V1	ONCO_ATZ059-12072019-V1	ATZ_122_V1	ONCOIGR_ATZ218-040320-V1	ONCO_ATZ170-27122019-V1	ATZ_187_V1	ONCOIGR_ATZ209-140220-V1	ATZ_198_V1	ONCO_ATZ166-24122019-V1	ATZ_IGR_035	ATZ_IGR_136	ATZ_193_V1	ATZ_197_V1	ATZ_037_V1	ATZ_173_V1	ATZ_IGR_024_V1	ATZ_159_V1	ATZ_IGR_068	ATZ_IGR_039	ATZ_044_V1	ATZ_IGR_138	ATZ_208_V1	ONCOIGR_ATZ128-311019-V1	ATZ_IGR_0019_B	ATZ_IGR_150	ATZ_IGR_109	ATZ_178_V1	ATZ_183_V1	ATZ_158_V1	ONCO_ATZ127-30102019-V1	ATZ_IGR_131	ONCOIGR_ATZ048-300519-v1	ONCOIGR_ATZ106-151019-V1	ONCOIGR_ATZ050-020719-V1	ATZ_188_V1	ATZ_IGR_0008_B	ONCO_ATZ025-09052019-V1	ATZ_IGR_049_V1	ATZ_162_V1	ONCOIGR_SID_GRC_90000040	ATZ_IGR_0064_B	ATZ_IGR_0023_B	ATZ_IGR_110	ATZ_IGR_0093_A	ATZ_IGR_032_V1	ATZ_IGR_084	ATZ_IGR_151	ATZ_204_V1	ATZ_181_V1	ONCO_ATZ061-19072019-V1	ATZ_177_V1	ONCOIGR_SID_GRC_90000002	ATZ_146_V1	ATZ_IGR_0004_A	ONCO_ATZ147-05122019-V1	ATZ_096_V1	ATZ_191_V1	ATZ_IGR_036_V1	ATZ_IGR_0007_B	ONCOIGR_ATZ172-060120-V1	ATZ_IGR_072	ONCO_ATZ058-12072019-V1	ATZ_IGR_0090_B	ATZ_IGR_0123_B	ATZ_IGR_0016_A	ONCO_ATZ020-18042019-V1	ONCOIGR_ATZ182-230120-V1	ONCO_ATZ163-20122019-V1	ATZ_031_V1	ONCO_ATZ034-05062019-V1	ATZ_214_V1	ATZ_203_V1	ONCO_ATZ057-11072019-V1	ATZ_IGR_055	ATZ_184_V1	ATZ_195_V1	ONCO_ATZ139-21112019-V1	ONCO_ATZ054-09072019-V1	ATZ_IGR_0056_A	ONCO_ATZ081-21082019-V1	ATZ_IGR_060	ONCO_ATZ153-18122019-V1	ONCO_ATZ098-27092019-V1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9597|s__GGB9597_SGB15022|t__SGB15022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03047	0.01483	0.6174	0.0	0.0	0.0	0.0	0.0	0.0	0.02667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00538	0.0	0.0	0.0	0.01097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00924
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9631|s__GGB9631_SGB15087|t__SGB15087	0.0	0.0	0.0	0.00407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15695	0.0	0.10129	0.0	0.0	1.01902	0.0	0.0	0.0	0.05992	0.0	0.0	0.0	0.0	0.0	0.0	0.02729	0.03935	0.0	0.0	0.0	0.0	0.0	0.0	0.01188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09642	0.0	0.18103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07654	0.0	0.0	0.0	0.0	0.0	0.0	0.16326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00188	0.04362	0.0	0.0	0.0	0.00642	0.0	0.0	0.0	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09949	0.0	0.17303
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4808	0.0	0.0	0.0	0.16431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03508	0.0	0.10078	0.0	0.0	0.05563	0.0	0.0	0.0	0.0	0.02315	0.0	0.0	0.0	0.0	0.0	0.07413	0.10745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	0.0	0.0679	0.0308	0.0	0.0	0.0	0.0	0.0	0.0	0.07792	0.0	0.0	0.03935	0.0	0.0	0.0	0.05115	0.0	0.0	0.0	0.09977	0.04299	0.0	0.0	0.0	0.08659	0.0	0.0	0.0	0.0	0.0	0.0	0.05045	0.0	0.0	0.0	0.0	0.0	0.01908	0.04983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3484	0.0	0.0	0.0	0.02956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00943	0.0	0.0	0.0	0.17943	0.0	0.26077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00588	0.0	0.0	0.0	0.0	0.02847	0.0	0.0	0.0	0.0	0.0	0.00784
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9634|s__GGB9634_SGB15093|t__SGB15093	0.0	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51896	0.0	0.0	0.0	0.17389	0.0	0.02138	0.0	0.0	0.27474	0.0	0.0	0.0	0.0	0.09758	1.34124	0.0	0.46814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101	0.0	0.0	0.0	0.0	0.0	0.14453	0.04221	0.0	0.0	0.0	0.00417	0.04185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00497	0.0	0.0	0.0	0.34701	0.0	0.0	0.0	0.0	0.0	0.0	0.18968	0.0	0.0011	0.0	1.02137	0.0	0.49838	0.0	0.0	0.0	0.0	0.16797	0.0	0.0	0.0	0.48343	0.0	0.0	0.0	0.37041	0.0	0.0	0.0	0.0	0.0	0.25475	0.0	0.0	0.0	0.0	0.07887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176	0.0	0.0	0.0	0.05119	0.0	0.07041	0.0	0.0	0.0	0.00941	0.0	0.0	0.0	0.0	0.12384	0.15662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22369	0.0	0.0	0.0	0.0	0.42215	0.32216
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae|t__SGB1857	0.0	1.42498	0.0	0.0	0.18758	0.85523	0.0	0.0	0.0	0.0	0.57078	0.0	2.12964	2.91486	0.0	0.0	0.0	0.0	0.0	0.0	0.24088	0.0	4.03718	0.185	0.0	0.0	0.0	0.22165	0.58854	0.02557	0.0	0.0	0.0	2.80947	0.0	0.0	0.0	0.0	0.0	0.0	0.1651	0.06894	0.0	0.99382	0.0	0.0	0.00203	0.97828	1.91233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30698	0.0	0.0	0.0	0.0	0.04325	0.0	0.0	0.0	0.0	0.0	0.0	0.01459	0.0	0.0	1.40136	0.0	0.0	0.02751	0.00993	0.0	0.0	0.0	0.00245	0.0	0.0	0.0	0.0	0.0	0.0	0.04542	0.0	0.0	0.0	0.0	0.0	0.02626	0.30495	0.0	0.0	0.0	0.18267	2.0229	0.0	0.0	0.0	0.0	0.0	0.03527	0.12983	0.06975	0.0	0.0	0.0	0.00084	0.0	0.0	0.0	0.22417	0.0	1.34636	0.0	0.0	0.0	0.0	0.0	0.0	0.11491	0.11965	0.0	0.36736	0.06441	0.00523	0.0	0.03267	0.0	0.0	0.0	0.0	0.0	0.01554	0.0	5e-05	0.0	1.44775	0.0	0.00104	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.1499	0.0	0.0	0.0	0.37863	0.0	0.00139	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB13977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9640|s__GGB9640_SGB15115|t__SGB15115	0.0	0.0	0.0	0.08766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08196	0.0	0.0	0.0	0.0	0.0	0.08432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0942	0.0	0.0	0.0	0.0	0.0	0.0	0.05617	0.0	0.0	0.0	0.0	0.29363	0.0	0.0	0.0	0.0	0.01038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04839	0.00106	0.0	0.0	0.0	0.0	0.0	0.0106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04251	0.03954	0.0	0.01939	0.0	0.0	0.0	0.0	0.01304	0.0	0.0	0.17392	0.0	0.0	0.0	0.01181	0.02352	0.0	0.0	0.0	0.03233	0.0	0.0	0.0	0.01647	0.0	0.0	0.0	0.0	0.0	0.0	0.03161	0.0	0.0	0.0	0.0	0.0	0.00583	0.01785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.08598	0.02478	0.0	0.14277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03047	0.0	0.0	0.0	0.0	0.0	0.07651	0.0	0.0	0.0379
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__GGB4773|s__GGB4773_SGB6607|t__SGB6607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar|t__SGB6952	0.01819	0.0	0.0	0.0	0.03618	0.0	0.0	0.10927	1.26145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05437	0.0	0.0	0.0	0.0	0.0	0.02801	0.00497	0.00153	0.0	0.0	0.0	0.0	0.21388	0.0	0.01546	0.0	0.0	0.0	0.0	0.28525	0.01022	0.0	0.0	0.0	0.11695	0.0	0.0	0.00389	0.0	0.7948	0.0	0.0	0.0087	0.02249	0.0	0.0	0.05399	0.06176	0.0	0.08273	0.00059	0.0	0.0	0.06775	0.0	0.0	0.0	1.04936	0.0	0.0	0.0	2.12628	0.0	0.0	0.0	0.00563	0.0	0.00237	0.05157	0.0	0.0	0.0	0.00182	0.01862	0.00233	0.0003	0.0	0.0	0.0	0.05875	0.0	0.04037	0.0	0.0	0.0009	0.0	0.0	0.0	0.01747	0.0	0.00594	0.0	0.17559	0.0	0.0	0.0	0.06246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084	0.03689	0.0	0.02025	0.0	0.0	0.0	0.0	0.0	0.0	0.04027	0.00058	0.0	0.0	0.0	0.00148	0.00015	0.0151	0.11674	0.0	0.0	0.0	0.00188	0.0043	0.0	0.0	0.0	0.00061	0.0	0.0	0.0	0.0008	0.0	0.0	0.52691	0.0	0.0	0.12818	0.0	0.0	0.01297	0.0	0.28894	0.00017	0.0	0.08353
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	0.0	0.11932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00244	0.0	0.00778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.0	0.0	0.00027	0.0	0.0	0.00106
k__Bacteria|p__Firmicutes|c__CFGB11737|o__OFGB11737|f__FGB11737|g__GGB34228|s__GGB34228_SGB72916|t__SGB72916	0.0	0.0	0.0	0.01937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	0.0	0.0	0.0	0.02223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0	0.0	0.0	0.0	0.0	0.04947	0.0	0.0	0.0	0.0	0.0	0.0	0.00883	0.0	0.0	0.00874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0082	0.0	0.0	0.0	0.0	0.0	0.0	0.00875	0.00638	0.0	0.0	0.0	0.02071	0.0	0.0	0.0	0.00483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	0.0	0.0	0.00754	0.0	0.0	0.0	0.0	0.01257	0.0	0.01914	0.0	0.0	0.0	0.0	0.0	0.00074	0.0	0.0	0.0	0.00657	0.0	0.01095	0.0	0.0	0.0	0.01414	0.0	0.01474	0.0	0.0	0.00531	0.0	0.0	0.02586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.00012	0.0	0.0	0.0	0.0	0.0315	0.0	0.0	0.0	0.0001	0.0	0.03222
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_unclassified_SGB4924|t__SGB4924_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00152	0.0	0.0	0.0	0.00785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06939	0.0	0.0	0.00505	0.0	0.0	0.0	0.0	0.10319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5e-05	0.0	0.0	0.04104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB14177	0.0	0.0	0.0	0.00144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00499	0.0	0.0	0.003	0.03351	0.06225	0.0	0.0	0.0	0.0	0.0	0.07338	0.0	0.0	0.0	0.0	0.00658	0.0156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.0047	0.0	0.0	0.0	0.02611	0.0	0.0	0.0	0.0	0.0184	0.0	0.0	0.00037	0.0	0.01245	0.20607	0.00465	0.0	0.00595	0.0	0.0	0.0	0.0	0.00364	0.0	0.0	0.0	0.0	0.0	0.02626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00882	0.0	0.0	0.0	0.0	0.0	0.0	0.37052	0.0	0.01547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00303	0.05413	0.00667	0.00986	0.00281	0.00672	0.0	0.0	0.00493	0.0	0.0	0.0	0.01024	0.00148	0.0	0.0	0.00418	0.0	0.0	0.0	0.00233	0.0	0.0	0.0756	0.0	0.00083	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00074	0.01283	0.0	0.00058	0.0	0.0	0.0	0.0	0.00026	0.0	0.0	0.0	8e-05	0.0	0.00102
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB2977|s__GGB2977_SGB3959|t__SGB3959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03912	0.0	0.00208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02817	0.0	0.0	0.0	0.0	0.01511	0.01586	0.0	0.0	0.0	0.0	0.0	0.0	0.00534	0.0	0.01954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00094	0.00198	0.0	0.00992	0.0	0.0	0.01787	0.00333	0.0	0.0	0.0	0.0	0.0	0.01151	0.02283	0.0	0.0	0.0	0.0	0.0	0.00949	0.0	0.0	0.0	0.0	0.02395	0.0	0.0	0.0	0.01748	0.0	0.06692	0.0	0.0	0.0	0.0	0.0	0.0	0.00146	0.0	0.0	0.0	0.00736	0.0	0.0253	0.0	0.0	0.0	0.0	0.001	0.01046	0.00191	0.0	0.0	0.00719	0.0	0.0	0.00129	0.0	0.0	0.0	0.00086	5e-05	0.0	0.0	0.0	0.0	0.01288	0.0	0.08054	0.0	0.0	0.0	0.0163	0.00899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01982	0.0	0.0	0.00941	0.0	0.0	0.0	0.0	0.00082	0.0	0.0	0.0	0.0	0.0	0.0092
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB15370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31349	0.0	0.0	0.0	0.0	0.08842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12702	0.0	0.0	0.11807	0.0	0.0	0.0	0.1441	0.0	0.0	0.0	0.01338	0.0	0.0	0.0	0.0	0.0	0.0	0.09165	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.02734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23816	0.0	0.01215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05273	0.0	0.00108	0.11566	0.0	0.0	0.07655	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.16943	0.0	0.0	0.02878	0.25788	0.00393	0.0	0.0	0.15546	0.0	0.01032	0.01355
