clade_name	SAMN08335126	SAMN08335128	SAMN08335135	SAMN08335136	SAMN08335138	SAMN08335140	SAMN08335141	SAMN08335033	SAMN08335037	SAMN08335038	SAMN08335039	SAMN08335042	SAMN08335047	SAMN08335049	SAMN08335050	SAMN08335053	SAMN08335057	SAMN08335058	SAMN08335060	SAMN08335062	SAMN08335063	SAMN08335065	SAMN08335066	SAMN08335067	SAMN08335068	SAMN08335069	SAMN08335071	SAMN08335072	SAMN08335074	SAMN08335078	SAMN08335079	SAMN08335919	SAMN08335922	SAMN08335923	SAMN08335924	SAMN08335925	SAMN08335930	SAMN08335931	SAMN08335932	SAMN08335934	SAMN08335935	SAMN08335936	SAMN08335937	SAMN08335941	SAMN08335942	SAMN08335943	SAMN08335127	SAMN08335129	SAMN08335130	SAMN08335131	SAMN08335132	SAMN08335133	SAMN08335134	SAMN08335137	SAMN08335139	SAMN08335142	SAMN08335143	SAMN08335144	SAMN08335034	SAMN08335035	SAMN08335036	SAMN08335040	SAMN08335041	SAMN08335043	SAMN08335044	SAMN08335045	SAMN08335046	SAMN08335048	SAMN08335051	SAMN08335052	SAMN08335054	SAMN08335055	SAMN08335056	SAMN08335059	SAMN08335061	SAMN08335064	SAMN08335070	SAMN08335073	SAMN08335075	SAMN08335076	SAMN08335077	SAMN08335080	SAMN08335081	SAMN08335082	SAMN08335083	SAMN08335920	SAMN08335921	SAMN08335926	SAMN08335928	SAMN08335929	SAMN08335933	SAMN08335938	SAMN08335939	SAMN08335940	SAMN08335944	SAMN08329222	SAMN08329225	SAMN08329227	SAMN08329229	SAMN08330723	SAMN08330730	SAMN08330739	SAMN08330746	SAMN08330748	SAMN08330749	SAMN08330751	SAMN08330752	SAMN08335119	SAMN08335022	SAMN08335024	SAMN08335025	SAMN08335028	SAMN08335031	SAMN08335032	SAMN08335084	SAMN08335085	SAMN08335086	SAMN08335089	SAMN08335091	SAMN08335096	SAMN08335097	SAMN08335099	SAMN08335102	SAMN08335108	SAMN08335113	SAMN08329223	SAMN08329224	SAMN08329226	SAMN08329228	SAMN08329230	SAMN08330722	SAMN08330724	SAMN08330725	SAMN08330726	SAMN08330727	SAMN08330728	SAMN08330729	SAMN08330731	SAMN08330732	SAMN08330733	SAMN08330734	SAMN08330735	SAMN08330736	SAMN08330737	SAMN08330738	SAMN08330740	SAMN08330741	SAMN08330742	SAMN08330743	SAMN08330744	SAMN08330745	SAMN08330747	SAMN08330750	SAMN08335115	SAMN08335116	SAMN08335117	SAMN08335118	SAMN08335120	SAMN08335121	SAMN08335122	SAMN08335123	SAMN08335124	SAMN08335125	SAMN08335145	SAMN08335146	SAMN08335147	SAMN08335148	SAMN08335149	SAMN08335023	SAMN08335026	SAMN08335027	SAMN08335029	SAMN08335030	SAMN08335087	SAMN08335088	SAMN08335090	SAMN08335092	SAMN08335093	SAMN08335094	SAMN08335095	SAMN08335098	SAMN08335100	SAMN08335101	SAMN08335103	SAMN08335104	SAMN08335105	SAMN08335106	SAMN08335107	SAMN08335109	SAMN08335110	SAMN08335111	SAMN08335112	SAMN08335114
k__Bacteria|p__Candidatus_Saccharibacteria	0.0	0.00482	0.05987	0.00757	0.00926	0.0	0.00011	0.01821	0.0164	0.00401	0.00744	0.0038	0.0766	0.07016	0.08395	0.08005	0.00419	0.04053	0.01398	0.00273	0.03972	0.04497	0.00295	0.01908	0.00565	0.03818	0.03114	0.01067	0.07178	0.10975	0.05204	0.00304	0.004	0.49118	0.00095	0.01115	0.00155	0.00204	0.00841	0.04212	0.00923	0.0	0.01112	0.00064	0.03294	0.00323	0.0	0.00564	0.01557	0.00249	0.0241	0.0152	0.00478	0.00267	0.00637	0.0	0.0	0.00597	0.00127	0.00687	0.00498	0.00162	0.00135	0.008	0.00214	0.01657	0.09935	0.07424	0.01612	0.03912	0.92191	0.04344	0.00425	0.14713	0.01524	0.08377	0.0203	0.03085	0.07663	0.01952	0.00278	0.00752	0.02956	0.14816	0.03835	0.00128	0.00109	0.05744	0.06289	0.0	0.01902	0.03609	0.01337	0.01552	0.7367	0.00297	0.00061	0.0	0.00082	0.02863	0.00837	0.00405	0.00578	0.0	0.00207	0.0	0.0	0.0	0.00362	0.00339	0.01736	0.0	0.00249	0.07381	0.08476	0.02278	0.02609	0.03453	0.0	0.01379	0.0133	0.034	0.03209	0.01706	0.01022	0.12429	0.0	0.0	0.0036	0.0	0.0	0.00085	0.00043	0.00065	0.0	0.00413	0.00073	0.0	0.00249	0.0	0.00746	0.00049	0.0	0.0389	0.0	0.0	0.00068	0.0	0.0	0.00049	0.00282	0.00415	0.10734	0.00188	0.0	0.0	0.03666	0.0	0.0	0.0	0.03094	0.00261	0.033	0.0	0.0	0.0001	0.00818	0.00051	0.00836	0.02243	0.0	0.02026	0.0	0.00566	0.00801	0.03206	0.00958	0.03249	0.55224	0.00865	0.02171	0.10833	0.00586	0.04816	0.06312	0.07783	0.07792	0.01813	0.13718	0.00673	0.09057	0.03547	0.00663
k__Bacteria|p__Firmicutes|c__Clostridia	23.14515	10.11468	20.3938	37.931	14.46171	13.03568	13.84805	29.80396	14.07145	9.29582	5.35182	28.48661	39.43743	16.10892	38.61931	42.04303	56.23447	31.21449	37.50362	30.30316	24.90623	45.15097	31.25058	28.39861	44.67684	38.39376	27.25569	57.83173	22.94428	59.74674	18.93714	40.84962	47.41724	79.96286	61.51991	41.05639	23.57798	56.3344	47.42669	62.9404	54.057	41.94791	27.86613	44.88015	71.81213	54.67561	15.96655	22.22615	34.85043	14.15175	14.68327	18.17976	26.65754	6.72125	25.70148	32.78233	5.09746	23.4816	6.6974	14.15505	22.72985	11.22137	42.33765	22.1916	13.89967	14.78473	68.95799	13.27178	27.62785	19.61191	38.07299	23.84019	9.11181	44.79715	21.06779	38.26404	59.63076	35.78809	35.00186	37.96737	27.27864	29.42252	41.51706	16.06096	46.34798	46.71435	19.21516	17.34745	27.2365	32.46956	14.15861	57.79292	52.33729	44.42932	66.9359	11.9374770154735	24.37903	29.80586	34.67771	3.09166	13.76995	16.60013	31.31235	29.13196	14.283	38.55457	37.65204	28.44803	55.56372	44.01685	42.82363	39.4148	26.02427	40.65023	9.90168	13.90687	51.90215	44.54483	32.43501	7.53894	32.5795	28.22706	28.77731	32.17384	32.9921	20.35422	21.10444	34.97334	7.0163	48.35845	16.4409	15.87936	38.84029	27.96431	1.66165	1.18374	6.74624	3.78685	38.08925	30.80465	20.69061	6.40965	2.599	35.47025	21.95138	6.56388	9.14675	16.5591	22.16337	56.01293	51.92251	49.16556	53.66092	9.215157466282967	27.8095	3.42429	17.804	44.3776	21.39329	19.57662	6.60221	17.97142	9.21473	30.98353	38.640340333624266	28.13528	16.07881	20.78414	9.48493	25.40091	41.13427	21.81028	43.35033	33.30313	40.60762	13.55942	3.0437023266247385	8.44032	13.81131	36.85042	48.7143	28.06202	23.35651	23.09786	33.93876	28.61179	22.56233	56.60936	8.25365	14.67973	33.29308	33.37877	41.23387
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	70.97598	84.03587	72.93779	59.05554	82.45409	80.06584	81.46071	65.80735	47.88609	83.74333	59.659	63.15706	52.10065	79.19647	54.38444	52.93456	37.59713	59.23952	50.16003	59.06843	69.78134	50.18055	59.39932	65.64414	46.89846	38.79581	67.6413	38.36194	73.7303	23.3479	75.38028	51.83624	41.44854	0.13014	28.78816	48.37324	69.92673	32.14103	47.31379	16.02012	32.96893	52.5823	66.25369	47.39799	23.62523	37.75701	82.13309	70.86086	60.12218	76.65578	83.05596	67.1122	65.08698	80.50428	65.52758	63.41299	79.40232	59.8141	78.87269	78.74841	68.8239	84.55231	53.80287	67.43413	80.30282	74.17006	20.86304	74.76358	61.67977	59.1827	46.56243	62.53407	71.82782	42.89223	52.96748	58.591	30.42939	59.39474	9.02856	55.83172	49.2335	67.22844	49.52959	79.24024	48.09622	46.64768	76.07513	79.50696	70.03932	58.40774	72.59483	35.08567	36.90512	26.90255	0.98541	71.19671711215435	63.64473	57.63041	58.16817	88.61905	56.62773	80.08744	62.35789	60.2569	74.58995	56.61262	50.72503	62.75641	35.82767	34.96515	37.94803	56.90319	62.79433	46.62364	78.76657	80.88369	37.86513	36.74941	58.62865	83.99302	52.20663	68.63038	56.68962	59.25737	36.82475	69.82316	61.06305	60.65623	79.76311	47.557	80.75806	77.93695	55.63489	63.96314	93.85338	95.66902	89.8789	92.813	46.13073	65.38864	67.6506	75.59553	95.97156	53.1708	69.11514	90.50755	76.77041	68.22392	63.80379	30.45358	40.0053	46.65954	37.59588	73.09235170633525	34.68702	87.94176	71.57089	26.74125	75.31906	72.15687	85.45862	69.93296	65.68425	62.35804	51.26113248442482	65.98137	72.4496	70.95486	73.57074	60.206	37.95052	69.39784	45.57365	47.68426	48.7072	69.7742	65.7169035306024	82.01469	0.19788	57.03409	45.65676	60.98554	65.91551	63.08685	42.32328	53.71262	62.16531	34.33392	52.61278	70.00787	50.91673	58.03813	47.47277
k__Bacteria|p__Firmicutes|c__Bacilli	0.01911	0.02466	0.06253	0.02089	0.01804	1.29122	0.12297	0.02788	1.18684	0.03869	0.32384	0.01961	0.06267	0.07757	1.08129	0.06778	0.10362	0.37776	1.17612	0.21132	0.94981	0.36906	0.02109	0.11991	0.07914	2.78899	0.02327	0.10331	0.03273	0.33723	0.15995	0.0564	0.24742	3.73592	0.20068	0.55164	0.08684	5.67342	0.60959	0.31244	2.5138	0.46629	0.82746	1.32064	0.18711	0.09235	0.78084	0.00351	0.0548	3.41696	0.16794	0.07083	0.03441	0.06292	0.06761	0.00673	0.01312	0.08496	0.0	0.7439	0.05444	0.04342	0.38612	0.00809	0.00533	0.08611	2.16603	2.02892	0.14767	2.24327	0.32571	0.68467	0.05475	4.03098	0.8109	0.21906	1.63153	1.32649	0.23396	0.55422	0.14252	0.24488	2.13694	0.08823	0.0372	0.07936	0.20239	0.53811	0.04708	1.89522	0.15679	0.50491	0.82278	0.05618	3.19741	1.350812986479392	0.09996	0.55878	0.18226	0.03362	0.07175	0.18924	0.40065	0.07533	0.14861	2.1876	1.93796	0.00094	3.61092	0.21484	3.29467	0.20526	0.0466	1.04777	0.17601	0.23142	0.14091	5.05238	0.43271	0.10428	0.53852	0.12984	6.32364	0.073	6.20533	1.06463	0.37631	0.00411	0.20868	1.41198	0.06524	0.00314	1.31523	0.06199	0.0	0.01742	0.10358	0.0	0.17853	1.0638	0.25229	0.43745	0.00115	6.50406	0.50073	0.00477	0.06168	0.13284	0.07348	7.75513	2.58411	0.14988	0.0682	0.0085398857717693	1.87541	0.01268	2.68889	20.2158	0.56708	0.01422	0.27105	0.01352	0.05549	0.09972	1.1922287453702711	0.00072	0.08116	0.03869	0.02635	0.02987	7.03737	0.03347	0.39529	5.25548	0.0754	0.40309	0.9087918599986218	0.07674	1.04834	0.02011	0.00673	0.23513	0.32567	0.87692	1.06799	3.64539	1.54581	3.36416	0.61876	7.70013	0.44602	2.01	1.90686
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.00448	0.15531	0.06043	0.19981	0.13982	0.23108	0.0	0.15314	5.25194	0.28922	0.12317	0.39634	0.31287	0.01613	0.23408	0.35866	0.61639	1.02231	0.08128	0.06091	0.10349	0.30685	0.25427	0.01032	1.88529	5.22725	0.12098	0.12028	0.07982	1.89437	0.04531	0.0286	0.60943	1.36828	0.3695	0.70446	0.54576	0.15728	0.4909	6.09411	1.63051	0.1914	0.09524	0.00412	0.14839	1.34794	0.027	0.02034	0.37785	0.82128	0.06936	0.40976	0.1368	0.04596	0.33628	0.01464	0.03365	0.08438	0.02006	0.00269	0.15655	0.00164	0.01097	0.04781	0.04461	0.35062	0.1628	0.03763	0.04109	4.43788	0.5293	0.17892	0.00664	0.5306	0.0	0.00154	0.35085	0.00571	3.68775	0.99912	0.00079	0.01231	0.0122	0.20771	0.53036	0.01491	0.04852	0.13559	0.00187	0.04742	0.01996	0.1458	0.91331	0.11302	1.4889	6.796014070968609	0.06907	0.0	0.02724	1.09274	0.3658	0.83507	0.00307	0.01594	0.23673	0.01665	0.00641	0.0	0.02465	3.34882	0.57697	0.02552	0.99096	0.37537	0.0713	0.02621	5.05655	0.01832	2.50739	0.06946	0.0836	0.22973	0.18973	0.54751	3.60496	0.92768	0.00233	0.04967	0.0	0.05031	0.06657	0.0	0.00746	0.04537	0.03163	0.00033	0.0	0.03616	0.90665	0.08404	0.01196	0.06498	0.0	0.0	0.01717	0.00028	0.01093	1.54786	0.4244	0.00491	0.31652	0.21607	1.04997	0.0011513327828294	0.21669	0.0	0.56227	0.01313	0.0	0.0	0.04544	0.13825	0.06045	0.72834	0.0287529320820041	0.0	0.51513	0.0012	0.03456	0.02642	0.00117	0.03607	0.02455	0.15686	0.00824	0.02368	0.0090590260252876	0.00323	0.12407	0.00019	0.0004	0.21914	0.15659	2.02642	0.0311	0.04968	0.10428	0.04482	0.1464	4.53719	0.06833	0.22819	0.0
k__Bacteria|p__Firmicutes|c__CFGB1340	0.01827	0.0	0.00202	0.0	0.0008	1.99278	0.0	0.00087	0.00068	0.45838	0.00042	4e-05	0.99032	0.0	0.0	0.0	0.12412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27319	0.0006	0.0	0.0	0.39229	0.05216	1.03497	0.02545	0.0	0.0	0.0	0.0	0.0	0.00184	0.00115	0.0	0.00059	0.0	9e-05	0.00037	0.0013	1.76473	0.39617	0.25404	0.18924	0.0	0.02727	1.40063	0.05457	0.47578	0.00132	0.27591	0.0	0.0	0.00155	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10277	0.0	0.0	6e-05	0.0	0.0	0.0	0.06062	0.0	0.76032	0.0	0.0	0.2923	0.0	0.0	0.0	0.51609	0.0	0.0	0.23546	0.0	0.20827	0.00064	0.0	8e-05	0.00486	0.00014	0.0	0.18446	0.00066	0.00034	0.0	0.0	0.0	0.0	0.05822	0.0	0.0	0.0	0.00899	0.0	0.0	0.0	0.01479	0.1007	0.0	0.15044	0.05121	0.0	0.0023	0.0	0.16844	0.0	0.0	0.0	0.0	0.0	0.0	0.7004	0.0	0.0	0.0	0.01597	0.13443	0.02136	0.9905	0.0	0.0	0.0	0.0	1.35287	0.0	1.7193	0.0	0.0	0.00894	0.0	0.22148	0.0	0.0	0.0	0.10017	0.4367096015036169	0.0	0.0	0.0004	0.00024	0.00093	0.00045	0.0	1.33104	1.16707	0.04722	0.0	0.0	0.0	0.0	0.0	0.0	0.30461	0.26902	0.0	0.0	0.0	0.0	0.09498	0.0	0.0	0.0	0.0	0.00013
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	0.10293	0.01851	0.28329	0.14093	0.0171	0.11633	0.08153	0.07569	0.17635	0.25096	0.07229	0.21629	0.11923	0.23278	0.38834	0.03367	0.61334	0.45945	0.06604	0.01649	0.12019	0.46031	0.10987	0.106	0.07432	0.75529	0.10743	0.34977	0.1356	0.90729	0.04371	0.20469	0.59758	0.4524	1.77573	0.59154	0.16189	0.10317	0.08942	0.56387	0.34492	0.18403	0.25586	0.17845	0.27418	0.32458	0.04461	0.05135	0.1248	0.31925	0.03766	0.76302	0.23406	0.4643	0.45496	0.07158	0.07079	0.38056	0.03274	0.1859	0.24192	0.03977	0.11192	0.00857	0.27227	1.36785	0.25136	0.03486	0.06528	0.05949	0.07537	0.28954	0.08881	0.47568	0.03774	0.15595	0.23589	0.12399	0.0217	0.17381	0.26393	0.21902	0.15129	0.14918	0.00268	0.58835	0.07562	0.09903	0.01599	0.05255	0.06937	0.39312	0.15899	0.00367	2.24806	0.4914085425083759	0.0	0.04401	0.05554	0.0099	0.17571	0.03206	0.04929	0.35409	0.20355	0.11869	0.36655	0.04599	0.13387	0.76272	1.496	0.06853	1.97545	0.19524	0.0509	0.0247	0.1161	0.19269	0.29077	0.05848	1.39582	0.08128	0.07064	0.28801	0.04448	0.10073	0.01356	0.10915	0.06133	0.06088	0.03586	0.17362	0.06362	0.13863	0.08138	0.11579	0.05691	0.04254	0.0426	0.04034	0.02501	0.04921	0.04262	0.0343	0.0539	0.23038	0.12758	0.10229	0.01789	0.11659	0.15928	0.08005	0.34083	0.0692701871686664	0.0972	0.28708	0.07664	0.22646	0.04073	0.02967	0.12675	0.05204	0.37303	0.13811	0.1692481624750267	0.02381	0.04185	0.25132	1.45696	0.40339	0.56068	1.83842	0.31812	0.15761	0.08228	0.0	0.0	0.01888	0.00204	0.06692	0.12687	0.02945	0.07534	0.26074	0.04493	0.06073	0.07718	0.05739	0.0319	0.17222	0.16596	0.04649	0.32969
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.0	0.01703	0.02449	0.00369	0.0	0.0	0.0	0.02888	0.0	0.00109	0.0	0.0	0.0	0.0	0.0	0.0	0.00466	0.00834	0.10674	0.0	0.0	0.07623	0.3519	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.52346	0.00036	0.00014	0.25448	0.03309	0.18604	0.0	0.02075	0.01169	0.0	0.06114	0.0	0.0	0.0	0.0	0.02389	0.0157	0.02264	0.01875	0.01736	0.0067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00439	0.0	0.0	0.0	0.0	0.0	0.53578	0.0	0.0	0.0	0.46577	0.0	0.0	0.0	0.0	0.0	0.09666	0.0	0.03399	0.0	0.0	0.0	0.0	0.0	0.83236	0.0	0.00163	0.05531	3.9854	0.00158	0.00359	2.27463	0.0	0.0	0.0	0.00121	0.0	1.98301	0.80206	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.72412	0.00076	0.01566	4.88054	0.0	0.0	0.0	0.00155	0.03758	0.0	0.0	0.0	0.0	0.0	0.0	2.90066	0.00856	0.00225	0.0	0.0	0.0	0.0	0.0	0.0	6.06115	0.0	0.63014	0.0	0.00301	1.27834	0.0	0.00312	0.0	0.01528	0.64109	0.0	0.0	0.00421	3.53895	0.0	0.01873	0.0	0.0	0.0	1.6336	0.0	0.0	0.86818	0.0	0.35191	0.0	0.10669	0.0	0.0	0.0	0.0	0.06191	0.0	0.0	0.0	0.0	1.67479	0.0	0.0	0.00155	0.0	0.02793	0.0	0.0	0.31828
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01368	0.0	0.0	0.0	0.0	0.0	0.0	0.04439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176	0.0	0.0	0.00354	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.00026	0.00071	0.01515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06384	0.0	0.0	0.0	0.0	0.0	0.0	0.21495	0.0	0.06284	0.0	0.0	0.0	0.0	0.0	0.0	0.0103	0.0	0.0	0.0	0.0	0.0	0.0	0.04389	0.0	0.0	0.14077	0.35121	0.0	0.00057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00149	0.0	0.0	0.0	0.0	0.11428	0.11371	0.05215	0.0	0.0	0.02141	0.0	0.0	0.21855	0.05241	0.0	0.0	0.0	0.0	0.06354	0.0	0.0	0.0	0.0	0.0	0.0	0.61869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31259	0.2761
k__Bacteria|p__Firmicutes|c__Negativicutes	0.3331	0.00574	3.01165	0.81785	1.24606	0.52999	2.85903	1.06229	7.95008	4.42184	7.54024	3.62024	4.81427	1.44483	1.49145	1.84875	1.18994	3.23555	1.70313	2.75079	2.34509	0.84768	7.44788	2.45298	2.34946	8.63558	1.83373	1.17977	1.95217	10.85209	3.95735	1.74404	3.74999	0.03657	0.7569	0.64892	2.66866	1.33941	1.95284	10.45701	5.48147	1.88139	3.29426	1.04895	0.6624	3.04649	0.43749	0.81625	0.67866	2.73433	0.81811	4.41144	3.85704	4.6632	2.27249	1.24316	0.82767	11.1912	12.87407	2.3505	3.37897	2.68483	1.16071	2.79822	2.143	5.34209	1.15575	5.18061	8.21631	12.89381	10.5285	1.59319	4.50401	2.09553	4.12109	1.4776	4.23314	1.99903	27.54751	2.33819	0.19592	1.29617	0.95704	2.80952	1.42224	2.71913	1.46072	0.46644	0.03388	2.77457	5.02726	1.50748	1.50217	0.01786	0.26108	5.159409262795882	5.57318	1.91193	2.08685	5.42115	1.40093	0.61489	1.59999	2.7176	1.28499	0.57424	1.48597	1.12031	2.86684	0.21226	8.62344	1.41512	2.37086	2.85283	1.88045	0.22602	0.15431	1.58433	0.96817	2.79315	1.68798	1.05746	1.7348	2.44258	11.98903	3.29784	6.09868	0.7	1.90264	1.79939	0.89517	1.33766	2.24059	2.52308	2.1341	0.23417	2.43475	1.76091	0.96919	1.86855	0.6706	1.48751	0.60656	1.1895	0.422	1.92197	2.31199	2.57697	0.25857	0.4784	0.25893	0.95894	0.74032	0.0164790761785843	3.66215	3.09671	1.33781	1.84059	0.31797	0.37348	5.19928	0.5056	4.52397	1.94348	2.297847682069393	0.74774	1.74092	2.71398	4.89499	1.73245	3.74252	1.05707	2.70589	3.53606	9.15922	1.78141	5.922997877499296	6.70456	18.60464	2.03509	2.0702	2.41562	2.84603	2.1618	1.06103	3.86117	11.83667	1.90065	8.19838	0.7614	5.09183	0.96855	2.69981
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.50693	0.20292	0.11568	0.27066	0.58378	0.19804	0.21995	0.6991	0.14185	0.0389	0.12399	0.24779	0.53175	0.24566	0.16468	0.82659	0.61239	0.31088	0.11992	0.0615	0.08108	0.24673	0.36196	0.60638	1.65579	0.64661	0.57863	0.27336	0.22081	0.29703	0.35487	0.58704	0.16197	6.68561	0.45335	0.16542	0.27758	0.6924	0.75231	1.6687	0.53439	0.63253	0.22934	0.42659	0.12635	0.0776	0.18049	0.06185	0.51546	0.13777	0.11991	0.31608	0.13102	0.17572	1.23997	0.95909	0.50711	0.385	0.09694	0.15657	0.33244	0.1445	0.22612	0.18415	0.21103	0.60472	0.30554	0.54973	0.62914	0.20987	0.4061	1.99326	0.18639	0.7376	0.24438	0.25589	1.3461	0.11261	0.04359	0.17155	1.05765	0.36767	1.85392	0.12837	0.33186	1.03082	0.10108	0.58196	0.26294	0.3111	0.33036	2.1246	1.27478	7.44318	20.40516	0.3052700190470394	2.42215	0.06605	0.18556	0.10493	0.45827	0.16126	0.22025	2.86709	2.25742	0.2479	1.23474	0.13345	0.18289	2.92389	0.08106	0.11028	0.23565	0.11339	1.09953	0.31839	1.44208	0.43321	2.602	0.17012	0.55935	0.22956	0.23532	0.26122	1.91676	0.1049	0.56309	0.66403	0.53969	0.08907	0.5337	0.22082	0.24979	0.88096	0.00548	0.0	0.34193	0.03232	1.70698	0.33153	0.3709	0.24542	0.08506	0.05648	0.72033	0.08173	0.55512	1.05008	0.52205	0.72906	2.02284	0.31952	0.05998	0.1831319935957864	0.12297	0.23266	0.11634	1.26963	0.11531	0.60268	0.23261	0.55852	3.63126	0.40281	0.8755152486316281	0.34504	0.60842	0.3105	0.20039	0.14196	1.66148	0.4066	1.31531	0.16733	0.17329	3.98373	1.6040294708274785	0.16121	12.8419	0.55052	0.91009	0.28404	0.96437	2.83152	5.29147	3.19764	0.15235	1.08969	1.09456	1.0211	1.13626	1.28654	0.70878
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0.0	0.0	0.00667	0.0	0.0	0.0	0.0	0.20915	0.00018	0.00395	0.0007	0.00033	0.64518	0.00157	0.0	0.0	0.00037	0.14234	0.0	0.79951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00305	0.0	0.0	0.00187	0.00764	2.30881	5.18998	0.0	0.6611	0.0012	0.0	0.00118	0.0	0.0	0.8952	0.0	0.06236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89937	0.00093	0.0	0.00024	6e-05	0.00046	0.00785	0.0	0.0005	0.00029	0.00054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20113	0.0	0.0	0.08059	0.0	0.0	0.0	4.27186	0.0	1.56028	0.0	0.0	0.0	0.00149	0.0	0.0	0.0	0.0	0.00193	0.01034	0.0	0.0	0.0	0.0003	0.14564	0.00053	0.00036	16.19203	0.0	2.14288	0.0	0.0	0.0	2.34545	0.00393	0.00563	0.0	0.01327	0.0019	0.00014	0.00048	0.0	0.0	1.24185	0.0	0.0	0.04494	0.0	0.0	0.0	0.00357	0.0	0.0	0.0	0.0	0.00125	0.0	0.0	0.00191	0.03951	0.00057	0.0	0.00018	0.0	0.00154	0.00073	0.00077	0.0004	0.00049	0.0	0.0	0.0	0.00147	0.00176	0.0	0.0	0.03526	0.0	0.0	0.0	0.0	0.0481	0.0	0.0	0.0	0.16934	0.0	0.0	4.83697	0.00111	0.0	0.0	0.94986	0.0	0.00012	0.0	0.00035	0.00457	0.0	2.96217	0.00335	0.0	0.0	0.0	0.0	0.0	0.00897	0.02051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3035	0.0031	0.0	0.0	0.0	0.0	0.0	0.00159	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0.0	0.04853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36769	0.0	0.0	0.05712	0.0	0.26536	0.07832	0.0	0.0392	0.0	0.0	0.09197	0.0	0.0	0.0	0.0	0.0	0.01696	0.0	0.0	0.0	0.0	0.0	0.01976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44158	0.0	0.0	0.04518	0.0414	0.0	0.25892	0.0	0.0	0.0	0.00895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00229	0.0	0.0	0.05158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01573	0.0	0.0	0.0	0.0	0.0	0.0	0.04633	0.0	0.0	0.0	0.03574	0.0	0.0	0.0	0.0	0.0	0.03701	0.0273	0.0	0.01686	0.0	0.0	0.0	0.0	0.0517	0.21975	0.04016	0.0	0.03292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02228	0.18189	0.10494	0.0	0.05876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07312	0.00128
