clade_name	VF421	LILT_VF378	VF399	LILT_VF334	VF419	LILT_VF300_T016	LILT_VF73_16	VF417	LILT_VF318	LILT_VF270_T017	LILT_VF360	LILT_VF234_T017	VF403	VF425	LILT_VF106_16	LILT_VF120_16	LILT_VF155_T017	LILT_VF207_T017	LILT_VF379	LILT_VF100_T016	LILT_VF176_T017	LILT_VF394	LILT_VF174_T017	LILT_VF363	LILT_VF71_16	LILT_VF142_T017	LILT_VF145_T017	VF401	VF402	LILT_VF65_16	LILT_VF232_T017	VF412	LILT_VF77_16	LILT_VF95_16	LILT_VF385	LILT_VF392	LILT_VF377	LILT_VF29_16	LILT_VF208_T017	LILT_VF348	LILT_GF15_16	LILT_VF281_T017	LILT_VF114_T017	LILT_VF154_T017	LILT_VF240_T017	VF400	LILT_VF107_16	LILT_VF264_T017	LILT_VF313	LILT_VF222	VF406	LILT_VF328	LILT_VF217_T017	VF423	LILT_VF166_T017	LILT_VF251_T017	LILT_VF315	VF404	LILT_VF167_T017	LILT_VF273_T017	LILT_VF138_T017	LILT_VF109_16	LILT_VF63_16	LILT_GF11_16	LILT_VF311	LILT_VF110_16	LILT_GF04_16	LILT_VF05_16	LILT_VF306	LILT_VF75_16	LILT_VF74_16	LILT_VF303	LILT_VF337	LILT_VF12_16	LILT_VF41_16	LILT_VF76_16	LILT_VF78_16_A	LILT_VF243	LILT_VF01_16	LILT_VF14_16	LILT_VF34_16	LILT_VF298	LILT_VF81_16	LILT_VF39_16	LILT_VF84_16	LILT_VF31_16	LILT_VF10_T016	LILT_VF43_16	LILT_VF339	LILT_VF380	LILT_VF82_T016	LILT_VF279_T016	LILT_VF326	LILT_VF370	LILT_VF28_T016	LILT_VF18_T016	LILT_VF262_T016	LILT_VF265_T016	LILT_VF189_T016	LILT_VF40_16	LILT_VF140_T016	LILT_VF255_T016	LILT_VF261_T016	LILT_VF06_16	LILT_VF170_T016	LILT_VF259_T016	LILT_VF00TL_16	LILT_VF335	LILT_VF171_T016	LILT_GF06_16	LILT_VF293	LILT_VF206_T016	LILT_VF212_T016	LILT_VF263_T016	LILT_VF351	LILT_VF192_T017	LILT_VF314	VF416	LILT_VF02_T016	LILT_VF04_16	LILT_VF07_16	LILT_VF30_16	LILT_VF32_T016	LILT_VF35_16	LILT_VF37_16	LILT_VF38_16	LILT_VF47_16	LILT_VF50_16	LILT_VF55_T017	LILT_VF56_16	LILT_VF60_T016	LILT_VF62_T017	LILT_VF66_T017	LILT_VF67_16	LILT_VF69_16	LILT_VF70_16	LILT_VF90_16	LILT_VF97_16	LILT_VF102_T017	LILT_VF172_T017	LILT_VF197_T017	LILT_VF214_T016	LILT_VF301_T016	VF397	LILT_VF382	LILT_GF12_16	LILT_VF236_T017	LILT_GF16_T017	LILT_GF17_16	LILT_GF18_T016	LILT_VF216_T017	LILT_VF346	LILT_VF362	LILT_VF390	LILT_VF391	VF359	VF388	VF458	VF444	VF446	VF440	VF453	VF445	VF449	VF465	VF459	VF439	VF450	VF452	VF448	VF463	VF461	VF462	VF455	VF464	VF469	VF443	VF347	VF442	VF274	VF322
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9597|s__GGB9597_SGB15022	0.01076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03845	0.17267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09984	0.0	0.0	0.0	0.72137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13085	0.0	0.0	0.0	0.03623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9631|s__GGB9631_SGB15087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25109	0.0	0.0	0.0	0.47018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54019	0.0	0.0	0.0	0.0	0.0	0.0	0.51974	0.15326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.84208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00923	0.0	0.0	0.0	0.0	0.0	0.01997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01294	0.0	0.0	0.0	0.00811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04105	0.0	0.0	0.56044	0.0	0.0	0.0	0.0	0.0	0.0	1.85688	0.0	0.05736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50556	0.00169	0.0	0.02203	0.0	0.0	0.0	0.0	0.0	0.0	0.00418	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9634|s__GGB9634_SGB15093	0.07284	0.0	0.0	0.01067	0.0	0.25992	0.0	0.0	0.00085	2.84475	0.0	0.0	0.0	0.0	0.80162	0.0	0.0	3.19741	0.0	0.0	0.0	0.0	0.0	0.00238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91737	0.0	0.0	0.0	0.00167	0.0	0.0	0.0	0.0	0.0	0.0	0.00076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208	0.06257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0213	0.0562	0.0	1.76092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.85003	0.0	0.0	0.0307	0.0	0.0	0.01679	4.92603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87793	0.0	0.0	0.13788	0.0	2.07646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98863	0.0	0.0	0.69508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13325	0.0	0.0	0.0	0.0	0.0814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20806	0.0	0.0	0.55886	0.0	0.0	0.00238	0.0	0.0	2.67317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae	0.0	0.0	0.0	0.01555	0.0	0.12473	0.0	0.0	0.0	0.02806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01455	0.0	0.0	0.0	0.12215	0.0	0.0	0.0	0.0	0.0	0.0	0.14573	0.0	0.24759	10.49345	0.0	0.0	0.0	0.37648	0.0	0.04987	0.0	0.09886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03761	0.29744	0.0	0.0	0.07539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14493	0.0	0.0	0.0	0.0	0.35761	0.0	0.0	0.5649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05409	0.0	0.0	0.01289	0.0	0.0	0.0	0.00493	0.0	0.06154	1.71028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12198	0.0	0.11041	0.0	0.00677	0.0	0.07712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00341	0.0	0.49531	0.0	0.0	0.0	0.87117	4.08109	0.0	0.0	0.0	0.00892	0.0	0.36979	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9640|s__GGB9640_SGB15115	0.0	0.0	0.0	0.0	0.0	0.00084	0.0	0.0	0.00228	0.00503	0.0	0.00151	0.0	0.0	0.0	0.0	0.0	0.00083	0.0	0.0	0.0	0.0	0.0	0.00176	0.0	0.0	0.0	0.0	0.0	0.00781	0.0	0.0	0.06546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04436	0.0	0.0	0.0	0.0	0.0	0.0	0.04434	0.0	0.10758	0.0	0.0	0.0	0.0	0.0	0.02337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01887	0.0	0.00054	0.01303	0.0	0.0	0.0	0.0098	0.0	0.0	0.0	0.0	0.0	0.00884	0.03143	0.0	0.0	0.0	0.00405	0.0	0.0	0.0	0.0	0.0	0.10772	0.0	0.0	0.22704	0.0	0.03679	0.0	0.0	0.0	0.0	0.09199	0.0	0.0	0.0	0.0	0.0	0.00486	0.15309	0.0	0.0	0.0	0.0	0.00582	0.0	0.09912	0.0	0.07276	0.0	0.0	0.03201	0.0	0.0	0.0405	0.0	0.0	0.0	0.0	0.0	0.0364	0.0	0.0	0.0	0.17321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01089	0.0	0.14296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02045	0.0	0.00114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__GGB4773|s__GGB4773_SGB6607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	0.00287	0.03521	0.0	0.0	0.0	0.11497	0.0	0.0	0.0	0.0	0.0	0.00181	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.00271	0.0	0.00483	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.00193	0.00128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00337	0.00204	0.0	0.0	0.00683	0.0	0.0	0.0	0.0	0.0	0.0	0.00463	0.0	0.0	0.0	0.0	0.0	0.11054	3.0031	0.00464	0.0	0.0	0.0	0.03044	0.03397	0.0	0.00702	0.0	0.00755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0	0.0	0.07092	0.0	0.0	0.0	0.0	0.0	0.0	0.00088	0.00951	0.0	0.0	0.0	0.0	0.13671	0.0	0.00096	0.0	0.0	0.0	0.00639	0.05639	0.0	0.00017	0.0	0.0	0.00676	0.0	0.0	0.0	0.00898	0.00499	0.04595	0.0	0.0	0.0	0.0	0.0	0.00325	0.0	0.0	0.0	0.00154	0.0	0.0	0.0	0.02228	0.00129	0.0	0.01537	0.12358	0.00846	0.0	0.0	0.0	0.08873	0.0	0.0	0.0	0.0	0.0	0.00117	0.0492	0.0	0.0	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.00448	0.01921	0.0	0.00173	0.0	0.0	0.03732	0.0	0.01848	0.0	0.01337	0.03384	0.1305	0.00188	0.13629	0.22419	0.0	0.0	0.0	0.0003	0.0	0.00386
k__Bacteria|p__Firmicutes|c__CFGB11737|o__OFGB11737|f__FGB11737|g__GGB34228|s__GGB34228_SGB72916	0.02352	0.0	0.0	0.0	0.0	0.00403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00274	0.0	0.01432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04177	0.0	0.02401	0.0	0.07075	0.0	0.02897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05869	0.0	0.0	0.0	0.01231	0.0	0.0	0.01815	0.0	0.01137	0.0	0.0	0.0	0.06098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01567	0.0	0.00105	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_unclassified_SGB4924	0.09532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0	0.0	0.00065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB2977|s__GGB2977_SGB3959	0.0	0.0	0.0	0.0	0.0	0.00392	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196	0.0	0.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00659	0.0	0.0	0.01294	0.0	0.00029	0.0	0.0	0.00295	0.0	0.0	0.00428	0.0	0.0	0.0	0.0	0.00347	0.0	0.0	0.0	0.0	0.01392
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0.0	0.0	0.0	0.02294	0.0	0.0	0.01289	0.0	0.0	0.05468	0.0	0.0	0.0	0.0	0.0	0.00834	0.0	0.05958	0.0	0.0	0.06287	0.01158	0.00943	0.0	0.02408	0.0	0.01898	0.0	0.0128	0.07547	0.01469	0.0148	0.00325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04125	0.0	0.0	0.0	0.0	0.0	0.0	0.05225	0.06789	0.0	0.0	0.0	0.0	0.0	0.03449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03782	0.0	0.0	0.0	0.0	0.0	0.01419	0.0	0.00024	0.00099	0.0	0.0	0.05822	0.0	0.0	0.0	0.0	0.0	0.0	0.00227	0.0	0.0	0.11868	0.01642	0.00128	0.0	0.0	0.0	0.00057	0.00625	0.0	0.02497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09005	0.08961	0.0	0.0	0.0	0.01841	0.0	0.0	0.0	0.0	0.00993	0.0	0.0	0.00026	0.0	0.00873	0.03461	0.00759	0.00679	0.0	0.0	0.0	0.06032	0.2478	0.0	0.04589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331	0.25376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01883	0.0	0.0025	0.0	0.0	0.0	0.01119	0.0	0.08019	0.0	0.01989	0.0	0.00573	0.0	0.00158	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01612	0.0	0.0	0.0	0.0	0.0	0.0	0.72905	0.0	0.0	0.0	0.0	0.03761	5.99871	0.1873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32031	0.0	0.0	0.0	0.04244	3.15384	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4831	0.0339	0.0	0.0	0.0	0.0	0.00042	0.00297	0.0	0.00194	0.00355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00854	0.0	0.01438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00764	0.04402	0.0	0.01227	0.0	0.0	0.00826	0.0	0.0	0.00158	0.0	0.0	0.0	0.0	0.01027	0.0	0.0	0.00338	0.00072	0.03152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01144	0.0	0.0046	0.27756	0.0	0.0014	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00591	0.0	0.01319	0.0	0.00848	0.0	0.0	0.00042	0.0	0.0	0.01223	0.0	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.00501	0.0	0.00067	0.0	0.00227	0.00226	0.0	0.0	0.00055	0.00914	0.0	0.0	0.08423	0.00114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223	0.0	0.0	0.0	0.07883	0.02509	0.0	0.09574	0.0	0.0	0.00313	0.01662	0.0	0.04127	0.0	0.00818	0.07054	0.0	0.0	0.0	0.0	0.25821	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_sp_gm002	0.0	0.0	0.0	0.03762	0.0	0.0	0.00795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00184	0.0	0.0	0.0	0.01082	0.0	0.00124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00318	0.00667	0.05868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00845	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0296	0.0	0.0049	0.0	0.0	0.0	0.00066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0	0.0	0.0	0.0	0.0	0.0	0.00363	0.0	0.00484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00208	0.0	0.0	0.0	0.0	0.0	0.01204	0.0	0.0	0.0	0.11287	0.0	0.00651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02541	0.0	0.0	0.0	0.0	0.0	0.0	0.00099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.18882	0.0	0.0	0.00545	0.0	0.0	0.19957	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9621|s__GGB9621_SGB15073	0.0	0.0	0.0	0.00045	0.0	0.05802	0.0	0.0	0.0059	0.0976	0.01167	0.0488	0.0	0.0	0.0	0.06355	0.0	0.0	0.0	0.14926	0.18172	0.02844	0.03374	0.00858	0.0	0.0	0.85357	0.0	0.00252	0.0	0.00795	0.00651	0.04489	0.0	0.11916	0.0	0.00228	0.01496	0.0	0.0	0.4352	0.0	0.0	0.0	0.0	0.0	0.00244	0.37463	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.00629	0.0	0.0	0.0	0.0	0.0	0.07759	0.03105	0.02493	0.0	0.0	0.0	0.0	0.55865	0.14573	0.0	0.00153	0.10205	0.06689	0.01543	0.27467	0.43876	0.05412	0.0	0.03975	0.12542	0.07435	0.02595	0.0	0.03782	0.0	0.06882	0.04963	0.0	0.0	0.31316	0.01698	0.0	0.0	0.05667	0.0	0.19932	0.0	0.0	0.15966	0.0	0.09051	0.0	0.09951	0.01024	0.0	1.16383	0.05982	0.08324	0.0	0.0	0.0	0.0	0.0	0.01822	0.04355	0.0	0.24696	0.08897	0.06857	0.15483	0.00196	0.00049	0.0004	0.0	0.0	0.0	0.14887	0.12027	0.0	0.0	0.15348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04256	0.00155	0.00386	0.0	0.0	0.04526	0.27771	0.04674	0.0	0.0	0.0	1.82108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03983	0.0	0.00335	0.0	0.00453	0.00424	0.01532	0.0	0.0	0.0	0.0	0.0	0.0	0.01337	0.0	0.0	0.0138	0.0	0.0
