run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR688518	ERP008729	SAMEA3136674	ERS608525	ERX633519	PRJEB7774	408170	human gut metagenome	SZAXPI022077-90	WGS	METAGENOMIC	24213175	31232	Stool sample from controls
ERR688520	ERP008729	SAMEA3136663	ERS608514	ERX633521	PRJEB7774	408170	human gut metagenome	SZAXPI022067-33	WGS	METAGENOMIC	22844950	31236	Stool sample from controls
ERR688521	ERP008729	SAMEA3136747	ERS608598	ERX633522	PRJEB7774	408170	human gut metagenome	SZAXPI021649-102	WGS	METAGENOMIC	26617685	31237	Stool sample from carcinoma
ERR688524	ERP008729	SAMEA3136707	ERS608558	ERX633525	PRJEB7774	408170	human gut metagenome	SZAXPI021941-129	WGS	METAGENOMIC	21724739	31275	Stool sample from advanced adenoma
ERR688525	ERP008729	SAMEA3136743	ERS608594	ERX633526	PRJEB7774	408170	human gut metagenome	SZAXPI021668-89	WGS	METAGENOMIC	23424383	31276	Stool sample from carcinoma
ERR688529	ERP008729	SAMEA3136654	ERS608505	ERX633530	PRJEB7774	408170	human gut metagenome	SZAXPI022059-169	WGS	METAGENOMIC	28854500	31328	Stool sample from controls
ERR688531	ERP008729	SAMEA3136702	ERS608553	ERX633532	PRJEB7774	408170	human gut metagenome	SZAXPI021672-108	WGS	METAGENOMIC	20260031	31337	Stool sample from advanced adenoma
ERR688532	ERP008729	SAMEA3136665	ERS608516	ERX633533	PRJEB7774	408170	human gut metagenome	SZAXPI022069-37	WGS	METAGENOMIC	22703007	31343	Stool sample from controls
ERR688533	ERP008729	SAMEA3136664	ERS608515	ERX633534	PRJEB7774	408170	human gut metagenome	SZAXPI022068-36	WGS	METAGENOMIC	26484125	31360	Stool sample from controls
ERR688534	ERP008729	SAMEA3136765	ERS608616	ERX633535	PRJEB7774	408170	human gut metagenome	SZAXPI021640-47	WGS	METAGENOMIC	31308192	31367	Stool sample from carcinoma
ERR688535	ERP008729	SAMEA3136656	ERS608507	ERX633536	PRJEB7774	408170	human gut metagenome	SZAXPI022061-17	WGS	METAGENOMIC	31034101	31379	Stool sample from controls
ERR688536	ERP008729	SAMEA3136680	ERS608531	ERX633537	PRJEB7774	408170	human gut metagenome	SZAXPI021670-25	WGS	METAGENOMIC	29934929	31398	Stool sample from advanced adenoma
ERR688539	ERP008729	SAMEA3136626	ERS608477	ERX633540	PRJEB7774	408170	human gut metagenome	SZAXPI021957-33	WGS	METAGENOMIC	29307692	31428	Stool sample from controls
ERR688541	ERP008729	SAMEA3136724	ERS608575	ERX633542	PRJEB7774	408170	human gut metagenome	SZAXPI021629-16	WGS	METAGENOMIC	31580158	31446	Stool sample from carcinoma
ERR688548	ERP008729	SAMEA3136766	ERS608617	ERX633549	PRJEB7774	408170	human gut metagenome	SZAXPI021643-87	WGS	METAGENOMIC	29363386	31493	Stool sample from carcinoma
ERR688551	ERP008729	SAMEA3136667	ERS608518	ERX633552	PRJEB7774	408170	human gut metagenome	SZAXPI022071-43	WGS	METAGENOMIC	23118858	31519	Stool sample from controls
ERR688552	ERP008729	SAMEA3136624	ERS608475	ERX633553	PRJEB7774	408170	human gut metagenome	SZAXPI021956-27	WGS	METAGENOMIC	24414011	31537	Stool sample from controls
ERR688553	ERP008729	SAMEA3136728	ERS608579	ERX633554	PRJEB7774	408170	human gut metagenome	SZAXPI021663-23	WGS	METAGENOMIC	27886772	31549	Stool sample from carcinoma
ERR688555	ERP008729	SAMEA3136716	ERS608567	ERX633556	PRJEB7774	408170	human gut metagenome	SZAXPI021949-17	WGS	METAGENOMIC	25258683	31582	Stool sample from advanced adenoma
ERR688556	ERP008729	SAMEA3136625	ERS608476	ERX633557	PRJEB7774	408170	human gut metagenome	SZAXPI022086-32	WGS	METAGENOMIC	21976389	31600	Stool sample from controls
ERR688558	ERP008729	SAMEA3136756	ERS608607	ERX633559	PRJEB7774	408170	human gut metagenome	SZAXPI021691-140	WGS	METAGENOMIC	24446743	31685	Stool sample from carcinoma
ERR688563	ERP008729	SAMEA3136646	ERS608497	ERX633564	PRJEB7774	408170	human gut metagenome	SZAXPI022051-113	WGS	METAGENOMIC	24787138	31723	Stool sample from controls
ERR688564	ERP008729	SAMEA3136652	ERS608503	ERX633565	PRJEB7774	408170	human gut metagenome	SZAXPI022057-158	WGS	METAGENOMIC	29786700	31749	Stool sample from controls
ERR688567	ERP008729	SAMEA3136753	ERS608604	ERX633568	PRJEB7774	408170	human gut metagenome	SZAXPI021655-129	WGS	METAGENOMIC	23197613	31884	Stool sample from carcinoma
ERR688569	ERP008729	SAMEA3136726	ERS608577	ERX633570	PRJEB7774	408170	human gut metagenome	SZAXPI021631-20	WGS	METAGENOMIC	31222562	31866	Stool sample from carcinoma
ERR688573	ERP008729	SAMEA3136742	ERS608593	ERX633574	PRJEB7774	408170	human gut metagenome	SZAXPI021644-88	WGS	METAGENOMIC	27671795	31872	Stool sample from carcinoma
ERR688574	ERP008729	SAMEA3136760	ERS608611	ERX633575	PRJEB7774	408170	human gut metagenome	SZAXPI021690-169	WGS	METAGENOMIC	27911137	31873	Stool sample from carcinoma
ERR688575	ERP008729	SAMEA3136727	ERS608578	ERX633576	PRJEB7774	408170	human gut metagenome	SZAXPI021632-21	WGS	METAGENOMIC	30227502	31874	Stool sample from carcinoma
ERR688580	ERP008729	SAMEA3136767	ERS608618	ERX633581	PRJEB7774	408170	human gut metagenome	SZAXPI021647-94	WGS	METAGENOMIC	27416746	31879	Stool sample from carcinoma
ERR688584	ERP008729	SAMEA3136708	ERS608559	ERX633585	PRJEB7774	408170	human gut metagenome	SZAXPI021942-133	WGS	METAGENOMIC	24845692	530018	Stool sample from advanced adenoma
ERR688588	ERP008729	SAMEA3136710	ERS608561	ERX633589	PRJEB7774	408170	human gut metagenome	SZAXPI022088-140	WGS	METAGENOMIC	21552865	530039	Stool sample from advanced adenoma
ERR688590	ERP008729	SAMEA3136629	ERS608480	ERX633591	PRJEB7774	408170	human gut metagenome	SZAXPI021960-39	WGS	METAGENOMIC	20201402	530050	Stool sample from controls
ERR688591	ERP008729	SAMEA3136661	ERS608512	ERX633592	PRJEB7774	408170	human gut metagenome	SZAXPI022065-27	WGS	METAGENOMIC	21204955	530052	Stool sample from controls
ERR688594	ERP008729	SAMEA3136639	ERS608490	ERX633595	PRJEB7774	408170	human gut metagenome	SZAXPI022044-93	WGS	METAGENOMIC	21835542	530074	Stool sample from controls
ERR688598	ERP008729	SAMEA3136636	ERS608487	ERX633599	PRJEB7774	408170	human gut metagenome	SZAXPI021967-88	WGS	METAGENOMIC	28370594	530154	Stool sample from controls
ERR688599	ERP008729	SAMEA3136655	ERS608506	ERX633600	PRJEB7774	408170	human gut metagenome	SZAXPI022060-16	WGS	METAGENOMIC	26625167	530163	Stool sample from controls
ERR688600	ERP008729	SAMEA3136627	ERS608478	ERX633601	PRJEB7774	408170	human gut metagenome	SZAXPI021958-36	WGS	METAGENOMIC	23383277	530167	Stool sample from controls
ERR688602	ERP008729	SAMEA3136711	ERS608562	ERX633603	PRJEB7774	408170	human gut metagenome	SZAXPI021944-142	WGS	METAGENOMIC	24640465	530172	Stool sample from advanced adenoma
ERR688608	ERP008729	SAMEA3136672	ERS608523	ERX633609	PRJEB7774	408170	human gut metagenome	SZAXPI022074-87	WGS	METAGENOMIC	23631423	530258	Stool sample from controls
ERR688614	ERP008729	SAMEA3136671	ERS608522	ERX633615	PRJEB7774	408170	human gut metagenome	SZAXPI022431-84	WGS	METAGENOMIC	22585513	530331	Stool sample from controls
ERR688616	ERP008729	SAMEA3136653	ERS608504	ERX633617	PRJEB7774	408170	human gut metagenome	SZAXPI022058-166	WGS	METAGENOMIC	21617085	530364	Stool sample from controls
ERR688618	ERP008729	SAMEA3136732	ERS608583	ERX633619	PRJEB7774	408170	human gut metagenome	SZAXPI021634-27	WGS	METAGENOMIC	25369054	530373	Stool sample from carcinoma
ERR688625	ERP008729	SAMEA3136697	ERS608548	ERX633626	PRJEB7774	408170	human gut metagenome	SZAXPI021931-89	WGS	METAGENOMIC	28622644	530558	Stool sample from advanced adenoma
ERR688626	ERP008729	SAMEA3136684	ERS608535	ERX633627	PRJEB7774	408170	human gut metagenome	SZAXPI022079-94	WGS	METAGENOMIC	28239602	530600	Stool sample from advanced adenoma
ERR688627	ERP008729	SAMEA3136718	ERS608569	ERX633628	PRJEB7774	408170	human gut metagenome	SZAXPI021951-21	WGS	METAGENOMIC	25003391	530623	Stool sample from advanced adenoma
ERR688358	ERP008729	SAMEA3136748	ERS608599	ERX633359	PRJEB7774	408170	human gut metagenome	SZAXPI021650-108	WGS	METAGENOMIC	785424	31004	Stool sample from carcinoma
ERR688630	ERP008729	SAMEA3136699	ERS608550	ERX633631	PRJEB7774	408170	human gut metagenome	SZAXPI021933-93	WGS	METAGENOMIC	25433150	530743	Stool sample from advanced adenoma
ERR688631	ERP008729	SAMEA3136690	ERS608541	ERX633632	PRJEB7774	408170	human gut metagenome	SZAXPI022085-39	WGS	METAGENOMIC	21096804	530756	Stool sample from advanced adenoma
ERR688633	ERP008729	SAMEA3136700	ERS608551	ERX633634	PRJEB7774	408170	human gut metagenome	SZAXPI021935-95	WGS	METAGENOMIC	32710495	530867	Stool sample from advanced adenoma
ERR688634	ERP008729	SAMEA3136746	ERS608597	ERX633635	PRJEB7774	408170	human gut metagenome	SZAXPI021648-95	WGS	METAGENOMIC	29017379	530890	Stool sample from carcinoma
ERR688635	ERP008729	SAMEA3136759	ERS608610	ERX633636	PRJEB7774	408170	human gut metagenome	SZAXPI021689-166	WGS	METAGENOMIC	22537125	531128	Stool sample from carcinoma
ERR688637	ERP008729	SAMEA3136757	ERS608608	ERX633638	PRJEB7774	408170	human gut metagenome	SZAXPI021692-142	WGS	METAGENOMIC	30100955	531248	Stool sample from carcinoma
ERR688642	ERP008729	SAMEA3136764	ERS608615	ERX633643	PRJEB7774	408170	human gut metagenome	SZAXPI021718-21	WGS	METAGENOMIC	31804185	531352	Stool sample from carcinoma
ERR688643	ERP008729	SAMEA3136735	ERS608586	ERX633644	PRJEB7774	408170	human gut metagenome	SZAXPI021636-36	WGS	METAGENOMIC	24539947	531361	Stool sample from carcinoma
ERR688644	ERP008729	SAMEA3136745	ERS608596	ERX633645	PRJEB7774	408170	human gut metagenome	SZAXPI021646-93	WGS	METAGENOMIC	23237641	531382	Stool sample from carcinoma
ERR688646	ERP008729	SAMEA3136669	ERS608520	ERX633647	PRJEB7774	408170	human gut metagenome	SZAXPI022072-47	WGS	METAGENOMIC	26879103	531414	Stool sample from controls
ERR710415	ERP008729	SAMEA3178944	ERS631834	ERX654637	PRJEB7774	408170	human gut metagenome	RSZAXPI000657-24	WGS	METAGENOMIC	561520	531663	Stool sample from advanced adenoma
ERR710419	ERP008729	SAMEA3178938	ERS631828	ERX654641	PRJEB7774	408170	human gut metagenome	RSZAXPI000651-18	WGS	METAGENOMIC	577988	532796	Stool sample from controls
ERR710420	ERP008729	SAMEA3178939	ERS631829	ERX654642	PRJEB7774	408170	human gut metagenome	RSZAXPI000652-19	WGS	METAGENOMIC	727369	532802	Stool sample from controls
ERR710421	ERP008729	SAMEA3178940	ERS631830	ERX654643	PRJEB7774	408170	human gut metagenome	RSZAXPI000653-20	WGS	METAGENOMIC	742264	532826	Stool sample from controls
ERR710423	ERP008729	SAMEA3178943	ERS631833	ERX654645	PRJEB7774	408170	human gut metagenome	RSZAXPI000656-23	WGS	METAGENOMIC	493903	532915	Stool sample from controls
ERR710425	ERP008729	SAMEA3178942	ERS631832	ERX654647	PRJEB7774	408170	human gut metagenome	RSZAXPI000655-22	WGS	METAGENOMIC	19073795	532305	Stool sample from advanced adenoma
ERR710426	ERP008729	SAMEA3178936	ERS631826	ERX654648	PRJEB7774	408170	human gut metagenome	RSZAXPI000649-16	WGS	METAGENOMIC	23997592	532749	Stool sample from controls
ERR688359	ERP008729	SAMEA3136648	ERS608499	ERX633360	PRJEB7774	408170	human gut metagenome	SZAXPI022053-133	WGS	METAGENOMIC	1158189	31009	Stool sample from controls
ERR688360	ERP008729	SAMEA3136638	ERS608489	ERX633361	PRJEB7774	408170	human gut metagenome	SZAXPI022043-90	WGS	METAGENOMIC	1110550	31021	Stool sample from controls
ERR688362	ERP008729	SAMEA3136670	ERS608521	ERX633363	PRJEB7774	408170	human gut metagenome	SZAXPI022073-62	WGS	METAGENOMIC	918792	31071	Stool sample from controls
ERR688367	ERP008729	SAMEA3136630	ERS608481	ERX633368	PRJEB7774	408170	human gut metagenome	SZAXPI021961-43	WGS	METAGENOMIC	841486	31160	Stool sample from controls
ERR688369	ERP008729	SAMEA3136634	ERS608485	ERX633370	PRJEB7774	408170	human gut metagenome	SZAXPI021965-84	WGS	METAGENOMIC	645164	31219	Stool sample from controls
ERR688370	ERP008729	SAMEA3136738	ERS608589	ERX633371	PRJEB7774	408170	human gut metagenome	SZAXPI021638-43	WGS	METAGENOMIC	986297	31223	Stool sample from carcinoma
ERR688383	ERP008729	SAMEA3136673	ERS608524	ERX633384	PRJEB7774	408170	human gut metagenome	SZAXPI022075-88	WGS	METAGENOMIC	1003849	31333	Stool sample from controls
ERR688384	ERP008729	SAMEA3136702	ERS608553	ERX633385	PRJEB7774	408170	human gut metagenome	SZAXPI021672-108	WGS	METAGENOMIC	578356	31337	Stool sample from advanced adenoma
ERR688386	ERP008729	SAMEA3136664	ERS608515	ERX633387	PRJEB7774	408170	human gut metagenome	SZAXPI022068-36	WGS	METAGENOMIC	845226	31360	Stool sample from controls
ERR688387	ERP008729	SAMEA3136765	ERS608616	ERX633388	PRJEB7774	408170	human gut metagenome	SZAXPI021640-47	WGS	METAGENOMIC	1207182	31367	Stool sample from carcinoma
ERR688391	ERP008729	SAMEA3136691	ERS608542	ERX633392	PRJEB7774	408170	human gut metagenome	SZAXPI021925-43	WGS	METAGENOMIC	1607210	31424	Stool sample from advanced adenoma
ERR688395	ERP008729	SAMEA3136706	ERS608557	ERX633396	PRJEB7774	408170	human gut metagenome	SZAXPI021940-123	WGS	METAGENOMIC	1030824	31449	Stool sample from advanced adenoma
ERR688399	ERP008729	SAMEA3136685	ERS608536	ERX633400	PRJEB7774	408170	human gut metagenome	SZAXPI022080-95	WGS	METAGENOMIC	847845	31477	Stool sample from advanced adenoma
ERR688404	ERP008729	SAMEA3136667	ERS608518	ERX633405	PRJEB7774	408170	human gut metagenome	SZAXPI022071-43	WGS	METAGENOMIC	1192584	31519	Stool sample from controls
ERR688408	ERP008729	SAMEA3136716	ERS608567	ERX633409	PRJEB7774	408170	human gut metagenome	SZAXPI021949-17	WGS	METAGENOMIC	833626	31582	Stool sample from advanced adenoma
ERR688409	ERP008729	SAMEA3136625	ERS608476	ERX633410	PRJEB7774	408170	human gut metagenome	SZAXPI022086-32	WGS	METAGENOMIC	1323913	31600	Stool sample from controls
ERR688417	ERP008729	SAMEA3136652	ERS608503	ERX633418	PRJEB7774	408170	human gut metagenome	SZAXPI022057-158	WGS	METAGENOMIC	1267704	31749	Stool sample from controls
ERR688418	ERP008729	SAMEA3136658	ERS608509	ERX633419	PRJEB7774	408170	human gut metagenome	SZAXPI022062-21	WGS	METAGENOMIC	1308363	31750	Stool sample from controls
ERR688419	ERP008729	SAMEA3136623	ERS608474	ERX633420	PRJEB7774	408170	human gut metagenome	SZAXPI021955-26	WGS	METAGENOMIC	513641	31766	Stool sample from controls
ERR688420	ERP008729	SAMEA3136753	ERS608604	ERX633421	PRJEB7774	408170	human gut metagenome	SZAXPI021655-129	WGS	METAGENOMIC	914188	31884	Stool sample from carcinoma
ERR688427	ERP008729	SAMEA3136760	ERS608611	ERX633428	PRJEB7774	408170	human gut metagenome	SZAXPI021690-169	WGS	METAGENOMIC	1019982	31873	Stool sample from carcinoma
ERR688429	ERP008729	SAMEA3136752	ERS608603	ERX633430	PRJEB7774	408170	human gut metagenome	SZAXPI021654-123	WGS	METAGENOMIC	997135	31875	Stool sample from carcinoma
ERR688430	ERP008729	SAMEA3136740	ERS608591	ERX633431	PRJEB7774	408170	human gut metagenome	SZAXPI021641-62	WGS	METAGENOMIC	1180838	31876	Stool sample from carcinoma
ERR688432	ERP008729	SAMEA3136729	ERS608580	ERX633433	PRJEB7774	408170	human gut metagenome	SZAXPI021664-24	WGS	METAGENOMIC	2028082	31878	Stool sample from carcinoma
ERR688435	ERP008729	SAMEA3136725	ERS608576	ERX633436	PRJEB7774	408170	human gut metagenome	SZAXPI021630-17	WGS	METAGENOMIC	1354458	31881	Stool sample from carcinoma
ERR688436	ERP008729	SAMEA3136763	ERS608614	ERX633437	PRJEB7774	408170	human gut metagenome	SZAXPI021717-20	WGS	METAGENOMIC	1063319	31883	Stool sample from carcinoma
ERR688437	ERP008729	SAMEA3136708	ERS608559	ERX633438	PRJEB7774	408170	human gut metagenome	SZAXPI021942-133	WGS	METAGENOMIC	807993	530018	Stool sample from advanced adenoma
ERR688438	ERP008729	SAMEA3136696	ERS608547	ERX633439	PRJEB7774	408170	human gut metagenome	SZAXPI021930-88	WGS	METAGENOMIC	816651	530026	Stool sample from advanced adenoma
ERR688443	ERP008729	SAMEA3136629	ERS608480	ERX633444	PRJEB7774	408170	human gut metagenome	SZAXPI021960-39	WGS	METAGENOMIC	696207	530050	Stool sample from controls
ERR688444	ERP008729	SAMEA3136661	ERS608512	ERX633445	PRJEB7774	408170	human gut metagenome	SZAXPI022065-27	WGS	METAGENOMIC	718369	530052	Stool sample from controls
ERR688447	ERP008729	SAMEA3136639	ERS608490	ERX633448	PRJEB7774	408170	human gut metagenome	SZAXPI022044-93	WGS	METAGENOMIC	1009464	530074	Stool sample from controls
ERR688450	ERP008729	SAMEA3136695	ERS608546	ERX633451	PRJEB7774	408170	human gut metagenome	SZAXPI021929-87	WGS	METAGENOMIC	1878944	530142	Stool sample from advanced adenoma
ERR688453	ERP008729	SAMEA3136627	ERS608478	ERX633454	PRJEB7774	408170	human gut metagenome	SZAXPI021958-36	WGS	METAGENOMIC	2412624	530167	Stool sample from controls
ERR688456	ERP008729	SAMEA3136631	ERS608482	ERX633457	PRJEB7774	408170	human gut metagenome	SZAXPI021962-45	WGS	METAGENOMIC	688532	530177	Stool sample from controls
ERR688457	ERP008729	SAMEA3136683	ERS608534	ERX633458	PRJEB7774	408170	human gut metagenome	SZAXPI021722-32	WGS	METAGENOMIC	677058	530185	Stool sample from advanced adenoma
ERR688462	ERP008729	SAMEA3136709	ERS608560	ERX633463	PRJEB7774	408170	human gut metagenome	SZAXPI021943-136	WGS	METAGENOMIC	799068	530262	Stool sample from advanced adenoma
ERR688467	ERP008729	SAMEA3136671	ERS608522	ERX633468	PRJEB7774	408170	human gut metagenome	SZAXPI022431-84	WGS	METAGENOMIC	892649	530331	Stool sample from controls
ERR688471	ERP008729	SAMEA3136732	ERS608583	ERX633472	PRJEB7774	408170	human gut metagenome	SZAXPI021634-27	WGS	METAGENOMIC	1011350	530373	Stool sample from carcinoma
ERR688474	ERP008729	SAMEA3136686	ERS608537	ERX633475	PRJEB7774	408170	human gut metagenome	SZAXPI022083-102	WGS	METAGENOMIC	981091	530403	Stool sample from advanced adenoma
ERR688475	ERP008729	SAMEA3136637	ERS608488	ERX633476	PRJEB7774	408170	human gut metagenome	SZAXPI022087-89	WGS	METAGENOMIC	1760645	530444	Stool sample from controls
ERR688477	ERP008729	SAMEA3136659	ERS608510	ERX633478	PRJEB7774	408170	human gut metagenome	SZAXPI022064-25	WGS	METAGENOMIC	1391334	530451	Stool sample from controls
ERR688478	ERP008729	SAMEA3136697	ERS608548	ERX633479	PRJEB7774	408170	human gut metagenome	SZAXPI021931-89	WGS	METAGENOMIC	773218	530558	Stool sample from advanced adenoma
ERR688479	ERP008729	SAMEA3136684	ERS608535	ERX633480	PRJEB7774	408170	human gut metagenome	SZAXPI022079-94	WGS	METAGENOMIC	1017480	530600	Stool sample from advanced adenoma
ERR688480	ERP008729	SAMEA3136718	ERS608569	ERX633481	PRJEB7774	408170	human gut metagenome	SZAXPI021951-21	WGS	METAGENOMIC	861147	530623	Stool sample from advanced adenoma
ERR688482	ERP008729	SAMEA3136701	ERS608552	ERX633483	PRJEB7774	408170	human gut metagenome	SZAXPI021936-102	WGS	METAGENOMIC	698117	530705	Stool sample from advanced adenoma
ERR688483	ERP008729	SAMEA3136699	ERS608550	ERX633484	PRJEB7774	408170	human gut metagenome	SZAXPI021933-93	WGS	METAGENOMIC	968741	530743	Stool sample from advanced adenoma
ERR688487	ERP008729	SAMEA3136746	ERS608597	ERX633488	PRJEB7774	408170	human gut metagenome	SZAXPI021648-95	WGS	METAGENOMIC	1030170	530890	Stool sample from carcinoma
ERR688491	ERP008729	SAMEA3136768	ERS608619	ERX633492	PRJEB7774	408170	human gut metagenome	SZAXPI021719-23	WGS	METAGENOMIC	1740177	531274	Stool sample from carcinoma
ERR688497	ERP008729	SAMEA3136745	ERS608596	ERX633498	PRJEB7774	408170	human gut metagenome	SZAXPI021646-93	WGS	METAGENOMIC	723215	531382	Stool sample from carcinoma
ERR688498	ERP008729	SAMEA3136681	ERS608532	ERX633499	PRJEB7774	408170	human gut metagenome	SZAXPI021720-26	WGS	METAGENOMIC	961392	531403	Stool sample from advanced adenoma
ERR688500	ERP008729	SAMEA3136741	ERS608592	ERX633501	PRJEB7774	408170	human gut metagenome	SZAXPI021642-84	WGS	METAGENOMIC	708229	531416	Stool sample from carcinoma
ERR688503	ERP008729	SAMEA3136762	ERS608613	ERX633504	PRJEB7774	408170	human gut metagenome	SZAXPI021716-17	WGS	METAGENOMIC	975423	531766	Stool sample from carcinoma
ERR688505	ERP008729	SAMEA3136748	ERS608599	ERX633506	PRJEB7774	408170	human gut metagenome	SZAXPI021650-108	WGS	METAGENOMIC	20056458	31004	Stool sample from carcinoma
ERR688506	ERP008729	SAMEA3136648	ERS608499	ERX633507	PRJEB7774	408170	human gut metagenome	SZAXPI022053-133	WGS	METAGENOMIC	32474886	31009	Stool sample from controls
ERR688509	ERP008729	SAMEA3136670	ERS608521	ERX633510	PRJEB7774	408170	human gut metagenome	SZAXPI022073-62	WGS	METAGENOMIC	25513317	31071	Stool sample from controls
ERR688510	ERP008729	SAMEA3136657	ERS608508	ERX633511	PRJEB7774	408170	human gut metagenome	SZAXPI022084-20	WGS	METAGENOMIC	24762672	31112	Stool sample from controls
ERR688511	ERP008729	SAMEA3136660	ERS608511	ERX633512	PRJEB7774	408170	human gut metagenome	SZAXPI022081-26	WGS	METAGENOMIC	19835598	31129	Stool sample from controls
ERR688512	ERP008729	SAMEA3136712	ERS608563	ERX633513	PRJEB7774	408170	human gut metagenome	SZAXPI021945-158	WGS	METAGENOMIC	32109723	31137	Stool sample from advanced adenoma
ERR688514	ERP008729	SAMEA3136630	ERS608481	ERX633515	PRJEB7774	408170	human gut metagenome	SZAXPI021961-43	WGS	METAGENOMIC	24050022	31160	Stool sample from controls
ERR688526	ERP008729	SAMEA3136704	ERS608555	ERX633527	PRJEB7774	408170	human gut metagenome	SZAXPI021938-111	WGS	METAGENOMIC	28420748	31282	Stool sample from advanced adenoma
ERR688528	ERP008729	SAMEA3136644	ERS608495	ERX633529	PRJEB7774	408170	human gut metagenome	SZAXPI022049-109	WGS	METAGENOMIC	28603351	31300	Stool sample from controls
ERR688530	ERP008729	SAMEA3136673	ERS608524	ERX633531	PRJEB7774	408170	human gut metagenome	SZAXPI022075-88	WGS	METAGENOMIC	27980088	31333	Stool sample from controls
ERR688540	ERP008729	SAMEA3136713	ERS608564	ERX633541	PRJEB7774	408170	human gut metagenome	SZAXPI021946-166	WGS	METAGENOMIC	19688087	31431	Stool sample from advanced adenoma
ERR688544	ERP008729	SAMEA3136645	ERS608496	ERX633545	PRJEB7774	408170	human gut metagenome	SZAXPI022050-111	WGS	METAGENOMIC	25741116	31452	Stool sample from controls
ERR688545	ERP008729	SAMEA3136689	ERS608540	ERX633546	PRJEB7774	408170	human gut metagenome	SZAXPI021725-37	WGS	METAGENOMIC	24247347	31455	Stool sample from advanced adenoma
ERR688546	ERP008729	SAMEA3136685	ERS608536	ERX633547	PRJEB7774	408170	human gut metagenome	SZAXPI022080-95	WGS	METAGENOMIC	29200249	31477	Stool sample from advanced adenoma
ERR688547	ERP008729	SAMEA3136755	ERS608606	ERX633548	PRJEB7774	408170	human gut metagenome	SZAXPI021694-136	WGS	METAGENOMIC	23261680	31489	Stool sample from carcinoma
ERR688550	ERP008729	SAMEA3136662	ERS608513	ERX633551	PRJEB7774	408170	human gut metagenome	SZAXPI022066-32	WGS	METAGENOMIC	23763998	31512	Stool sample from controls
ERR688559	ERP008729	SAMEA3136632	ERS608483	ERX633560	PRJEB7774	408170	human gut metagenome	SZAXPI021963-47	WGS	METAGENOMIC	32818713	31700	Stool sample from controls
ERR688561	ERP008729	SAMEA3136677	ERS608528	ERX633562	PRJEB7774	408170	human gut metagenome	SZAXPI022063-23	WGS	METAGENOMIC	25549375	31711	Stool sample from controls
ERR688562	ERP008729	SAMEA3136633	ERS608484	ERX633563	PRJEB7774	408170	human gut metagenome	SZAXPI021964-62	WGS	METAGENOMIC	29099906	31714	Stool sample from controls
ERR688565	ERP008729	SAMEA3136658	ERS608509	ERX633566	PRJEB7774	408170	human gut metagenome	SZAXPI022062-21	WGS	METAGENOMIC	27165858	31750	Stool sample from controls
ERR688568	ERP008729	SAMEA3136737	ERS608588	ERX633569	PRJEB7774	408170	human gut metagenome	SZAXPI021667-39	WGS	METAGENOMIC	19520755	31865	Stool sample from carcinoma
ERR688571	ERP008729	SAMEA3136758	ERS608609	ERX633572	PRJEB7774	408170	human gut metagenome	SZAXPI021693-158	WGS	METAGENOMIC	29360386	31870	Stool sample from carcinoma
ERR688582	ERP008729	SAMEA3136725	ERS608576	ERX633583	PRJEB7774	408170	human gut metagenome	SZAXPI021630-17	WGS	METAGENOMIC	33201178	31881	Stool sample from carcinoma
ERR688583	ERP008729	SAMEA3136763	ERS608614	ERX633584	PRJEB7774	408170	human gut metagenome	SZAXPI021717-20	WGS	METAGENOMIC	36202656	31883	Stool sample from carcinoma
ERR688587	ERP008729	SAMEA3136687	ERS608538	ERX633588	PRJEB7774	408170	human gut metagenome	SZAXPI021723-33	WGS	METAGENOMIC	28903806	530002	Stool sample from advanced adenoma
ERR688589	ERP008729	SAMEA3136721	ERS608572	ERX633590	PRJEB7774	408170	human gut metagenome	SZAXPI021954-25	WGS	METAGENOMIC	30396280	530041	Stool sample from advanced adenoma
ERR688592	ERP008729	SAMEA3136698	ERS608549	ERX633593	PRJEB7774	408170	human gut metagenome	SZAXPI021932-90	WGS	METAGENOMIC	31432413	530054	Stool sample from advanced adenoma
ERR688595	ERP008729	SAMEA3136678	ERS608529	ERX633596	PRJEB7774	408170	human gut metagenome	SZAXPI022052-129	WGS	METAGENOMIC	22482098	530075	Stool sample from controls
ERR688597	ERP008729	SAMEA3136695	ERS608546	ERX633598	PRJEB7774	408170	human gut metagenome	SZAXPI021929-87	WGS	METAGENOMIC	29834475	530142	Stool sample from advanced adenoma
ERR688601	ERP008729	SAMEA3136682	ERS608533	ERX633602	PRJEB7774	408170	human gut metagenome	SZAXPI021721-27	WGS	METAGENOMIC	27311801	530168	Stool sample from advanced adenoma
ERR688606	ERP008729	SAMEA3136640	ERS608491	ERX633607	PRJEB7774	408170	human gut metagenome	SZAXPI022045-94	WGS	METAGENOMIC	27786037	530227	Stool sample from controls
ERR688611	ERP008729	SAMEA3136694	ERS608545	ERX633612	PRJEB7774	408170	human gut metagenome	SZAXPI021928-84	WGS	METAGENOMIC	27641168	530297	Stool sample from advanced adenoma
