run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR1293456	ERP013933	SAMEA3879599	ERS1066733	ERX1365028	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1838591	MMRS42780924ST-27-0-0	stool sample
ERR1293457	ERP013933	SAMEA3879600	ERS1066734	ERX1365029	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	642883	MMRS95277876ST-27-0-0	stool sample
ERR1293459	ERP013933	SAMEA3879600	ERS1066734	ERX1365031	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	612186	MMRS95277876ST-27-0-0	stool sample
ERR1293462	ERP013933	SAMEA3879601	ERS1066735	ERX1365034	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	964395	MMRS84954772ST-27-0-0	stool sample
ERR1293463	ERP013933	SAMEA3879601	ERS1066735	ERX1365035	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	973364	MMRS84954772ST-27-0-0	stool sample
ERR1293466	ERP013933	SAMEA3879602	ERS1066736	ERX1365038	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	927036	MMRS43563715ST-27-0-0	stool sample
ERR1293471	ERP013933	SAMEA3879603	ERS1066737	ERX1365043	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1056347	MMRS65862658ST-27-0-0	stool sample
ERR1293475	ERP013933	SAMEA3879604	ERS1066738	ERX1365047	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	754099	MMRS15137911ST-27-0-0	stool sample
ERR1293481	ERP013933	SAMEA3879606	ERS1066740	ERX1365053	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	566108	MMRS81130264ST-27-0-0	stool sample
ERR1293482	ERP013933	SAMEA3879606	ERS1066740	ERX1365054	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	597023	MMRS81130264ST-27-0-0	stool sample
ERR1293483	ERP013933	SAMEA3879606	ERS1066740	ERX1365055	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	559287	MMRS81130264ST-27-0-0	stool sample
ERR1293484	ERP013933	SAMEA3879606	ERS1066740	ERX1365056	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	613513	MMRS81130264ST-27-0-0	stool sample
ERR1293492	ERP013933	SAMEA3879608	ERS1066742	ERX1365064	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1010139	MMRS61683006ST-27-0-0	stool sample
ERR1293493	ERP013933	SAMEA3879609	ERS1066743	ERX1365065	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	728116	MMRS97327636ST-27-0-0	stool sample
ERR1293498	ERP013933	SAMEA3879500	ERS1066634	ERX1365070	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8020854	MMRS11288076ST-27-0-0	stool sample
ERR1293499	ERP013933	SAMEA3879500	ERS1066634	ERX1365071	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8068559	MMRS11288076ST-27-0-0	stool sample
ERR1293501	ERP013933	SAMEA3879501	ERS1066635	ERX1365073	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5179510	MMRS99045180ST-27-0-0	stool sample
ERR1293509	ERP013933	SAMEA3879503	ERS1066637	ERX1365081	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6481635	MMRS36405092ST-27-0-0	stool sample
ERR1293513	ERP013933	SAMEA3879504	ERS1066638	ERX1365085	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9189906	MMRS81135225ST-27-0-0	stool sample
ERR1293515	ERP013933	SAMEA3879504	ERS1066638	ERX1365087	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8820546	MMRS81135225ST-27-0-0	stool sample
ERR1293516	ERP013933	SAMEA3879504	ERS1066638	ERX1365088	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9232012	MMRS81135225ST-27-0-0	stool sample
ERR1293520	ERP013933	SAMEA3879505	ERS1066639	ERX1365092	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7880987	MMRS77321055ST-27-0-0	stool sample
ERR1293529	ERP013933	SAMEA3879508	ERS1066642	ERX1365101	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5945244	MMRS65205033ST-27-0-0	stool sample
ERR1293533	ERP013933	SAMEA3879509	ERS1066643	ERX1365105	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7797273	MMRS84085284ST-27-0-0	stool sample
ERR1293535	ERP013933	SAMEA3879509	ERS1066643	ERX1365107	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7803528	MMRS84085284ST-27-0-0	stool sample
ERR1293536	ERP013933	SAMEA3879509	ERS1066643	ERX1365108	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7747096	MMRS84085284ST-27-0-0	stool sample
ERR1293538	ERP013933	SAMEA3879510	ERS1066644	ERX1365110	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8839917	MMRS62376181ST-27-0-0	stool sample
ERR1293545	ERP013933	SAMEA3879512	ERS1066646	ERX1365117	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7669488	MMRS14379078ST-27-0-0	stool sample
ERR1293547	ERP013933	SAMEA3879512	ERS1066646	ERX1365119	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7790753	MMRS14379078ST-27-0-0	stool sample
ERR1293549	ERP013933	SAMEA3879513	ERS1066647	ERX1365121	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6440038	MMRS62666492ST-27-0-0	stool sample
ERR1293550	ERP013933	SAMEA3879513	ERS1066647	ERX1365122	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6329889	MMRS62666492ST-27-0-0	stool sample
ERR1293552	ERP013933	SAMEA3879513	ERS1066647	ERX1365124	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6319418	MMRS62666492ST-27-0-0	stool sample
ERR1293553	ERP013933	SAMEA3879514	ERS1066648	ERX1365125	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4702076	MMRS67096717ST-27-0-0	stool sample
ERR1293563	ERP013933	SAMEA3879516	ERS1066650	ERX1365135	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10254510	MMRS97052561ST-27-0-0	stool sample
ERR1293568	ERP013933	SAMEA3879517	ERS1066651	ERX1365140	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8886781	MMRS18295921ST-27-0-0	stool sample
ERR1293573	ERP013933	SAMEA3879519	ERS1066653	ERX1365145	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5558353	MMRS59699117ST-27-0-0	stool sample
ERR1293576	ERP013933	SAMEA3879519	ERS1066653	ERX1365148	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5639976	MMRS59699117ST-27-0-0	stool sample
ERR1293585	ERP013933	SAMEA3879522	ERS1066656	ERX1365157	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5213787	MMRS91297590ST-27-0-0	stool sample
ERR1293586	ERP013933	SAMEA3879522	ERS1066656	ERX1365158	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6232586	MMRS91297590ST-27-0-0	stool sample
ERR1293591	ERP013933	SAMEA3879523	ERS1066657	ERX1365163	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5611292	MMRS92546335ST-27-0-0	stool sample
ERR1293595	ERP013933	SAMEA3879524	ERS1066658	ERX1365167	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8160396	MMRS57276462ST-27-0-0	stool sample
ERR1293598	ERP013933	SAMEA3879525	ERS1066659	ERX1365170	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7695788	MMRS57569834ST-27-0-0	stool sample
ERR1293600	ERP013933	SAMEA3879525	ERS1066659	ERX1365172	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7799101	MMRS57569834ST-27-0-0	stool sample
ERR1293602	ERP013933	SAMEA3879526	ERS1066660	ERX1365174	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5428084	MMRS95674036ST-27-0-0	stool sample
ERR1293612	ERP013933	SAMEA3879528	ERS1066662	ERX1365184	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10753225	MMRS51737257ST-27-0-0	stool sample
ERR1293613	ERP013933	SAMEA3879529	ERS1066663	ERX1365185	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6662166	MMRS51410669ST-27-0-0	stool sample
ERR1293614	ERP013933	SAMEA3879529	ERS1066663	ERX1365186	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6453668	MMRS51410669ST-27-0-0	stool sample
ERR1293615	ERP013933	SAMEA3879529	ERS1066663	ERX1365187	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6453668	MMRS51410669ST-27-0-0	stool sample
ERR1293616	ERP013933	SAMEA3879529	ERS1066663	ERX1365188	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6539507	MMRS51410669ST-27-0-0	stool sample
ERR1293618	ERP013933	SAMEA3879530	ERS1066664	ERX1365190	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6665729	MMRS17963147ST-27-0-0	stool sample
ERR1293623	ERP013933	SAMEA3879531	ERS1066665	ERX1365195	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5311982	MMRS44203591ST-27-0-0	stool sample
ERR1293625	ERP013933	SAMEA3879531	ERS1066665	ERX1365197	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5972886	MMRS44203591ST-27-0-0	stool sample
ERR1293630	ERP013933	SAMEA3879533	ERS1066667	ERX1365202	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8364630	MMRS68910755ST-27-0-0	stool sample
ERR1293633	ERP013933	SAMEA3879533	ERS1066667	ERX1365205	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8406103	MMRS68910755ST-27-0-0	stool sample
ERR1293635	ERP013933	SAMEA3879534	ERS1066668	ERX1365207	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7668344	MMRS54316675ST-27-0-0	stool sample
ERR1293636	ERP013933	SAMEA3879534	ERS1066668	ERX1365208	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7717865	MMRS54316675ST-27-0-0	stool sample
ERR1293644	ERP013933	SAMEA3879536	ERS1066670	ERX1365216	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9324329	MMRS67690541ST-27-0-0	stool sample
ERR1293645	ERP013933	SAMEA3879536	ERS1066670	ERX1365217	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9342789	MMRS67690541ST-27-0-0	stool sample
ERR1293655	ERP013933	SAMEA3879539	ERS1066673	ERX1365227	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	11640070	MMRS67247116ST-27-0-0	stool sample
ERR1293656	ERP013933	SAMEA3879539	ERS1066673	ERX1365228	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	11631309	MMRS67247116ST-27-0-0	stool sample
ERR1293660	ERP013933	SAMEA3879540	ERS1066674	ERX1365232	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9034884	MMRS77018926ST-27-0-0	stool sample
ERR1293661	ERP013933	SAMEA3879540	ERS1066674	ERX1365233	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9127404	MMRS77018926ST-27-0-0	stool sample
ERR1293664	ERP013933	SAMEA3879541	ERS1066675	ERX1365236	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7454868	MMRS39582183ST-27-0-0	stool sample
ERR1293669	ERP013933	SAMEA3879542	ERS1066676	ERX1365241	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7311948	MMRS33294861ST-27-0-0	stool sample
ERR1293677	ERP013933	SAMEA3879544	ERS1066678	ERX1365249	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5177070	MMRS31306426ST-27-0-0	stool sample
ERR1293683	ERP013933	SAMEA3879546	ERS1066680	ERX1365255	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6197412	MMRS86168210ST-27-0-0	stool sample
ERR1293686	ERP013933	SAMEA3879547	ERS1066681	ERX1365258	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8552994	MMRS84159866ST-27-0-0	stool sample
ERR1293688	ERP013933	SAMEA3879547	ERS1066681	ERX1365260	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8003304	MMRS84159866ST-27-0-0	stool sample
ERR1293690	ERP013933	SAMEA3879548	ERS1066682	ERX1365262	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8536642	MMRS65945127ST-27-0-0	stool sample
ERR1293691	ERP013933	SAMEA3879548	ERS1066682	ERX1365263	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8601102	MMRS65945127ST-27-0-0	stool sample
ERR1293692	ERP013933	SAMEA3879548	ERS1066682	ERX1365264	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8551775	MMRS65945127ST-27-0-0	stool sample
ERR1293694	ERP013933	SAMEA3879549	ERS1066683	ERX1365266	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8112395	MMRS54246132ST-27-0-0	stool sample
ERR1293695	ERP013933	SAMEA3879549	ERS1066683	ERX1365267	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8781241	MMRS54246132ST-27-0-0	stool sample
ERR1293700	ERP013933	SAMEA3879550	ERS1066684	ERX1365272	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8603759	MMRS65742083ST-27-0-0	stool sample
ERR1293702	ERP013933	SAMEA3879551	ERS1066685	ERX1365274	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6445549	MMRS25211151ST-27-0-0	stool sample
ERR1293705	ERP013933	SAMEA3879551	ERS1066685	ERX1365277	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7569572	MMRS25211151ST-27-0-0	stool sample
ERR1293707	ERP013933	SAMEA3879552	ERS1066686	ERX1365279	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7567336	MMRS85548821ST-27-0-0	stool sample
ERR1293710	ERP013933	SAMEA3879553	ERS1066687	ERX1365282	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8569687	MMRS29805707ST-27-0-0	stool sample
ERR1293711	ERP013933	SAMEA3879553	ERS1066687	ERX1365283	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8643440	MMRS29805707ST-27-0-0	stool sample
ERR1293713	ERP013933	SAMEA3879553	ERS1066687	ERX1365285	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8646111	MMRS29805707ST-27-0-0	stool sample
ERR1293716	ERP013933	SAMEA3879554	ERS1066688	ERX1365288	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5776457	MMRS79893829ST-27-0-0	stool sample
ERR1293719	ERP013933	SAMEA3879555	ERS1066689	ERX1365291	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5777678	MMRS86958796ST-27-0-0	stool sample
ERR1293720	ERP013933	SAMEA3879555	ERS1066689	ERX1365292	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4862033	MMRS86958796ST-27-0-0	stool sample
ERR1293723	ERP013933	SAMEA3879556	ERS1066690	ERX1365295	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8940550	MMRS55294627ST-27-0-0	stool sample
ERR1293730	ERP013933	SAMEA3879558	ERS1066692	ERX1365302	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5044382	MMRS44197125ST-27-0-0	stool sample
ERR1293734	ERP013933	SAMEA3879559	ERS1066693	ERX1365306	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7441983	MMRS85382779ST-27-0-0	stool sample
ERR1293736	ERP013933	SAMEA3879559	ERS1066693	ERX1365308	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7613374	MMRS85382779ST-27-0-0	stool sample
ERR1293737	ERP013933	SAMEA3879559	ERS1066693	ERX1365309	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7303356	MMRS85382779ST-27-0-0	stool sample
ERR1293744	ERP013933	SAMEA3879561	ERS1066695	ERX1365316	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8431989	MMRS94549160ST-27-0-0	stool sample
ERR1293747	ERP013933	SAMEA3879562	ERS1066696	ERX1365319	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8194578	MMRS47685461ST-27-0-0	stool sample
ERR1293750	ERP013933	SAMEA3879563	ERS1066697	ERX1365322	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9465476	MMRS25641480ST-27-0-0	stool sample
ERR1293751	ERP013933	SAMEA3879563	ERS1066697	ERX1365323	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9442339	MMRS25641480ST-27-0-0	stool sample
ERR1293755	ERP013933	SAMEA3879564	ERS1066698	ERX1365327	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8764288	MMRS56137463ST-27-0-0	stool sample
ERR1293756	ERP013933	SAMEA3879564	ERS1066698	ERX1365328	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8842348	MMRS56137463ST-27-0-0	stool sample
ERR1293758	ERP013933	SAMEA3879565	ERS1066699	ERX1365330	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6487580	MMRS20257302ST-27-0-0	stool sample
ERR1293760	ERP013933	SAMEA3879565	ERS1066699	ERX1365332	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6367670	MMRS20257302ST-27-0-0	stool sample
ERR1293761	ERP013933	SAMEA3879565	ERS1066699	ERX1365333	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6405641	MMRS20257302ST-27-0-0	stool sample
ERR1293763	ERP013933	SAMEA3879566	ERS1066700	ERX1365335	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7159064	MMRS48639115ST-27-0-0	stool sample
ERR1293766	ERP013933	SAMEA3879567	ERS1066701	ERX1365338	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8690800	MMRS72980899ST-27-0-0	stool sample
ERR1293770	ERP013933	SAMEA3879568	ERS1066702	ERX1365342	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9028424	MMRS73787048ST-27-0-0	stool sample
ERR1293771	ERP013933	SAMEA3879568	ERS1066702	ERX1365343	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9259505	MMRS73787048ST-27-0-0	stool sample
ERR1293772	ERP013933	SAMEA3879568	ERS1066702	ERX1365344	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8421603	MMRS73787048ST-27-0-0	stool sample
ERR1293775	ERP013933	SAMEA3879569	ERS1066703	ERX1365347	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7673739	MMRS90191266ST-27-0-0	stool sample
ERR1293784	ERP013933	SAMEA3879571	ERS1066705	ERX1365356	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7673987	MMRS88581325ST-27-0-0	stool sample
ERR1293787	ERP013933	SAMEA3879572	ERS1066706	ERX1365359	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8127656	MMRS77487595ST-27-0-0	stool sample
ERR1293788	ERP013933	SAMEA3879572	ERS1066706	ERX1365360	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7077060	MMRS77487595ST-27-0-0	stool sample
ERR1293794	ERP013933	SAMEA3879574	ERS1066708	ERX1365366	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9070717	MMRS38954404ST-27-0-0	stool sample
ERR1293804	ERP013933	SAMEA3879576	ERS1066710	ERX1365376	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8419616	MMRS95479054ST-27-0-0	stool sample
ERR1293805	ERP013933	SAMEA3879576	ERS1066710	ERX1365377	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8537964	MMRS95479054ST-27-0-0	stool sample
ERR1293806	ERP013933	SAMEA3879577	ERS1066711	ERX1365378	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10039947	MMRS93621581ST-27-0-0	stool sample
ERR1293809	ERP013933	SAMEA3879577	ERS1066711	ERX1365381	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10035743	MMRS93621581ST-27-0-0	stool sample
ERR1293810	ERP013933	SAMEA3879578	ERS1066712	ERX1365382	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9360213	MMRS14602194ST-27-0-0	stool sample
ERR1293811	ERP013933	SAMEA3879578	ERS1066712	ERX1365383	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9664874	MMRS14602194ST-27-0-0	stool sample
ERR1293816	ERP013933	SAMEA3879579	ERS1066713	ERX1365388	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8734431	MMRS17603756ST-27-0-0	stool sample
ERR1293818	ERP013933	SAMEA3879580	ERS1066714	ERX1365390	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9546412	MMRS35808664ST-27-0-0	stool sample
ERR1293820	ERP013933	SAMEA3879580	ERS1066714	ERX1365392	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9561153	MMRS35808664ST-27-0-0	stool sample
ERR1293824	ERP013933	SAMEA3879581	ERS1066715	ERX1365396	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5766434	MMRS96422329ST-27-0-0	stool sample
ERR1293833	ERP013933	SAMEA3879583	ERS1066717	ERX1365405	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8201250	MMRS78791111ST-27-0-0	stool sample
ERR1293837	ERP013933	SAMEA3879584	ERS1066718	ERX1365409	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9824906	MMRS64281211ST-27-0-0	stool sample
ERR1293838	ERP013933	SAMEA3879585	ERS1066719	ERX1365410	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9243220	MMRS71238091ST-27-0-0	stool sample
ERR1293839	ERP013933	SAMEA3879585	ERS1066719	ERX1365411	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8870376	MMRS71238091ST-27-0-0	stool sample
ERR1293847	ERP013933	SAMEA3879587	ERS1066721	ERX1365419	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8803195	MMRS38861560ST-27-0-0	stool sample
ERR1293849	ERP013933	SAMEA3879587	ERS1066721	ERX1365421	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8856539	MMRS38861560ST-27-0-0	stool sample
ERR1293850	ERP013933	SAMEA3879588	ERS1066722	ERX1365422	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7363809	MMRS97307143ST-27-0-0	stool sample
ERR1293854	ERP013933	SAMEA3879589	ERS1066723	ERX1365426	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7718788	MMRS62192467ST-27-0-0	stool sample
ERR1293856	ERP013933	SAMEA3879589	ERS1066723	ERX1365428	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7666942	MMRS62192467ST-27-0-0	stool sample
ERR1293857	ERP013933	SAMEA3879589	ERS1066723	ERX1365429	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7747081	MMRS62192467ST-27-0-0	stool sample
ERR1293859	ERP013933	SAMEA3879590	ERS1066724	ERX1365431	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10183655	MMRS11664448ST-27-0-0	stool sample
ERR1293862	ERP013933	SAMEA3879591	ERS1066725	ERX1365434	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7391296	MMRS34569532ST-27-0-0	stool sample
ERR1293864	ERP013933	SAMEA3879591	ERS1066725	ERX1365436	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7463131	MMRS34569532ST-27-0-0	stool sample
ERR1293865	ERP013933	SAMEA3879591	ERS1066725	ERX1365437	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7437948	MMRS34569532ST-27-0-0	stool sample
ERR1293867	ERP013933	SAMEA3879592	ERS1066726	ERX1365439	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9069691	MMRS87723283ST-27-0-0	stool sample
ERR1293871	ERP013933	SAMEA3879593	ERS1066727	ERX1365443	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8953361	MMRS40913371ST-27-0-0	stool sample
ERR1293873	ERP013933	SAMEA3879593	ERS1066727	ERX1365445	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8928876	MMRS40913371ST-27-0-0	stool sample
ERR1293874	ERP013933	SAMEA3879594	ERS1066728	ERX1365446	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8066663	MMRS12272136ST-27-0-0	stool sample
ERR1293875	ERP013933	SAMEA3879594	ERS1066728	ERX1365447	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7958522	MMRS12272136ST-27-0-0	stool sample
ERR1293877	ERP013933	SAMEA3879594	ERS1066728	ERX1365449	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7951514	MMRS12272136ST-27-0-0	stool sample
ERR1293887	ERP013933	SAMEA3879597	ERS1066731	ERX1365459	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9474094	MMRS81671217ST-27-0-0	stool sample
ERR1293891	ERP013933	SAMEA3879598	ERS1066732	ERX1365463	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9058809	MMRS39415781ST-27-0-0	stool sample
ERR1293892	ERP013933	SAMEA3879598	ERS1066732	ERX1365464	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9088116	MMRS39415781ST-27-0-0	stool sample
ERR1293894	ERP013933	SAMEA3879599	ERS1066733	ERX1365466	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	16927053	MMRS42780924ST-27-0-0	stool sample
ERR1293897	ERP013933	SAMEA3879599	ERS1066733	ERX1365469	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	16759671	MMRS42780924ST-27-0-0	stool sample
