run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR14204778	ERP157308	SAMEA115284802	ERS18228769	ERX13607250	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	25076962	Sample_S25352_MU-6910	Sample_S25352_MU-6910
ERR14204962	ERP157308	SAMEA115284808	ERS18228775	ERX13607434	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	46858128	Sample_S25357_MU-9940	Sample_S25357_MU-9940
ERR14204963	ERP157308	SAMEA115284817	ERS18228784	ERX13607435	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	28512756	Sample_S25365_MU-7376	Sample_S25365_MU-7376
ERR14204965	ERP157308	SAMEA115284815	ERS18228782	ERX13607437	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	35245536	Sample_S25363_MU-1276	Sample_S25363_MU-1276
ERR14204966	ERP157308	SAMEA115284820	ERS18228787	ERX13607438	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	28355854	Sample_S25416_MU-7117	Sample_S25416_MU-7117
ERR14204968	ERP157308	SAMEA115284806	ERS18228773	ERX13607440	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	63092852	Sample_S25414_MU-4348	Sample_S25414_MU-4348
ERR14204972	ERP157308	SAMEA115284821	ERS18228788	ERX13607444	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	28857296	Sample_S25417_MU-3497	Sample_S25417_MU-3497
ERR14204974	ERP157308	SAMEA115284827	ERS18228794	ERX13607446	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	18253222	Sample_S25420_MU-7767	Sample_S25420_MU-7767
ERR14204978	ERP157308	SAMEA115284828	ERS18228795	ERX13607450	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	28057452	Sample_S25370_MU-7987	Sample_S25370_MU-7987
ERR14204980	ERP157308	SAMEA115284823	ERS18228790	ERX13607452	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	34501450	Sample_S25368_MU-2307	Sample_S25368_MU-2307
ERR14204986	ERP157308	SAMEA115284832	ERS18228799	ERX13607458	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	28143446	Sample_S25373_MU-3120	Sample_S25373_MU-3120
ERR14204987	ERP157308	SAMEA115284838	ERS18228805	ERX13607459	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	19168424	Sample_S25379_MU-5595	Sample_S25379_MU-5595
ERR14204988	ERP157308	SAMEA115284843	ERS18228810	ERX13607460	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	16196600	Sample_S25383_MU-8008	Sample_S25383_MU-8008
ERR14204990	ERP157308	SAMEA115284837	ERS18228804	ERX13607462	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	30959642	Sample_S25378_MU-5909	Sample_S25378_MU-5909
ERR14204991	ERP157308	SAMEA115284831	ERS18228798	ERX13607463	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	62814202	Sample_S25372_MU-9950	Sample_S25372_MU-9950
ERR14204993	ERP157308	SAMEA115284842	ERS18228809	ERX13607465	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	35121914	Sample_S25382_MU-9954	Sample_S25382_MU-9954
ERR14204994	ERP157308	SAMEA115284846	ERS18228813	ERX13607466	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	23723506	Sample_S25384_MU-8177	Sample_S25384_MU-8177
ERR14204995	ERP157308	SAMEA115284840	ERS18228807	ERX13607467	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	47924850	Sample_S25380_MU-7149	Sample_S25380_MU-7149
ERR14204998	ERP157308	SAMEA115284848	ERS18228815	ERX13607470	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	16775420	Sample_S25386_MU-9600	Sample_S25386_MU-9600
ERR14205006	ERP157308	SAMEA115284839	ERS18228806	ERX13607478	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	77873054	Sample_S25274_MU-1445	Sample_S25274_MU-1445
ERR14205008	ERP157308	SAMEA115284861	ERS18228828	ERX13607480	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	11923716	Sample_S25396_MU-2018	Sample_S25396_MU-2018
ERR14205012	ERP157308	SAMEA115284864	ERS18228831	ERX13607484	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	29841150	Sample_S25398_MU-8772	Sample_S25398_MU-8772
ERR14205018	ERP157308	SAMEA115284859	ERS18228826	ERX13607490	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	73008158	Sample_S25394_MU-6099	Sample_S25394_MU-6099
ERR14205021	ERP157308	SAMEA115284867	ERS18228834	ERX13607493	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	41445278	Sample_S25401_MU-7733	Sample_S25401_MU-7733
ERR14205022	ERP157308	SAMEA115284871	ERS18228838	ERX13607494	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	24173004	Sample_S25404_MU-4009	Sample_S25404_MU-4009
ERR14205024	ERP157308	SAMEA115284865	ERS18228832	ERX13607496	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	69059982	Sample_S25399_MU-8035	Sample_S25399_MU-8035
ERR14205028	ERP157308	SAMEA115284872	ERS18228839	ERX13607500	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	32143990	Sample_S25405_MU-3981	Sample_S25405_MU-3981
ERR14205030	ERP157308	SAMEA115284868	ERS18228835	ERX13607502	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	63979262	Sample_S25279_MU-9140	Sample_S25279_MU-9140
ERR14205039	ERP157308	SAMEA115284877	ERS18228844	ERX13607511	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	32772232	Sample_S25425_MU-4671	Sample_S25425_MU-4671
ERR14205041	ERP157308	SAMEA115284886	ERS18228853	ERX13607513	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	14967642	Sample_S25435_MU-5961	Sample_S25435_MU-5961
ERR14205042	ERP157308	SAMEA115284882	ERS18228849	ERX13607514	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	34153880	Sample_S25431_MU-9408	Sample_S25431_MU-9408
ERR14205046	ERP157308	SAMEA115284891	ERS18228858	ERX13607518	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	23412958	Sample_S25440_MU-9028	Sample_S25440_MU-9028
ERR14205047	ERP157308	SAMEA115284889	ERS18228856	ERX13607519	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	33732398	Sample_S25438_MU-3192	Sample_S25438_MU-3192
ERR14205057	ERP157308	SAMEA115284899	ERS18228866	ERX13607529	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	12456370	Sample_S25449_MU-9047	Sample_S25449_MU-9047
ERR14205067	ERP157308	SAMEA115284900	ERS18228867	ERX13607539	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	28970748	Sample_S25450_MU-1202	Sample_S25450_MU-1202
ERR14205068	ERP157308	SAMEA115284890	ERS18228857	ERX13607540	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	64679502	Sample_S25439_MU-1680	Sample_S25439_MU-1680
ERR14205070	ERP157308	SAMEA115284904	ERS18228871	ERX13607542	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	24262048	Sample_S25454_MU-2993	Sample_S25454_MU-2993
ERR14205072	ERP157308	SAMEA115284902	ERS18228869	ERX13607544	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	29487272	Sample_S25452_MU-9774	Sample_S25452_MU-9774
ERR14205073	ERP157308	SAMEA115284915	ERS18228882	ERX13607545	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	12174834	Sample_S25462_MU-5708	Sample_S25462_MU-5708
ERR14205077	ERP157308	SAMEA115284911	ERS18228878	ERX13607549	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	48321770	Sample_S25459_MU-7768	Sample_S25459_MU-7768
ERR14205079	ERP157308	SAMEA115284920	ERS18228887	ERX13607551	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	17891306	Sample_S25466_MU-4148	Sample_S25466_MU-4148
ERR14205084	ERP157308	SAMEA115284918	ERS18228885	ERX13607556	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	32546840	Sample_S25270_MU-3248	Sample_S25270_MU-3248
ERR14205091	ERP157308	SAMEA115284937	ERS18228904	ERX13607563	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	17522548	Sample_S25298_MU-7000	Sample_S25298_MU-7000
ERR14205094	ERP157308	SAMEA115284930	ERS18228897	ERX13607566	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	93661838	Sample_S25291_MU-3812	Sample_S25291_MU-3812
ERR14205098	ERP157308	SAMEA115284942	ERS18228909	ERX13607570	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	18332596	Sample_S25303_MU-3487	Sample_S25303_MU-3487
ERR14205101	ERP157308	SAMEA115284943	ERS18228910	ERX13607573	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	25964448	Sample_S25304_MU-2721	Sample_S25304_MU-2721
ERR14205103	ERP157308	SAMEA115284945	ERS18228912	ERX13607575	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	31548624	Sample_S25306_MU-9104	Sample_S25306_MU-9104
ERR14205104	ERP157308	SAMEA115284935	ERS18228902	ERX13607576	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	99309476	Sample_S25296_MU-8155	Sample_S25296_MU-8155
ERR14205105	ERP157308	SAMEA115284948	ERS18228915	ERX13607577	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	27053128	Sample_S25309_MU-2273	Sample_S25309_MU-2273
ERR14205109	ERP157308	SAMEA115284934	ERS18228901	ERX13607581	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	120892006	Sample_S25295_MU-1507	Sample_S25295_MU-1507
ERR14205110	ERP157308	SAMEA115284952	ERS18228919	ERX13607582	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	27878554	Sample_S25313_MU-2238	Sample_S25313_MU-2238
ERR14205116	ERP157308	SAMEA115284938	ERS18228905	ERX13607588	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	128945642	Sample_S25299_MU-8815	Sample_S25299_MU-8815
ERR14205119	ERP157308	SAMEA115284959	ERS18228926	ERX13607591	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	24448360	Sample_S25320_MU-4480	Sample_S25320_MU-4480
ERR14205121	ERP157308	SAMEA115284961	ERS18228928	ERX13607593	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	21557782	Sample_S25322_MU-4206	Sample_S25322_MU-4206
ERR14205122	ERP157308	SAMEA115284962	ERS18228929	ERX13607594	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	26421958	Sample_S25323_MU-3351	Sample_S25323_MU-3351
ERR14205128	ERP157308	SAMEA115284970	ERS18228937	ERX13607600	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	21851272	Sample_S25329_MU-6777	Sample_S25329_MU-6777
ERR14205132	ERP157308	SAMEA115284964	ERS18228931	ERX13607604	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	53880932	Sample_S25325_MU-2425	Sample_S25325_MU-2425
ERR14205133	ERP157308	SAMEA115284975	ERS18228942	ERX13607605	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	14848950	Sample_S25334_MU-3821	Sample_S25334_MU-3821
ERR14205134	ERP157308	SAMEA115284974	ERS18228941	ERX13607606	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	21355324	Sample_S25333_MU-2653	Sample_S25333_MU-2653
ERR14205135	ERP157308	SAMEA115284953	ERS18228920	ERX13607607	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	104148832	Sample_S25314_MU-8681	Sample_S25314_MU-8681
ERR14205143	ERP157308	SAMEA115284979	ERS18228946	ERX13607615	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	125501108	MU-3934	MU-3934
ERR14651431	ERP157308	SAMEA115284929	ERS18228896	ERX14052583	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	53516162	Sample_S25271_MU-6945	Sample_S25271_MU-6945
ERR14651432	ERP157308	SAMEA115284928	ERS18228895	ERX14052584	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	54239620	Sample_S25290_MU-1071	Sample_S25290_MU-1071
ERR14651433	ERP157308	SAMEA115284926	ERS18228893	ERX14052585	PRJEB72524	408170	human gut metagenome		WGS	METAGENOMIC	64083160	Sample_S25288_MU-1840	Sample_S25288_MU-1840
