run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR479415	ERP005534	SAMEA2466948	ERS436705	ERX445247	PRJEB6070	9606	Homo sapiens	CCIS98512455ST-4-0_11s004161-1-1_lane7	WGS	METAGENOMIC	10332091	CCIS98512455ST-4-0	Human stool sample
ERR479417	ERP005534	SAMEA2466964	ERS436721	ERX445249	PRJEB6070	9606	Homo sapiens	CCIS98832363ST-4-0_11s003725-1-1_lane5	WGS	METAGENOMIC	13694137	CCIS98832363ST-4-0	Human stool sample
ERR479421	ERP005534	SAMEA2467066	ERS436823	ERX445253	PRJEB6070	9606	Homo sapiens	CCMD11006829ST-21-0_13s004639-3-1_lane3	WGS	METAGENOMIC	9574540	CCMD11006829ST-21-0	Human stool sample
ERR479422	ERP005534	SAMEA2467066	ERS436823	ERX445254	PRJEB6070	9606	Homo sapiens	CCMD11006829ST-21-0_13s004639-4-1_lane5	WGS	METAGENOMIC	9676453	CCMD11006829ST-21-0	Human stool sample
ERR479423	ERP005534	SAMEA2467077	ERS436834	ERX445255	PRJEB6070	9606	Homo sapiens	CCMD12232071ST-21-0_13s002973-1-1_lane8	WGS	METAGENOMIC	2988515	CCMD12232071ST-21-0	Human stool sample
ERR479425	ERP005534	SAMEA2467077	ERS436834	ERX445257	PRJEB6070	9606	Homo sapiens	CCMD12232071ST-21-0_13s002973-2-3_lane1	WGS	METAGENOMIC	6243454	CCMD12232071ST-21-0	Human stool sample
ERR479426	ERP005534	SAMEA2467077	ERS436834	ERX445258	PRJEB6070	9606	Homo sapiens	CCMD12232071ST-21-0_13s002973-2-3_lane2	WGS	METAGENOMIC	6337795	CCMD12232071ST-21-0	Human stool sample
ERR479430	ERP005534	SAMEA2467065	ERS436822	ERX445262	PRJEB6070	9606	Homo sapiens	CCMD13071240ST-21-0_13s004663-3-1_lane3	WGS	METAGENOMIC	7305643	CCMD13071240ST-21-0	Human stool sample
ERR479432	ERP005534	SAMEA2467064	ERS436821	ERX445264	PRJEB6070	9606	Homo sapiens	CCMD13934959ST-21-0_13s004669-1-1_lane1	WGS	METAGENOMIC	4164962	CCMD13934959ST-21-0	Human stool sample
ERR479433	ERP005534	SAMEA2467064	ERS436821	ERX445265	PRJEB6070	9606	Homo sapiens	CCMD13934959ST-21-0_13s004669-2-1_lane6	WGS	METAGENOMIC	4316991	CCMD13934959ST-21-0	Human stool sample
ERR479436	ERP005534	SAMEA2467063	ERS436820	ERX445268	PRJEB6070	9606	Homo sapiens	CCMD14479708ST-21-0_13s004657-1-1_lane1	WGS	METAGENOMIC	7542683	CCMD14479708ST-21-0	Human stool sample
ERR479440	ERP005534	SAMEA2467078	ERS436835	ERX445272	PRJEB6070	9606	Homo sapiens	CCMD18872694ST-21-0_13s004647-1-1_lane1	WGS	METAGENOMIC	6356920	CCMD18872694ST-21-0	Human stool sample
ERR479445	ERP005534	SAMEA2467062	ERS436819	ERX445277	PRJEB6070	9606	Homo sapiens	CCMD19497912ST-21-0_13s004649-2-1_lane3	WGS	METAGENOMIC	7291864	CCMD19497912ST-21-0	Human stool sample
ERR479448	ERP005534	SAMEA2467061	ERS436818	ERX445280	PRJEB6070	9606	Homo sapiens	CCMD23101338ST-21-0_13s004665-1-1_lane1	WGS	METAGENOMIC	9719649	CCMD23101338ST-21-0	Human stool sample
ERR479449	ERP005534	SAMEA2467061	ERS436818	ERX445281	PRJEB6070	9606	Homo sapiens	CCMD23101338ST-21-0_13s004665-2-1_lane2	WGS	METAGENOMIC	9774258	CCMD23101338ST-21-0	Human stool sample
ERR479451	ERP005534	SAMEA2467061	ERS436818	ERX445283	PRJEB6070	9606	Homo sapiens	CCMD23101338ST-21-0_13s004665-4-1_lane5	WGS	METAGENOMIC	9847342	CCMD23101338ST-21-0	Human stool sample
ERR479452	ERP005534	SAMEA2467060	ERS436817	ERX445284	PRJEB6070	9606	Homo sapiens	CCMD25511638ST-21-0_13s004648-1-1_lane1	WGS	METAGENOMIC	7569931	CCMD25511638ST-21-0	Human stool sample
ERR479457	ERP005534	SAMEA2467072	ERS436829	ERX445289	PRJEB6070	9606	Homo sapiens	CCMD25963797ST-21-0_13s004662-2-1_lane6	WGS	METAGENOMIC	9657567	CCMD25963797ST-21-0	Human stool sample
ERR479462	ERP005534	SAMEA2467059	ERS436816	ERX445294	PRJEB6070	9606	Homo sapiens	CCMD26709089ST-21-0_13s004650-3-1_lane3	WGS	METAGENOMIC	9321478	CCMD26709089ST-21-0	Human stool sample
ERR479467	ERP005534	SAMEA2467058	ERS436815	ERX445299	PRJEB6070	9606	Homo sapiens	CCMD26925580ST-21-0_13s004651-4-1_lane8	WGS	METAGENOMIC	6239971	CCMD26925580ST-21-0	Human stool sample
ERR479469	ERP005534	SAMEA2467057	ERS436814	ERX445301	PRJEB6070	9606	Homo sapiens	CCMD34381688ST-21-0_13s004654-2-1_lane2	WGS	METAGENOMIC	6895420	CCMD34381688ST-21-0	Human stool sample
ERR479471	ERP005534	SAMEA2467057	ERS436814	ERX445303	PRJEB6070	9606	Homo sapiens	CCMD34381688ST-21-0_13s004654-4-1_lane5	WGS	METAGENOMIC	6930478	CCMD34381688ST-21-0	Human stool sample
ERR479474	ERP005534	SAMEA2467056	ERS436813	ERX445306	PRJEB6070	9606	Homo sapiens	CCMD35802077ST-21-0_13s004658-3-1_lane3	WGS	METAGENOMIC	7184145	CCMD35802077ST-21-0	Human stool sample
ERR479475	ERP005534	SAMEA2467056	ERS436813	ERX445307	PRJEB6070	9606	Homo sapiens	CCMD35802077ST-21-0_13s004658-4-1_lane5	WGS	METAGENOMIC	7270894	CCMD35802077ST-21-0	Human stool sample
ERR479478	ERP005534	SAMEA2467068	ERS436825	ERX445310	PRJEB6070	9606	Homo sapiens	CCMD40701343ST-21-0_13s002983-2-1_lane7	WGS	METAGENOMIC	13230598	CCMD40701343ST-21-0	Human stool sample
ERR479481	ERP005534	SAMEA2467055	ERS436812	ERX445313	PRJEB6070	9606	Homo sapiens	CCMD42428553ST-21-0_13s004646-2-1_lane2	WGS	METAGENOMIC	6710111	CCMD42428553ST-21-0	Human stool sample
ERR479482	ERP005534	SAMEA2467055	ERS436812	ERX445314	PRJEB6070	9606	Homo sapiens	CCMD42428553ST-21-0_13s004646-3-1_lane3	WGS	METAGENOMIC	6639177	CCMD42428553ST-21-0	Human stool sample
ERR479483	ERP005534	SAMEA2467055	ERS436812	ERX445315	PRJEB6070	9606	Homo sapiens	CCMD42428553ST-21-0_13s004646-4-1_lane5	WGS	METAGENOMIC	6753975	CCMD42428553ST-21-0	Human stool sample
ERR479484	ERP005534	SAMEA2467073	ERS436830	ERX445316	PRJEB6070	9606	Homo sapiens	CCMD45988061ST-21-0_13s004644-1-1_lane1	WGS	METAGENOMIC	3826984	CCMD45988061ST-21-0	Human stool sample
ERR479485	ERP005534	SAMEA2467073	ERS436830	ERX445317	PRJEB6070	9606	Homo sapiens	CCMD45988061ST-21-0_13s004644-2-1_lane6	WGS	METAGENOMIC	3933827	CCMD45988061ST-21-0	Human stool sample
ERR479488	ERP005534	SAMEA2467054	ERS436811	ERX445320	PRJEB6070	9606	Homo sapiens	CCMD46222674ST-21-0_13s004664-1-1_lane1	WGS	METAGENOMIC	7211352	CCMD46222674ST-21-0	Human stool sample
ERR479489	ERP005534	SAMEA2467054	ERS436811	ERX445321	PRJEB6070	9606	Homo sapiens	CCMD46222674ST-21-0_13s004664-2-1_lane2	WGS	METAGENOMIC	7242355	CCMD46222674ST-21-0	Human stool sample
ERR479493	ERP005534	SAMEA2467080	ERS436837	ERX445325	PRJEB6070	9606	Homo sapiens	CCMD46947453ST-21-0_13s004636-2-1_lane6	WGS	METAGENOMIC	8336557	CCMD46947453ST-21-0	Human stool sample
ERR479497	ERP005534	SAMEA2467053	ERS436810	ERX445329	PRJEB6070	9606	Homo sapiens	CCMD48236717ST-21-0_13s004642-2-1_lane6	WGS	METAGENOMIC	9294823	CCMD48236717ST-21-0	Human stool sample
ERR479499	ERP005534	SAMEA2467053	ERS436810	ERX445331	PRJEB6070	9606	Homo sapiens	CCMD48236717ST-21-0_13s004642-4-1_lane8	WGS	METAGENOMIC	9090484	CCMD48236717ST-21-0	Human stool sample
ERR479503	ERP005534	SAMEA2467076	ERS436833	ERX445335	PRJEB6070	9606	Homo sapiens	CCMD50071957ST-21-0_13s002974-2-1_lane5	WGS	METAGENOMIC	7218765	CCMD50071957ST-21-0	Human stool sample
ERR479509	ERP005534	SAMEA2467052	ERS436809	ERX445341	PRJEB6070	9606	Homo sapiens	CCMD60079086ST-21-0_13s004661-2-1_lane2	WGS	METAGENOMIC	5895948	CCMD60079086ST-21-0	Human stool sample
ERR479510	ERP005534	SAMEA2467052	ERS436809	ERX445342	PRJEB6070	9606	Homo sapiens	CCMD60079086ST-21-0_13s004661-3-1_lane3	WGS	METAGENOMIC	5844352	CCMD60079086ST-21-0	Human stool sample
ERR479513	ERP005534	SAMEA2467067	ERS436824	ERX445345	PRJEB6070	9606	Homo sapiens	CCMD63399960ST-21-0_13s004643-2-1_lane6	WGS	METAGENOMIC	8510944	CCMD63399960ST-21-0	Human stool sample
ERR479515	ERP005534	SAMEA2467067	ERS436824	ERX445347	PRJEB6070	9606	Homo sapiens	CCMD63399960ST-21-0_13s004643-4-1_lane8	WGS	METAGENOMIC	8312795	CCMD63399960ST-21-0	Human stool sample
ERR479519	ERP005534	SAMEA2467051	ERS436808	ERX445351	PRJEB6070	9606	Homo sapiens	CCMD64503764ST-21-0_13s004659-4-1_lane5	WGS	METAGENOMIC	8598142	CCMD64503764ST-21-0	Human stool sample
ERR479528	ERP005534	SAMEA2467048	ERS436805	ERX445360	PRJEB6070	9606	Homo sapiens	CCMD74930188ST-21-0_13s004637-1-1_lane2	WGS	METAGENOMIC	6784176	CCMD74930188ST-21-0	Human stool sample
ERR479530	ERP005534	SAMEA2467048	ERS436805	ERX445362	PRJEB6070	9606	Homo sapiens	CCMD74930188ST-21-0_13s004637-3-1_lane5	WGS	METAGENOMIC	6801081	CCMD74930188ST-21-0	Human stool sample
ERR479531	ERP005534	SAMEA2467048	ERS436805	ERX445363	PRJEB6070	9606	Homo sapiens	CCMD74930188ST-21-0_13s004637-4-1_lane6	WGS	METAGENOMIC	6863852	CCMD74930188ST-21-0	Human stool sample
ERR479533	ERP005534	SAMEA2467047	ERS436804	ERX445365	PRJEB6070	9606	Homo sapiens	CCMD79987997ST-21-0_13s004653-2-1_lane4	WGS	METAGENOMIC	15895720	CCMD79987997ST-21-0	Human stool sample
ERR479538	ERP005534	SAMEA2467074	ERS436831	ERX445370	PRJEB6070	9606	Homo sapiens	CCMD86114146ST-21-0_13s004652-1-1_lane1	WGS	METAGENOMIC	7753200	CCMD86114146ST-21-0	Human stool sample
ERR479539	ERP005534	SAMEA2467074	ERS436831	ERX445371	PRJEB6070	9606	Homo sapiens	CCMD86114146ST-21-0_13s004652-2-1_lane6	WGS	METAGENOMIC	8012082	CCMD86114146ST-21-0	Human stool sample
ERR479540	ERP005534	SAMEA2467074	ERS436831	ERX445372	PRJEB6070	9606	Homo sapiens	CCMD86114146ST-21-0_13s004652-3-1_lane7	WGS	METAGENOMIC	7868703	CCMD86114146ST-21-0	Human stool sample
ERR479542	ERP005534	SAMEA2467045	ERS436802	ERX445374	PRJEB6070	9606	Homo sapiens	CCMD86707194ST-21-0_13s004668-1-1_lane1	WGS	METAGENOMIC	8397386	CCMD86707194ST-21-0	Human stool sample
ERR479545	ERP005534	SAMEA2467045	ERS436802	ERX445377	PRJEB6070	9606	Homo sapiens	CCMD86707194ST-21-0_13s004668-4-1_lane5	WGS	METAGENOMIC	8504300	CCMD86707194ST-21-0	Human stool sample
ERR479546	ERP005534	SAMEA2467044	ERS436801	ERX445378	PRJEB6070	9606	Homo sapiens	CCMD87156761ST-21-0_13s004655-1-1_lane1	WGS	METAGENOMIC	7222341	CCMD87156761ST-21-0	Human stool sample
ERR479551	ERP005534	SAMEA2467043	ERS436800	ERX445383	PRJEB6070	9606	Homo sapiens	CCMD88272491ST-21-0_13s004645-2-1_lane6	WGS	METAGENOMIC	7935798	CCMD88272491ST-21-0	Human stool sample
ERR479553	ERP005534	SAMEA2467043	ERS436800	ERX445385	PRJEB6070	9606	Homo sapiens	CCMD88272491ST-21-0_13s004645-4-1_lane8	WGS	METAGENOMIC	7751864	CCMD88272491ST-21-0	Human stool sample
ERR479554	ERP005534	SAMEA2467075	ERS436832	ERX445386	PRJEB6070	9606	Homo sapiens	CCMD90311071ST-21-0_13s004666-1-1_lane1	WGS	METAGENOMIC	6968951	CCMD90311071ST-21-0	Human stool sample
ERR479556	ERP005534	SAMEA2467075	ERS436832	ERX445388	PRJEB6070	9606	Homo sapiens	CCMD90311071ST-21-0_13s004666-3-1_lane7	WGS	METAGENOMIC	7027700	CCMD90311071ST-21-0	Human stool sample
ERR479559	ERP005534	SAMEA2467069	ERS436826	ERX445391	PRJEB6070	9606	Homo sapiens	CCMD93344354ST-21-0_13s002987-1-1_lane8	WGS	METAGENOMIC	7917088	CCMD93344354ST-21-0	Human stool sample
ERR479560	ERP005534	SAMEA2467069	ERS436826	ERX445392	PRJEB6070	9606	Homo sapiens	CCMD93344354ST-21-0_13s002987-2-1_lane3	WGS	METAGENOMIC	9156002	CCMD93344354ST-21-0	Human stool sample
ERR479571	ERP005534	SAMEA2467082	ERS436839	ERX445403	PRJEB6070	9606	Homo sapiens	MMPU29365221ST_12s005132-2-1_lane2	WGS	METAGENOMIC	15460253	MMPU29365221ST	Human stool sample
ERR479576	ERP005534	SAMEA2467083	ERS436840	ERX445408	PRJEB6070	9606	Homo sapiens	MMPU68403337ST_12s005022-1-1_lane1	WGS	METAGENOMIC	11796844	MMPU68403337ST	Human stool sample
ERR479587	ERP005534	SAMEA2467085	ERS436842	ERX445419	PRJEB6070	9606	Homo sapiens	MMPU72854103ST_12s005642-1-1_lane2	WGS	METAGENOMIC	10646442	MMPU72854103ST	Human stool sample
ERR479589	ERP005534	SAMEA2467085	ERS436842	ERX445421	PRJEB6070	9606	Homo sapiens	MMPU72854103ST_12s005642-2-1_lane5	WGS	METAGENOMIC	10434866	MMPU72854103ST	Human stool sample
ERR479590	ERP005534	SAMEA2467084	ERS436841	ERX445422	PRJEB6070	9606	Homo sapiens	MMPU84450604ST_12s005138-1-1_lane1	WGS	METAGENOMIC	8274782	MMPU84450604ST	Human stool sample
ERR479591	ERP005534	SAMEA2467084	ERS436841	ERX445423	PRJEB6070	9606	Homo sapiens	MMPU84450604ST_12s005138-1-1_lane2	WGS	METAGENOMIC	8569828	MMPU84450604ST	Human stool sample
ERR479599	ERP005534	SAMEA2467081	ERS436838	ERX445431	PRJEB6070	9606	Homo sapiens	MMPU99077057ST_12s005626-1-1_lane1	WGS	METAGENOMIC	5347529	MMPU99077057ST	Human stool sample
ERR479601	ERP005534	SAMEA2467081	ERS436838	ERX445433	PRJEB6070	9606	Homo sapiens	MMPU99077057ST_12s005626-2-1_lane3	WGS	METAGENOMIC	5763172	MMPU99077057ST	Human stool sample
ERR480459	ERP005534	SAMEA2466896	ERS436653	ERX446291	PRJEB6070	9606	Homo sapiens	CCIS00281083ST-3-0_11s002718-1-1_lane8	WGS	METAGENOMIC	4197715	CCIS00281083ST-3-0	Human stool sample
ERR480462	ERP005534	SAMEA2466965	ERS436722	ERX446294	PRJEB6070	9606	Homo sapiens	CCIS02124300ST-4-0_11s003726-1-1_lane3	WGS	METAGENOMIC	821206	CCIS02124300ST-4-0	Human stool sample
ERR480469	ERP005534	SAMEA2467013	ERS436770	ERX446301	PRJEB6070	9606	Homo sapiens	CCIS02856720ST-4-0_13s007951-4-1_lane5	WGS	METAGENOMIC	1255305	CCIS02856720ST-4-0	Human stool sample
ERR480471	ERP005534	SAMEA2466911	ERS436668	ERX446303	PRJEB6070	9606	Homo sapiens	CCIS03473770ST-4-0_11s003718-1-1_lane2	WGS	METAGENOMIC	2819071	CCIS03473770ST-4-0	Human stool sample
ERR480472	ERP005534	SAMEA2467031	ERS436788	ERX446304	PRJEB6070	9606	Homo sapiens	CCIS03857607ST-4-0_13s007969-1-1_lane6	WGS	METAGENOMIC	1019585	CCIS03857607ST-4-0	Human stool sample
ERR480473	ERP005534	SAMEA2467031	ERS436788	ERX446305	PRJEB6070	9606	Homo sapiens	CCIS03857607ST-4-0_13s007969-2-1_lane7	WGS	METAGENOMIC	995820	CCIS03857607ST-4-0	Human stool sample
ERR480474	ERP005534	SAMEA2467031	ERS436788	ERX446306	PRJEB6070	9606	Homo sapiens	CCIS03857607ST-4-0_13s007969-3-1_lane8	WGS	METAGENOMIC	987561	CCIS03857607ST-4-0	Human stool sample
ERR480478	ERP005534	SAMEA2467021	ERS436778	ERX446310	PRJEB6070	9606	Homo sapiens	CCIS05314658ST-4-0_13s007956-3-1_lane8	WGS	METAGENOMIC	1165443	CCIS05314658ST-4-0	Human stool sample
ERR480486	ERP005534	SAMEA2467036	ERS436793	ERX446318	PRJEB6070	9606	Homo sapiens	CCIS07539127ST-4-0_13s007939-1-1_lane1	WGS	METAGENOMIC	1042776	CCIS07539127ST-4-0	Human stool sample
ERR480499	ERP005534	SAMEA2467035	ERS436792	ERX446331	PRJEB6070	9606	Homo sapiens	CCIS09568613ST-4-0_13s007950-4-1_lane5	WGS	METAGENOMIC	1300943	CCIS09568613ST-4-0	Human stool sample
ERR480501	ERP005534	SAMEA2466912	ERS436669	ERX446333	PRJEB6070	9606	Homo sapiens	CCIS10706551ST-3-0_11s002721-1-1_lane6	WGS	METAGENOMIC	4070273	CCIS10706551ST-3-0	Human stool sample
ERR480502	ERP005534	SAMEA2466967	ERS436724	ERX446334	PRJEB6070	9606	Homo sapiens	CCIS10793554ST-4-0_12s006307-1-1_lane5	WGS	METAGENOMIC	593631	CCIS10793554ST-4-0	Human stool sample
ERR480508	ERP005534	SAMEA2466962	ERS436719	ERX446340	PRJEB6070	9606	Homo sapiens	CCIS11019776ST-4-0_11s002735-1-1_lane7	WGS	METAGENOMIC	4683908	CCIS11019776ST-4-0	Human stool sample
ERR480509	ERP005534	SAMEA2466962	ERS436719	ERX446341	PRJEB6070	9606	Homo sapiens	CCIS11019776ST-4-0_11s002735-1-1_lane8	WGS	METAGENOMIC	4931898	CCIS11019776ST-4-0	Human stool sample
ERR480512	ERP005534	SAMEA2467025	ERS436782	ERX446344	PRJEB6070	9606	Homo sapiens	CCIS11354283ST-4-0_13s007964-3-1_lane8	WGS	METAGENOMIC	1321794	CCIS11354283ST-4-0	Human stool sample
ERR480513	ERP005534	SAMEA2467025	ERS436782	ERX446345	PRJEB6070	9606	Homo sapiens	CCIS11354283ST-4-0_13s007964-4-1_lane1	WGS	METAGENOMIC	1399842	CCIS11354283ST-4-0	Human stool sample
ERR480514	ERP005534	SAMEA2466940	ERS436697	ERX446346	PRJEB6070	9606	Homo sapiens	CCIS11362406ST-4-0_12s006334-1-1_lane8	WGS	METAGENOMIC	2316104	CCIS11362406ST-4-0	Human stool sample
ERR480515	ERP005534	SAMEA2466940	ERS436697	ERX446347	PRJEB6070	9606	Homo sapiens	CCIS11362406ST-4-0_12s006334-2-1_lane1	WGS	METAGENOMIC	2588113	CCIS11362406ST-4-0	Human stool sample
ERR480516	ERP005534	SAMEA2466940	ERS436697	ERX446348	PRJEB6070	9606	Homo sapiens	CCIS11362406ST-4-0_12s006334-2-1_lane2	WGS	METAGENOMIC	2687630	CCIS11362406ST-4-0	Human stool sample
ERR480517	ERP005534	SAMEA2466940	ERS436697	ERX446349	PRJEB6070	9606	Homo sapiens	CCIS11362406ST-4-0_12s006334-2-1_lane3	WGS	METAGENOMIC	2623316	CCIS11362406ST-4-0	Human stool sample
ERR480519	ERP005534	SAMEA2467010	ERS436767	ERX446351	PRJEB6070	9606	Homo sapiens	CCIS11558985ST-4-0_11s002758-1-1_lane6	WGS	METAGENOMIC	1455975	CCIS11558985ST-4-0	Human stool sample
ERR480525	ERP005534	SAMEA2466973	ERS436730	ERX446357	PRJEB6070	9606	Homo sapiens	CCIS12656533ST-4-0_12s006258-1-1_lane1	WGS	METAGENOMIC	741332	CCIS12656533ST-4-0	Human stool sample
ERR480529	ERP005534	SAMEA2467011	ERS436768	ERX446361	PRJEB6070	9606	Homo sapiens	CCIS13047523ST-4-0_13s007942-1-1_lane1	WGS	METAGENOMIC	905827	CCIS13047523ST-4-0	Human stool sample
ERR480532	ERP005534	SAMEA2467011	ERS436768	ERX446364	PRJEB6070	9606	Homo sapiens	CCIS13047523ST-4-0_13s007942-4-1_lane5	WGS	METAGENOMIC	954531	CCIS13047523ST-4-0	Human stool sample
ERR480536	ERP005534	SAMEA2467009	ERS436766	ERX446368	PRJEB6070	9606	Homo sapiens	CCIS15704761ST-4-0_11s002757-1-1_lane6	WGS	METAGENOMIC	2069057	CCIS15704761ST-4-0	Human stool sample
ERR480538	ERP005534	SAMEA2466888	ERS436645	ERX446370	PRJEB6070	9606	Homo sapiens	CCIS15794887ST-4-0_11s004152-2-1_lane6	WGS	METAGENOMIC	3708580	CCIS15794887ST-4-0	Human stool sample
ERR480545	ERP005534	SAMEA2466890	ERS436647	ERX446377	PRJEB6070	9606	Homo sapiens	CCIS16561622ST-4-0_12s006295-1-1_lane1	WGS	METAGENOMIC	1273170	CCIS16561622ST-4-0	Human stool sample
ERR480546	ERP005534	SAMEA2466890	ERS436647	ERX446378	PRJEB6070	9606	Homo sapiens	CCIS16561622ST-4-0_12s006295-1-1_lane2	WGS	METAGENOMIC	1348880	CCIS16561622ST-4-0	Human stool sample
ERR480549	ERP005534	SAMEA2466904	ERS436661	ERX446381	PRJEB6070	9606	Homo sapiens	CCIS17669415ST-4-0_11s002737-1-1_lane7	WGS	METAGENOMIC	2299881	CCIS17669415ST-4-0	Human stool sample
ERR480551	ERP005534	SAMEA2466904	ERS436661	ERX446383	PRJEB6070	9606	Homo sapiens	CCIS17669415ST-4-0_11s004155-1-1_lane7	WGS	METAGENOMIC	2204722	CCIS17669415ST-4-0	Human stool sample
ERR480554	ERP005534	SAMEA2466893	ERS436650	ERX446386	PRJEB6070	9606	Homo sapiens	CCIS19142497ST-3-0_11s002716-1-1_lane6	WGS	METAGENOMIC	3673961	CCIS19142497ST-3-0	Human stool sample
ERR480557	ERP005534	SAMEA2467027	ERS436784	ERX446389	PRJEB6070	9606	Homo sapiens	CCIS20795251ST-4-0_13s007944-3-1_lane3	WGS	METAGENOMIC	1143420	CCIS20795251ST-4-0	Human stool sample
ERR480560	ERP005534	SAMEA2466903	ERS436660	ERX446392	PRJEB6070	9606	Homo sapiens	CCIS21126322ST-4-0_11s004154-2-1_lane6	WGS	METAGENOMIC	5103496	CCIS21126322ST-4-0	Human stool sample
ERR480561	ERP005534	SAMEA2466942	ERS436699	ERX446393	PRJEB6070	9606	Homo sapiens	CCIS21278152ST-4-0_11s003720-1-1_lane1	WGS	METAGENOMIC	3177667	CCIS21278152ST-4-0	Human stool sample
ERR480562	ERP005534	SAMEA2466942	ERS436699	ERX446394	PRJEB6070	9606	Homo sapiens	CCIS21278152ST-4-0_11s003720-1-1_lane2	WGS	METAGENOMIC	3089218	CCIS21278152ST-4-0	Human stool sample
ERR480567	ERP005534	SAMEA2466997	ERS436754	ERX446399	PRJEB6070	9606	Homo sapiens	CCIS22416007ST-4-0_12s006276-1-1_lane1	WGS	METAGENOMIC	1473684	CCIS22416007ST-4-0	Human stool sample
ERR480570	ERP005534	SAMEA2466997	ERS436754	ERX446402	PRJEB6070	9606	Homo sapiens	CCIS22416007ST-4-0_12s006276-2-1_lane5	WGS	METAGENOMIC	1458256	CCIS22416007ST-4-0	Human stool sample
ERR480575	ERP005534	SAMEA2467030	ERS436787	ERX446407	PRJEB6070	9606	Homo sapiens	CCIS23164343ST-4-0_13s007967-1-1_lane6	WGS	METAGENOMIC	1020950	CCIS23164343ST-4-0	Human stool sample
ERR480576	ERP005534	SAMEA2467030	ERS436787	ERX446408	PRJEB6070	9606	Homo sapiens	CCIS23164343ST-4-0_13s007967-2-1_lane7	WGS	METAGENOMIC	1001259	CCIS23164343ST-4-0	Human stool sample
ERR480577	ERP005534	SAMEA2467030	ERS436787	ERX446409	PRJEB6070	9606	Homo sapiens	CCIS23164343ST-4-0_13s007967-3-1_lane8	WGS	METAGENOMIC	1015710	CCIS23164343ST-4-0	Human stool sample
ERR480582	ERP005534	SAMEA2466929	ERS436686	ERX446414	PRJEB6070	9606	Homo sapiens	CCIS24898163ST-4-0_11s002740-1-1_lane2	WGS	METAGENOMIC	573164	CCIS24898163ST-4-0	Human stool sample
ERR480583	ERP005534	SAMEA2466929	ERS436686	ERX446415	PRJEB6070	9606	Homo sapiens	CCIS24898163ST-4-0_11s002740-1-2_lane8	WGS	METAGENOMIC	630230	CCIS24898163ST-4-0	Human stool sample
ERR480585	ERP005534	SAMEA2466943	ERS436700	ERX446417	PRJEB6070	9606	Homo sapiens	CCIS25399172ST-4-0_11s002743-1-1_lane2	WGS	METAGENOMIC	864442	CCIS25399172ST-4-0	Human stool sample
ERR480586	ERP005534	SAMEA2466943	ERS436700	ERX446418	PRJEB6070	9606	Homo sapiens	CCIS25399172ST-4-0_11s002743-1-2_lane8	WGS	METAGENOMIC	1489432	CCIS25399172ST-4-0	Human stool sample
ERR480588	ERP005534	SAMEA2466887	ERS436644	ERX446420	PRJEB6070	9606	Homo sapiens	CCIS27304052ST-3-0_11s002713-1-1_lane6	WGS	METAGENOMIC	5157032	CCIS27304052ST-3-0	Human stool sample
ERR480591	ERP005534	SAMEA2466900	ERS436657	ERX446423	PRJEB6070	9606	Homo sapiens	CCIS27927933ST-4-0_12s006285-2-1_lane3	WGS	METAGENOMIC	2237463	CCIS27927933ST-4-0	Human stool sample
ERR480594	ERP005534	SAMEA2466939	ERS436696	ERX446426	PRJEB6070	9606	Homo sapiens	CCIS28384594ST-4-0_11s002730-1-1_lane2	WGS	METAGENOMIC	1696299	CCIS28384594ST-4-0	Human stool sample
ERR480599	ERP005534	SAMEA2466971	ERS436728	ERX446431	PRJEB6070	9606	Homo sapiens	CCIS31434951ST-20-0_12s006317-1-1_lane5	WGS	METAGENOMIC	911372	CCIS31434951ST-20-0	Human stool sample
ERR480600	ERP005534	SAMEA2466971	ERS436728	ERX446432	PRJEB6070	9606	Homo sapiens	CCIS31434951ST-20-0_12s006317-1-1_lane6	WGS	METAGENOMIC	999795	CCIS31434951ST-20-0	Human stool sample
ERR480604	ERP005534	SAMEA2466897	ERS436654	ERX446436	PRJEB6070	9606	Homo sapiens	CCIS32452666ST-4-0_12s006315-1-1_lane7	WGS	METAGENOMIC	1063873	CCIS32452666ST-4-0	Human stool sample
ERR480610	ERP005534	SAMEA2466972	ERS436729	ERX446442	PRJEB6070	9606	Homo sapiens	CCIS33816588ST-4-0_12s006267-2-1_lane3	WGS	METAGENOMIC	724098	CCIS33816588ST-4-0	Human stool sample
ERR480612	ERP005534	SAMEA2466944	ERS436701	ERX446444	PRJEB6070	9606	Homo sapiens	CCIS34055159ST-4-0_11s002744-1-1_lane2	WGS	METAGENOMIC	1569615	CCIS34055159ST-4-0	Human stool sample
ERR480617	ERP005534	SAMEA2467015	ERS436772	ERX446449	PRJEB6070	9606	Homo sapiens	CCIS34604008ST-4-0_13s007946-4-1_lane5	WGS	METAGENOMIC	919176	CCIS34604008ST-4-0	Human stool sample
ERR480622	ERP005534	SAMEA2466996	ERS436753	ERX446454	PRJEB6070	9606	Homo sapiens	CCIS35100175ST-4-0_12s006320-1-1_lane8	WGS	METAGENOMIC	991616	CCIS35100175ST-4-0	Human stool sample
