run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR14137411	ERP157307	SAMEA115284718	ERS18228685	ERX13540063	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	37187652	ONCOIGR_ATZ128-311019-V1	ONCOIGR_ATZ128-311019-V1
ERR14137412	ERP157307	SAMEA115284719	ERS18228686	ERX13540064	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	37306784	ATZ_IGR_0019_B	ATZ_IGR_0019_B
ERR14137418	ERP157307	SAMEA115284724	ERS18228691	ERX13540070	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	38563052	ATZ_158_V1	ATZ_158_V1
ERR14138617	ERP157307	SAMEA115284726	ERS18228693	ERX13541269	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	39389816	ATZ_IGR_131	ATZ_IGR_131
ERR14139817	ERP157307	SAMEA115284729	ERS18228696	ERX13542469	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	40779642	ONCOIGR_ATZ050-020719-V1	ONCOIGR_ATZ050-020719-V1
ERR14139818	ERP157307	SAMEA115284730	ERS18228697	ERX13542470	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	41223748	ATZ_188_V1	ATZ_188_V1
ERR14140765	ERP157307	SAMEA115284732	ERS18228699	ERX13543668	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	42065638	ONCO_ATZ025-09052019-V1	ONCO_ATZ025-09052019-V1
ERR14141070	ERP157307	SAMEA115284735	ERS18228702	ERX13543722	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	44332156	ONCOIGR_SID_GRC_90000040	ONCOIGR_SID_GRC_90000040
ERR14141072	ERP157307	SAMEA115284736	ERS18228703	ERX13543724	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	44435000	ATZ_IGR_0064_B	ATZ_IGR_0064_B
ERR14141075	ERP157307	SAMEA115284739	ERS18228706	ERX13543727	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	45988798	ATZ_IGR_0093_A	ATZ_IGR_0093_A
ERR14141078	ERP157307	SAMEA115284742	ERS18228709	ERX13543730	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	50743352	ATZ_IGR_151	ATZ_IGR_151
ERR14141080	ERP157307	SAMEA115284743	ERS18228710	ERX13543732	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	52198732	ATZ_204_V1	ATZ_204_V1
ERR14141089	ERP157307	SAMEA115284746	ERS18228713	ERX13543741	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	52955740	ATZ_177_V1	ATZ_177_V1
ERR14141093	ERP157307	SAMEA115284749	ERS18228716	ERX13543745	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	55990376	ATZ_IGR_0004_A	ATZ_IGR_0004_A
ERR14141094	ERP157307	SAMEA115284747	ERS18228714	ERX13543746	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	54808540	ONCOIGR_SID_GRC_90000002	ONCOIGR_SID_GRC_90000002
ERR14141096	ERP157307	SAMEA115284752	ERS18228719	ERX13543748	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	58900986	ATZ_191_V1	ATZ_191_V1
ERR14141100	ERP157307	SAMEA115284755	ERS18228722	ERX13543752	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	63053360	ONCOIGR_ATZ172-060120-V1	ONCOIGR_ATZ172-060120-V1
ERR14141107	ERP157307	SAMEA115284761	ERS18228728	ERX13543759	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	75168218	ONCO_ATZ020-18042019-V1	ONCO_ATZ020-18042019-V1
ERR14141108	ERP157307	SAMEA115284762	ERS18228729	ERX13543760	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	78137052	ONCOIGR_ATZ182-230120-V1	ONCOIGR_ATZ182-230120-V1
ERR14141110	ERP157307	SAMEA115284763	ERS18228730	ERX13543762	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	78499844	ONCO_ATZ163-20122019-V1	ONCO_ATZ163-20122019-V1
ERR14141114	ERP157307	SAMEA115284766	ERS18228733	ERX13543766	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	89532962	ATZ_214_V1	ATZ_214_V1
ERR14141119	ERP157307	SAMEA115284774	ERS18228741	ERX13543771	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	106103248	ATZ_IGR_0056_A	ATZ_IGR_0056_A
