Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,SRA Study
DRR280576,AMPLICON,450,15472350,PRJDB11246,SAMD00286271,MIMS.me.human-gut,9836863,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX270159,Japan,Asia,Japan,Homo sapiens,Subject0619,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T16:11:00Z,1,SAMD00286271,Subject0619R,DRP007554
DRR280577,AMPLICON,450,35445600,PRJDB11246,SAMD00286272,MIMS.me.human-gut,22314381,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270160,Japan,Asia,Japan,Homo sapiens,Subject0621,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00286272,Subject0621R,DRP007554
DRR280578,AMPLICON,450,15418350,PRJDB11246,SAMD00286273,MIMS.me.human-gut,9265056,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270161,Japan,Asia,Japan,Homo sapiens,Subject0622,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:11:00Z,1,SAMD00286273,Subject0622R,DRP007554
DRR280579,AMPLICON,450,26970750,PRJDB11246,SAMD00286274,MIMS.me.human-gut,18250160,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270162,Japan,Asia,Japan,Homo sapiens,Subject0623,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00286274,Subject0623R,DRP007554
DRR280580,AMPLICON,450,21649950,PRJDB11246,SAMD00286275,MIMS.me.human-gut,12905377,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270163,Japan,Asia,Japan,Homo sapiens,Subject0624,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00286275,Subject0624R,DRP007554
DRR280581,AMPLICON,450,15642000,PRJDB11246,SAMD00286276,MIMS.me.human-gut,9496778,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270164,Japan,Asia,Japan,Homo sapiens,Subject0625,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:21:00Z,1,SAMD00286276,Subject0625R,DRP007554
DRR280582,AMPLICON,450,15351300,PRJDB11246,SAMD00286277,MIMS.me.human-gut,9760909,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270165,Japan,Asia,Japan,Homo sapiens,Subject0626,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:04:00Z,1,SAMD00286277,Subject0626R,DRP007554
DRR280583,AMPLICON,450,33695550,PRJDB11246,SAMD00286278,MIMS.me.human-gut,23060275,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270166,Japan,Asia,Japan,Homo sapiens,Subject0627,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00286278,Subject0627R,DRP007554
DRR280584,AMPLICON,450,26812800,PRJDB11246,SAMD00286279,MIMS.me.human-gut,14511337,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX270167,Japan,Asia,Japan,Homo sapiens,Subject0633,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00286279,Subject0633R,DRP007554
DRR280585,AMPLICON,450,28888200,PRJDB11246,SAMD00286280,MIMS.me.human-gut,19280221,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270168,Japan,Asia,Japan,Homo sapiens,Subject0635,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:17:00Z,1,SAMD00286280,Subject0635R,DRP007554
DRR280586,AMPLICON,450,39121650,PRJDB11246,SAMD00286281,MIMS.me.human-gut,24364000,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270169,Japan,Asia,Japan,Homo sapiens,Subject0636,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00286281,Subject0636R,DRP007554
DRR280587,AMPLICON,450,32908500,PRJDB11246,SAMD00286282,MIMS.me.human-gut,20488241,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270170,Japan,Asia,Japan,Homo sapiens,Subject0637,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:16:00Z,1,SAMD00286282,Subject0637R,DRP007554
DRR280588,AMPLICON,450,30208950,PRJDB11246,SAMD00286283,MIMS.me.human-gut,19296529,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270171,Japan,Asia,Japan,Homo sapiens,Subject0638,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:27:00Z,1,SAMD00286283,Subject0638R,DRP007554
DRR280589,AMPLICON,450,43383600,PRJDB11246,SAMD00286284,MIMS.me.human-gut,27655220,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX270172,Japan,Asia,Japan,Homo sapiens,Subject0639,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:27:00Z,1,SAMD00286284,Subject0639R,DRP007554
DRR280590,AMPLICON,450,34866900,PRJDB11246,SAMD00286285,MIMS.me.human-gut,22422861,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX270173,Japan,Asia,Japan,Homo sapiens,Subject0640,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00286285,Subject0640R,DRP007554
DRR280591,AMPLICON,450,20561400,PRJDB11246,SAMD00286286,MIMS.me.human-gut,13147379,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX270174,Japan,Asia,Japan,Homo sapiens,Subject0641,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:20:00Z,1,SAMD00286286,Subject0641R,DRP007554
DRR280592,AMPLICON,450,16533900,PRJDB11246,SAMD00286287,MIMS.me.human-gut,10032441,GIRC,missing,public,"run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270175,Japan,Asia,Japan,Homo sapiens,Subject0642,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00286287,Subject0642R,DRP007554
DRR280593,AMPLICON,450,23959800,PRJDB11246,SAMD00286288,MIMS.me.human-gut,14200001,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX270176,Japan,Asia,Japan,Homo sapiens,Subject0646,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:17:00Z,1,SAMD00286288,Subject0646R,DRP007554
DRR280594,AMPLICON,450,16645050,PRJDB11246,SAMD00286289,MIMS.me.human-gut,10251066,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270177,Japan,Asia,Japan,Homo sapiens,Subject0647,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00286289,Subject0647R,DRP007554
DRR280595,AMPLICON,450,45660600,PRJDB11246,SAMD00286290,MIMS.me.human-gut,29305648,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270178,Japan,Asia,Japan,Homo sapiens,Subject0648,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00286290,Subject0648R,DRP007554
DRR280596,AMPLICON,450,22572900,PRJDB11246,SAMD00286291,MIMS.me.human-gut,13647567,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270179,Japan,Asia,Japan,Homo sapiens,Subject0650,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:10:00Z,1,SAMD00286291,Subject0650R,DRP007554
DRR280597,AMPLICON,450,29203200,PRJDB11246,SAMD00286292,MIMS.me.human-gut,19522638,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270180,Japan,Asia,Japan,Homo sapiens,Subject0652,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:29:00Z,1,SAMD00286292,Subject0652R,DRP007554
DRR280598,AMPLICON,450,29269350,PRJDB11246,SAMD00286293,MIMS.me.human-gut,17792075,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270181,Japan,Asia,Japan,Homo sapiens,Subject0653,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:50:00Z,1,SAMD00286293,Subject0653R,DRP007554
DRR280599,AMPLICON,450,23446800,PRJDB11246,SAMD00286294,MIMS.me.human-gut,14203078,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270182,Japan,Asia,Japan,Homo sapiens,Subject0655,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00286294,Subject0655R,DRP007554
DRR280600,AMPLICON,450,26643600,PRJDB11246,SAMD00286295,MIMS.me.human-gut,17726247,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270183,Japan,Asia,Japan,Homo sapiens,Subject0657,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00286295,Subject0657R,DRP007554
DRR280601,AMPLICON,450,46159650,PRJDB11246,SAMD00286296,MIMS.me.human-gut,30233026,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX270184,Japan,Asia,Japan,Homo sapiens,Subject0660,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:29:00Z,1,SAMD00286296,Subject0660R,DRP007554
DRR280602,AMPLICON,450,41640750,PRJDB11246,SAMD00286297,MIMS.me.human-gut,26653399,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX270185,Japan,Asia,Japan,Homo sapiens,Subject0662,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:30:00Z,1,SAMD00286297,Subject0662R,DRP007554
DRR280603,AMPLICON,450,27915300,PRJDB11246,SAMD00286298,MIMS.me.human-gut,18700607,GIRC,missing,public,"run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX270186,Japan,Asia,Japan,Homo sapiens,Subject0665,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:16:00Z,1,SAMD00286298,Subject0665R,DRP007554
DRR280604,AMPLICON,450,20526300,PRJDB11246,SAMD00286299,MIMS.me.human-gut,12465399,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270187,Japan,Asia,Japan,Homo sapiens,Subject0666,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T16:02:00Z,1,SAMD00286299,Subject0666R,DRP007554
DRR280605,AMPLICON,450,38338200,PRJDB11246,SAMD00286300,MIMS.me.human-gut,24120076,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270188,Japan,Asia,Japan,Homo sapiens,Subject0667,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:10:00Z,1,SAMD00286300,Subject0667R,DRP007554
DRR280606,AMPLICON,450,28236600,PRJDB11246,SAMD00286301,MIMS.me.human-gut,18352412,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270189,Japan,Asia,Japan,Homo sapiens,Subject0668,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:27:00Z,1,SAMD00286301,Subject0668R,DRP007554
DRR280607,AMPLICON,450,45555750,PRJDB11246,SAMD00286302,MIMS.me.human-gut,29276270,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX270190,Japan,Asia,Japan,Homo sapiens,Subject0669,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00286302,Subject0669R,DRP007554
DRR280608,AMPLICON,450,32540850,PRJDB11246,SAMD00286303,MIMS.me.human-gut,22076886,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270191,Japan,Asia,Japan,Homo sapiens,Subject0671,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:53:00Z,1,SAMD00286303,Subject0671R,DRP007554
DRR280609,AMPLICON,450,11546550,PRJDB11246,SAMD00286304,MIMS.me.human-gut,6111117,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270192,Japan,Asia,Japan,Homo sapiens,Subject0672,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:03:00Z,1,SAMD00286304,Subject0672R,DRP007554
DRR280610,AMPLICON,450,35964900,PRJDB11246,SAMD00286305,MIMS.me.human-gut,24095700,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270193,Japan,Asia,Japan,Homo sapiens,Subject0673,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T16:01:00Z,1,SAMD00286305,Subject0673R,DRP007554
DRR280611,AMPLICON,450,15927300,PRJDB11246,SAMD00286306,MIMS.me.human-gut,9928547,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270194,Japan,Asia,Japan,Homo sapiens,Subject0674,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:21:00Z,1,SAMD00286306,Subject0674R,DRP007554
DRR280612,AMPLICON,450,23954850,PRJDB11246,SAMD00286307,MIMS.me.human-gut,12883544,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270195,Japan,Asia,Japan,Homo sapiens,Subject0675,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:17:00Z,1,SAMD00286307,Subject0675R,DRP007554
DRR280613,AMPLICON,450,21429000,PRJDB11246,SAMD00286308,MIMS.me.human-gut,12773744,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270196,Japan,Asia,Japan,Homo sapiens,Subject0677,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:11:00Z,1,SAMD00286308,Subject0677R,DRP007554
DRR280614,AMPLICON,450,35564850,PRJDB11246,SAMD00286309,MIMS.me.human-gut,23861494,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270197,Japan,Asia,Japan,Homo sapiens,Subject0678,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00286309,Subject0678R,DRP007554
DRR280615,AMPLICON,450,34910550,PRJDB11246,SAMD00286310,MIMS.me.human-gut,23290418,GIRC,missing,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270198,Japan,Asia,Japan,Homo sapiens,Subject0681,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00286310,Subject0681R,DRP007554
DRR280616,AMPLICON,450,33248250,PRJDB11246,SAMD00286311,MIMS.me.human-gut,22495583,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270199,Japan,Asia,Japan,Homo sapiens,Subject0685,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:18:00Z,1,SAMD00286311,Subject0685R,DRP007554
DRR280617,AMPLICON,450,31786200,PRJDB11246,SAMD00286312,MIMS.me.human-gut,21615029,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270200,Japan,Asia,Japan,Homo sapiens,Subject0686,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:25:00Z,1,SAMD00286312,Subject0686R,DRP007554
DRR280618,AMPLICON,450,42987150,PRJDB11246,SAMD00286313,MIMS.me.human-gut,27280648,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270201,Japan,Asia,Japan,Homo sapiens,Subject0687,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:26:00Z,1,SAMD00286313,Subject0687R,DRP007554
DRR280619,AMPLICON,450,26437950,PRJDB11246,SAMD00286314,MIMS.me.human-gut,17733070,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270202,Japan,Asia,Japan,Homo sapiens,Subject0688,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:03:00Z,1,SAMD00286314,Subject0688R,DRP007554
DRR280620,AMPLICON,450,33022350,PRJDB11246,SAMD00286315,MIMS.me.human-gut,22623929,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270203,Japan,Asia,Japan,Homo sapiens,Subject0689,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00286315,Subject0689R,DRP007554
DRR280621,AMPLICON,450,38952000,PRJDB11246,SAMD00286316,MIMS.me.human-gut,26087486,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270204,Japan,Asia,Japan,Homo sapiens,Subject0691,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:27:00Z,1,SAMD00286316,Subject0691R,DRP007554
