Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id
ERR4796021,AMPLICON,596,79718609,PRJEB26531,SAMEA7529435,43893800,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670264,SAMEA7529435,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529435,No_129,metagenome,ERP108523,No_129
ERR4796022,AMPLICON,595,65802561,PRJEB26531,SAMEA7529436,36149117,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670265,SAMEA7529436,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529436,No_130,metagenome,ERP108523,No_130
ERR4796023,AMPLICON,590,79943445,PRJEB26531,SAMEA7529437,44001426,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670266,SAMEA7529437,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529437,No_131,metagenome,ERP108523,No_131
ERR4796024,AMPLICON,596,71672553,PRJEB26531,SAMEA7529438,39390000,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670267,SAMEA7529438,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529438,No_132,metagenome,ERP108523,No_132
ERR4796025,AMPLICON,584,67157960,PRJEB26531,SAMEA7529439,37141329,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670268,SAMEA7529439,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529439,No_133,metagenome,ERP108523,No_133
ERR4796026,AMPLICON,589,73164011,PRJEB26531,SAMEA7529440,40313464,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670269,SAMEA7529440,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529440,No_134,metagenome,ERP108523,No_134
ERR4796027,AMPLICON,597,77438567,PRJEB26531,SAMEA7529441,42719203,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670270,SAMEA7529441,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:52:00Z,1,SAMEA7529441,No_135,metagenome,ERP108523,No_135
ERR4796028,AMPLICON,593,67898227,PRJEB26531,SAMEA7529442,37679874,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670271,SAMEA7529442,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529442,No_136,metagenome,ERP108523,No_136
ERR4796029,AMPLICON,588,68384132,PRJEB26531,SAMEA7529443,38051785,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670272,SAMEA7529443,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529443,No_137,metagenome,ERP108523,No_137
ERR4796030,AMPLICON,582,69009544,PRJEB26531,SAMEA7529444,37997331,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670273,SAMEA7529444,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529444,No_138,metagenome,ERP108523,No_138
ERR4796031,AMPLICON,598,97392765,PRJEB26531,SAMEA7529445,54081036,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670274,SAMEA7529445,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529445,No_139,metagenome,ERP108523,No_139
ERR4796032,AMPLICON,596,55042220,PRJEB26531,SAMEA7529446,30817162,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670275,SAMEA7529446,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529446,Pateint_1,metagenome,ERP108523,Pateint_1
ERR4796033,AMPLICON,597,54894627,PRJEB26531,SAMEA7529447,30562577,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670276,SAMEA7529447,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529447,Pateint_2,metagenome,ERP108523,Pateint_2
ERR4796034,AMPLICON,598,52067586,PRJEB26531,SAMEA7529448,29188099,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670277,SAMEA7529448,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529448,Pateint_3,metagenome,ERP108523,Pateint_3
ERR4796035,AMPLICON,598,57374497,PRJEB26531,SAMEA7529449,31860499,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670278,SAMEA7529449,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529449,Pateint_4,metagenome,ERP108523,Pateint_4
ERR4796036,AMPLICON,598,46662426,PRJEB26531,SAMEA7529450,25951695,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670279,SAMEA7529450,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529450,Pateint_5,metagenome,ERP108523,Pateint_5
ERR4796037,AMPLICON,597,50716293,PRJEB26531,SAMEA7529451,28092170,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670280,SAMEA7529451,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529451,Pateint_6,metagenome,ERP108523,Pateint_6
ERR4796038,AMPLICON,597,52012292,PRJEB26531,SAMEA7529452,29029344,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670281,SAMEA7529452,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:52:00Z,1,SAMEA7529452,Pateint_7,metagenome,ERP108523,Pateint_7
ERR4796039,AMPLICON,598,57554270,PRJEB26531,SAMEA7529453,32235700,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670282,SAMEA7529453,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529453,Pateint_8,metagenome,ERP108523,Pateint_8
ERR4796040,AMPLICON,597,50331097,PRJEB26531,SAMEA7529454,27933937,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670283,SAMEA7529454,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529454,Pateint_9,metagenome,ERP108523,Pateint_9
ERR4796041,AMPLICON,596,52826839,PRJEB26531,SAMEA7529455,29492694,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670284,SAMEA7529455,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529455,Pateint_10,metagenome,ERP108523,Pateint_10
ERR4796042,AMPLICON,595,62772049,PRJEB26531,SAMEA7529456,34994021,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670285,SAMEA7529456,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529456,Pateint_11,metagenome,ERP108523,Pateint_11
ERR4796043,AMPLICON,597,55260527,PRJEB26531,SAMEA7529457,30929454,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670286,SAMEA7529457,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529457,Pateint_12,metagenome,ERP108523,Pateint_12
ERR4796044,AMPLICON,596,43231091,PRJEB26531,SAMEA7529458,24120439,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670287,SAMEA7529458,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529458,Pateint_13,metagenome,ERP108523,Pateint_13
ERR4796045,AMPLICON,596,28509311,PRJEB26531,SAMEA7529459,16146570,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670288,SAMEA7529459,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529459,Pateint_14,metagenome,ERP108523,Pateint_14
ERR4796046,AMPLICON,592,29100932,PRJEB26531,SAMEA7529460,17474481,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670289,SAMEA7529460,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-11-16T17:07:00Z,1,SAMEA7529460,Pateint_15,metagenome,ERP108523,Pateint_15
ERR4796047,AMPLICON,598,56517364,PRJEB26531,SAMEA7529461,31625309,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670290,SAMEA7529461,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529461,Pateint_16,metagenome,ERP108523,Pateint_16
ERR4796048,AMPLICON,597,54731270,PRJEB26531,SAMEA7529462,30761536,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670291,SAMEA7529462,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529462,Pateint_17,metagenome,ERP108523,Pateint_17
ERR4796049,AMPLICON,597,53438527,PRJEB26531,SAMEA7529463,29917608,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670292,SAMEA7529463,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529463,Pateint_18,metagenome,ERP108523,Pateint_18
ERR4796050,AMPLICON,595,35454478,PRJEB26531,SAMEA7529464,19785549,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670293,SAMEA7529464,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529464,Pateint_19,metagenome,ERP108523,Pateint_19
ERR4796051,AMPLICON,597,56994462,PRJEB26531,SAMEA7529465,32048616,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:48Z,ERX4670294,SAMEA7529465,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:48Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529465,Pateint_20,metagenome,ERP108523,Pateint_20
ERR4796052,AMPLICON,597,57305411,PRJEB26531,SAMEA7529466,31928915,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670295,SAMEA7529466,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:52:00Z,1,SAMEA7529466,Pateint_21,metagenome,ERP108523,Pateint_21
ERR4796053,AMPLICON,598,49109678,PRJEB26531,SAMEA7529467,27548701,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670296,SAMEA7529467,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529467,Pateint_22,metagenome,ERP108523,Pateint_22
ERR4796054,AMPLICON,599,56886117,PRJEB26531,SAMEA7529468,31606646,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670297,SAMEA7529468,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529468,Pateint_23,metagenome,ERP108523,Pateint_23
ERR4796055,AMPLICON,596,55049165,PRJEB26531,SAMEA7529469,30846470,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670298,SAMEA7529469,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:52:00Z,1,SAMEA7529469,Pateint_24,metagenome,ERP108523,Pateint_24
ERR4796056,AMPLICON,597,54768985,PRJEB26531,SAMEA7529470,30822592,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670299,SAMEA7529470,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529470,Pateint_25,metagenome,ERP108523,Pateint_25
ERR4796057,AMPLICON,598,39867985,PRJEB26531,SAMEA7529471,22271344,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670300,SAMEA7529471,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529471,Pateint_26,metagenome,ERP108523,Pateint_26
ERR4796058,AMPLICON,597,52716291,PRJEB26531,SAMEA7529472,29543234,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670301,SAMEA7529472,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529472,Pateint_27,metagenome,ERP108523,Pateint_27
ERR4796059,AMPLICON,596,53483849,PRJEB26531,SAMEA7529473,29919436,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670302,SAMEA7529473,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529473,Pateint_28,metagenome,ERP108523,Pateint_28
ERR4796060,AMPLICON,598,42174617,PRJEB26531,SAMEA7529474,23622519,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670303,SAMEA7529474,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529474,Pateint_29,metagenome,ERP108523,Pateint_29
ERR4796061,AMPLICON,598,47084304,PRJEB26531,SAMEA7529475,26378911,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670304,SAMEA7529475,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529475,Pateint_30,metagenome,ERP108523,Pateint_30
