Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_type,SRA Study,create_date,version
SRR6498127,AMPLICON,502,44417964,PRJNA430990,SAMN08381636,Metagenome or environmental,27671211,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587228,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P224,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P224,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498128,AMPLICON,502,29939280,PRJNA430990,SAMN08381592,Metagenome or environmental,18204450,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587227,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P119,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P119,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498129,AMPLICON,502,47350648,PRJNA430990,SAMN08381644,Metagenome or environmental,29443565,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587226,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P242,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P242,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498130,AMPLICON,502,51803890,PRJNA430990,SAMN08381643,Metagenome or environmental,31914705,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-30,public,"fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587225,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P241,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P241,stool,SRP131074,,
SRR6498131,AMPLICON,502,19486636,PRJNA430990,SAMN08381645,Metagenome or environmental,12100323,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587224,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P243,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P243,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498132,AMPLICON,502,24435854,PRJNA430990,SAMN08381573,Metagenome or environmental,15081456,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587223,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P083,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P083,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498133,AMPLICON,502,30688264,PRJNA430990,SAMN08381422,Metagenome or environmental,18993989,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587222,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N040,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N040,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498134,AMPLICON,502,31178216,PRJNA430990,SAMN08381421,Metagenome or environmental,19118093,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587221,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N036,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N036,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498135,AMPLICON,502,59398146,PRJNA430990,SAMN08381420,Metagenome or environmental,34074850,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587220,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N034,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N034,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498136,AMPLICON,502,45799970,PRJNA430990,SAMN08381419,Metagenome or environmental,24938491,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587219,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N033,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N033,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498137,AMPLICON,502,31725396,PRJNA430990,SAMN08381418,Metagenome or environmental,20063563,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587218,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N032,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N032,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498138,AMPLICON,502,23241596,PRJNA430990,SAMN08381417,Metagenome or environmental,14390104,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587217,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N030,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N030,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498139,AMPLICON,502,24987552,PRJNA430990,SAMN08381416,Metagenome or environmental,15409330,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587216,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N029,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N029,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498140,AMPLICON,502,54660270,PRJNA430990,SAMN08381415,Metagenome or environmental,31118334,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587215,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N027,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N027,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498141,AMPLICON,502,59245036,PRJNA430990,SAMN08381414,Metagenome or environmental,36320061,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587214,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N026,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N026,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498142,AMPLICON,502,33019050,PRJNA430990,SAMN08381413,Metagenome or environmental,20418271,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587213,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N024,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N024,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498143,AMPLICON,502,33307700,PRJNA430990,SAMN08381474,Metagenome or environmental,23396643,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587212,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N134,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N134,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498144,AMPLICON,502,33828776,PRJNA430990,SAMN08381473,Metagenome or environmental,20644497,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587211,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N133_P160,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N133_P160,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498145,AMPLICON,502,35293612,PRJNA430990,SAMN08381476,Metagenome or environmental,24431131,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587210,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N139,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N139,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498146,AMPLICON,502,43323604,PRJNA430990,SAMN08381475,Metagenome or environmental,23423308,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587209,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N137,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N137,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498147,AMPLICON,502,29374028,PRJNA430990,SAMN08381478,Metagenome or environmental,21174286,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587208,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N141,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N141,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498148,AMPLICON,502,20182910,PRJNA430990,SAMN08381477,Metagenome or environmental,12487436,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587207,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N140,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N140,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498149,AMPLICON,502,34073250,PRJNA430990,SAMN08381480,Metagenome or environmental,21216766,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587206,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N144,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N144,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498150,AMPLICON,502,39483304,PRJNA430990,SAMN08381479,Metagenome or environmental,27459176,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587205,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N142,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N142,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498151,AMPLICON,502,37544078,PRJNA430990,SAMN08381482,Metagenome or environmental,26128403,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587204,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N146,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N146,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498152,AMPLICON,502,53919820,PRJNA430990,SAMN08381481,Metagenome or environmental,30585517,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587203,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N145,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N145,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498153,AMPLICON,502,29026142,PRJNA430990,SAMN08381566,Metagenome or environmental,17623308,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587202,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P073,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P073,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498154,AMPLICON,502,27827868,PRJNA430990,SAMN08381565,Metagenome or environmental,17025153,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587201,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P069,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P069,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498155,AMPLICON,502,24167284,PRJNA430990,SAMN08381568,Metagenome or environmental,14940811,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587200,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P075,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P075,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498156,AMPLICON,502,29343908,PRJNA430990,SAMN08381567,Metagenome or environmental,18164908,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587199,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P074,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P074,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498157,AMPLICON,502,24309350,PRJNA430990,SAMN08381570,Metagenome or environmental,15137986,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587198,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P077,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P077,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498158,AMPLICON,502,24740066,PRJNA430990,SAMN08381569,Metagenome or environmental,15283305,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587197,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P076,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P076,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498159,AMPLICON,502,27763110,PRJNA430990,SAMN08381536,Metagenome or environmental,17662219,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587196,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P028,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P028,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498160,AMPLICON,502,34781070,PRJNA430990,SAMN08381535,Metagenome or environmental,21687894,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587195,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P026,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P026,stool,SRP131074,2018-01-23T18:37:00Z,1
SRR6498161,AMPLICON,502,30617984,PRJNA430990,SAMN08381534,Metagenome or environmental,19139809,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587194,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P023,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P023,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498162,AMPLICON,502,31801700,PRJNA430990,SAMN08381533,Metagenome or environmental,19674893,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587193,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P022,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P022,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498163,AMPLICON,502,30838362,PRJNA430990,SAMN08381540,Metagenome or environmental,18793693,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587192,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P035,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P035,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498164,AMPLICON,502,34724846,PRJNA430990,SAMN08381539,Metagenome or environmental,21324840,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587191,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P034,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P034,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498165,AMPLICON,502,34458786,PRJNA430990,SAMN08381538,Metagenome or environmental,21339671,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587190,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P033,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P033,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498166,AMPLICON,502,31323294,PRJNA430990,SAMN08381537,Metagenome or environmental,19216417,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587189,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P029_CC003,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P029_CC003,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498167,AMPLICON,502,38065656,PRJNA430990,SAMN08381626,Metagenome or environmental,26436125,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587188,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P177,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P177,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498168,AMPLICON,502,18935440,PRJNA430990,SAMN08381625,Metagenome or environmental,11599828,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587187,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P173,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P173,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498169,AMPLICON,502,31040166,PRJNA430990,SAMN08381542,Metagenome or environmental,18977522,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587186,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P038,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P038,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498170,AMPLICON,502,37990356,PRJNA430990,SAMN08381541,Metagenome or environmental,23032242,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587185,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P037,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P037,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498171,AMPLICON,502,18571992,PRJNA430990,SAMN08381630,Metagenome or environmental,11569960,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587184,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P188,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P188,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498172,AMPLICON,502,43083648,PRJNA430990,SAMN08381629,Metagenome or environmental,27187085,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587183,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P186,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P186,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498173,AMPLICON,502,63571774,PRJNA430990,SAMN08381628,Metagenome or environmental,39236542,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587182,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P185,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P185,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498174,AMPLICON,502,46474658,PRJNA430990,SAMN08381627,Metagenome or environmental,29172822,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587181,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P181,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P181,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498175,AMPLICON,462,28136347,PRJNA430990,SAMN08381391,Metagenome or environmental,19130904,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587180,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC127,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC127,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498176,AMPLICON,502,39516436,PRJNA430990,SAMN08381411,Metagenome or environmental,24033213,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587179,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N021,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N021,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498177,AMPLICON,502,40226766,PRJNA430990,SAMN08381412,Metagenome or environmental,24615284,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587178,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N022,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N022,stool,SRP131074,2018-01-23T18:38:00Z,1
