# Pathway	SZAXPI003409-8	SZAXPI003410-3	SZAXPI003411-6	SZAXPI003412-1	SZAXPI003413-4	SZAXPI003414-3	SZAXPI003415-12	SZAXPI003416-4	SZAXPI003417-4	SZAXPI003418-8	SZAXPI003419-6	SZAXPI003420-4	SZAXPI003421-5	SZAXPI003422-11	SZAXPI003423-8	SZAXPI003424-12	SZAXPI003425-1	SZAXPI003426-11	SZAXPI003427-1	SZAXPI003428-6	SZAXPI003429-3	SZAXPI003430-5	SZAXPI003431-1	SZAXPI003432-12	SZAXPI003433-7	SZAXPI003434-7	SZAXPI003435-11	SZAXPI003436-7	SZAXPI003437-3	SZAXPI015209-133	SZAXPI015210-17	SZAXPI015211-166	SZAXPI015212-113	SZAXPI015213-15	SZAXPI015214-19	SZAXPI015215-20	SZAXPI015216-169	SZAXPI015217-140	SZAXPI015218-16	SZAXPI015219-129	SZAXPI015220-136	SZAXPI015221-142	SZAXPI015222-123	SZAXPI015223-158	SZAXPI015224-13	SZAXPI015225-18	SZAXPI015226-14	SZAXPI015227-13	SZAXPI015228-14	SZAXPI015229-15	SZAXPI015230-16	SZAXPI015231-17	SZAXPI015232-18	SZAXPI015233-19	SZAXPI015234-20	SZAXPI015235-21	SZAXPI015237-23	SZAXPI015238-24	SZAXPI015239-25	SZAXPI015240-26	SZAXPI015241-27	SZAXPI015242-30	SZAXPI015243-31	SZAXPI015244-32	SZAXPI015245-33	SZAXPI015246-34	SZAXPI015247-35	SZAXPI015248-36	SZAXPI015249-37	SZAXPI015250-39	SZAXPI015251-41	SZAXPI015252-43	SZAXPI015253-44	SZAXPI015254-45	SZAXPI015255-46	SZAXPI015256-47	SZAXPI015257-56	SZAXPI015258-57	SZAXPI015259-62	SZAXPI015260-74	SZAXPI015261-75	SZAXPI015262-79	SZAXPI015263-84	SZAXPI015264-87	SZAXPI015265-88	SZAXPI015266-89	SZAXPI015267-102	SZAXPI015268-109	SZAXPI015269-94	SZAXPI015270-90	SZAXPI015271-93	SZAXPI015272-108	SZAXPI015273-95	SZAXPI015274-111	SZAXPI017451-16	SZAXPI017452-17	SZAXPI017453-19	SZAXPI017454-20	SZAXPI017455-21	SZAXPI017456-23	SZAXPI017457-24	SZAXPI017458-25	SZAXPI017459-26	SZAXPI017460-27	SZAXPI017461-32	SZAXPI017462-33	SZAXPI017463-36	SZAXPI017464-37	SZAXPI017465-43	SZAXPI017466-84	SZAXPI017467-87	SZAXPI017468-88	SZAXPI017580-90	SZAXPI017581-93	SZAXPI017582-94	SZAXPI017583-102	SZAXPI017584-108	SZAXPI017585-109	SZAXPI017586-111	SZAXPI017587-113	SZAXPI017588-123	SZAXPI017589-133	SZAXPI017590-136	SZAXPI017591-140	SZAXPI017592-142	SZAXPI017593-158	SZAXPI017594-166	SZAXPI017595-169
PWY-7389: superpathway of anaerobic energy metabolism (invertebrates)	0.000459241	1.51813e-05	1.00851e-05	1.87285e-05	0.0	2.72343e-05	0.000144612	1.44718e-05	0.000242277	0.000434438	0.0	1.96553e-05	0.000157747	9.64762e-06	0.0	6.52785e-06	0.000164832	0.000377251	1.63029e-05	0.000234939	1.14717e-05	1.40578e-05	0.0	0.0	2.31755e-05	0.0	1.25243e-05	1.94566e-05	1.04529e-05	7.20991e-06	1.38489e-05	1.23804e-05	4.1606e-05	0.0	5.3121e-05	1.81166e-05	0.0	0.0	1.8339e-05	9.67672e-05	0.0	0.0	9.30988e-06	0.0	0.0	0.0	2.24022e-05	0.00018398	5.8296e-06	0.0	0.0	1.71976e-05	0.0	5.15311e-05	0.000134816	1.88116e-05	1.84175e-05	0.000190571	9.1352e-06	5.51602e-05	0.000131006	0.0	9.61745e-05	0.00014084	0.0	1.41175e-05	9.5373e-05	2.07824e-05	0.00010046	0.0	0.000125832	0.0	0.000178672	1.30597e-05	1.15024e-05	0.0	1.63099e-05	7.09128e-06	6.1517e-05	0.000179656	0.0	0.0	0.0	0.0	0.0	0.0	0.000294451	1.55436e-05	1.34066e-05	0.0	0.0	0.0	0.0	0.000118912	2.18156e-05	0.0	4.56806e-05	9.90942e-06	0.0	9.29886e-06	0.0	0.000106248	0.0	0.0	2.53668e-05	0.0	0.0	0.0	1.93567e-05	0.0	0.0	0.0	0.0	9.19507e-05	1.3885e-05	0.0	2.61893e-05	0.0	1.20772e-05	0.000265252	0.000250536	0.0	0.0	0.0	3.10083e-05	9.89545e-06	0.0	9.29999e-05
PWY-7391: isoprene biosynthesis II (engineered)	0.0	0.0	2.38669e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.53118e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.50422e-05	0.0	0.0	1.63954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6632e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33783e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.31315e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.96079e-06	0.0	0.0	0.0	0.0	0.0
PWY-7392: taxadiene biosynthesis (engineered)	0.00070609	0.00196105	0.000216355	0.00108578	0.00171163	0.00462406	0.000542427	0.00317352	0.00148711	0.0010149	0.00439383	0.000972887	0.00114637	0.00112299	0.0049693	0.00126318	0.00292218	0.0023297	0.00415953	0.00180763	0.00338505	0.00210234	0.00303272	0.00010065	0.00290468	0.00193324	0.000665774	0.000723882	0.000602988	0.00297393	0.00377509	0.00185869	0.00146212	0.00179384	0.00446339	0.000812897	0.00194363	0.00107345	0.000718494	0.00198936	0.00056822	0.0011439	0.00204158	0.000322766	0.00106753	0.000521593	0.00165683	0.000477215	0.00405846	0.000797695	0.00242136	0.00154219	0.000619139	0.00175522	0.000886996	0.00113778	0.00454968	0.000382324	0.00313113	0.00240785	0.00130222	0.00154476	0.00110064	0.000509673	0.00109125	0.000193469	0.00284284	0.00137578	0.000461421	0.000451204	0.00327506	0.00102226	0.000652938	4.78535e-05	0.00202595	0.00355019	0.00101851	0.00100318	0.00213536	0.0010356	0.00157014	0.00315447	0.00111355	0.0020098	0.00156461	0.0024256	0.000283241	0.00168962	0.000804523	0.0026056	0.00230095	0.00326241	0.00219289	0.00242767	0.000517216	0.00242198	0.00121008	0.00165707	0.00113243	0.00111642	0.00334758	0.00188298	0.00174146	0.00188518	0.00324141	0.00309844	0.00117206	0.00462567	0.000381608	0.000982368	0.0013147	0.00154165	0.00298427	0.000176773	0.0050308	0.00512408	0.00182345	0.00338548	0.000939934	0.00276636	0.00130595	0.00134587	8.46714e-05	0.000193208	0.000135118	0.00155775	0.00130261	0.00108565
PWY-7396: butanol and isobutanol biosynthesis (engineered)	9.92674e-05	5.54403e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.55627e-05	9.90428e-05	0.0	2.62186e-05	1.98315e-05	0.000144018	0.0	0.0	4.47004e-05	0.000279923	0.0	0.0	1.23416e-05	0.0	0.0	0.0	0.0	3.17036e-05	3.87336e-05	0.0	0.0	0.0	0.0	0.0	7.08986e-05	0.0	9.45571e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.90771e-05	0.0	0.0	9.42455e-05	0.0	0.000600882	0.0	0.0	0.0	4.34887e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28206e-05	0.0	0.0	0.0	0.000104106	1.37612e-05	0.0	2.892e-05	0.0	0.0	0.0	0.0	0.000139832	0.0	0.0	0.0	0.0	2.72718e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.12927e-05	1.23349e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.16423e-05	0.0	0.0	0.000234938	0.0	3.94784e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000367023	0.0	0.0	0.0	0.0	0.0	1.96134e-05	0.0	2.40686e-05	7.65641e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000156214
PWY-7399: methylphosphonate degradation II	0.0	1.34268e-05	0.0	5.63124e-05	0.0	5.24554e-05	1.15087e-05	2.80208e-05	0.0	0.0	0.0	0.0	0.0	1.97281e-05	0.0	3.56855e-06	6.52724e-05	0.0	1.4595e-05	0.0	0.0	0.0	0.0	0.0	2.73687e-05	6.58074e-05	2.82422e-05	1.17022e-05	5.49198e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11269e-05	4.79784e-05	0.0	0.0	1.93846e-05	1.11868e-05	2.95359e-06	1.37017e-05	1.90196e-05	0.0	0.0	0.0	0.0	2.19888e-05	1.44896e-05	0.0	0.0	1.08018e-05	0.0	0.0	0.0	1.87909e-05	0.0	0.0	4.11194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27463e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.22871e-05	1.75334e-05	4.01989e-06	0.0	0.0	2.968e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.43604e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.96699e-06	0.0	9.8342e-06	0.0	0.0	9.17719e-06
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	0.00615718	0.00786607	0.00368468	0.00619447	0.00588498	0.00554624	0.0070645	0.00629011	0.00447053	0.00458011	0.00446943	0.0059487	0.00604965	0.00668172	0.0036845	0.00405466	0.00589049	0.00391056	0.00520937	0.00693819	0.00515462	0.00448434	0.0063764	0.00460771	0.00569567	0.00473441	0.00622671	0.00796949	0.0063705	0.00451854	0.00658413	0.00645464	0.00648735	0.00617181	0.0044817	0.00570874	0.0075366	0.00707721	0.00656176	0.00671214	0.00110807	0.00631803	0.00753469	0.0029319	0.00443261	0.00750166	0.00590992	0.00750597	0.00472584	0.00466514	0.00653535	0.00434217	0.00513745	0.00575642	0.00809824	0.00607653	0.00393911	0.00568132	0.00285689	0.00478692	0.00789373	0.00722203	0.00512085	0.00808832	0.0027483	0.0062246	0.00601105	0.00435067	0.00565078	0.00596003	0.00618542	0.00379194	0.0083025	0.00568658	0.00654549	0.00469959	0.00618611	0.00554441	0.00543823	0.00536126	0.00582926	0.00771595	0.00370487	0.00510329	0.00685119	0.00644019	0.00493582	0.00596863	0.00412417	0.00608247	0.00595996	0.00622764	0.00719284	0.00646375	0.00469755	0.00663699	0.00652425	0.00576323	0.00290587	0.00718416	0.00585067	0.00666272	0.00406746	0.00933609	0.00503529	0.00727269	0.00547757	0.00567797	0.00784139	0.0072668	0.00324718	0.00559383	0.00548792	0.00664878	0.00367417	0.00398885	0.00520538	0.00421105	0.00545611	0.0058602	0.00621925	0.00341745	0.00605246	0.00592122	0.00714327	0.00526926	0.00676436	0.00495798
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	0.000286043	0.0	0.0	5.67413e-05	0.0	5.70168e-05	0.000635362	2.93042e-05	0.000415997	0.000168767	0.0	2.29836e-05	0.000105553	7.56001e-05	0.0	0.0	0.000190153	0.000334177	9.74004e-05	0.000182404	2.08725e-05	0.0	5.21942e-06	0.000557864	1.06491e-05	8.11219e-05	2.25621e-05	2.2266e-05	0.000289857	2.1839e-06	2.64363e-05	4.87807e-05	2.09244e-05	0.0	4.38805e-05	4.12369e-06	0.0	1.77119e-05	0.0	0.000101751	0.0	0.0	3.86827e-05	0.0	3.45115e-05	1.96293e-05	0.0	5.37812e-05	0.0	0.00041651	0.0	6.78588e-05	0.000205389	4.51455e-05	0.000158199	2.45667e-05	3.61002e-05	9.93715e-06	0.0	2.68373e-05	0.000160095	0.000110521	0.000456736	0.000245383	0.0	7.41125e-06	4.54361e-05	4.04827e-06	5.45339e-06	0.0	8.02531e-05	5.28136e-06	6.00616e-05	1.74753e-05	6.53752e-05	0.0	0.0	0.0	2.43744e-05	0.000546897	5.7974e-05	0.0	0.0	0.0	0.0	0.0	0.000695353	2.65638e-05	0.0	0.0	0.0	0.0	8.18924e-06	4.80221e-05	0.000390075	0.0	4.60607e-05	4.99686e-05	6.33759e-06	0.000590473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000308104	0.0	0.0	3.44698e-05	0.0	1.02384e-05	8.66725e-05	0.000204405	0.0	0.00115798	0.0	4.15204e-05	0.0	0.0	0.000392977
PWY-7411: phosphatidate biosynthesis (yeast)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.58265e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7413: dTDP-6-deoxy-&alpha;-D-allose biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67289e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7420: monoacylglycerol metabolism (yeast)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48175e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7431: aromatic biogenic amine degradation (bacteria)	0.0	3.35657e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48203e-06	0.0	0.0	0.0	0.0	0.0	1.59297e-06	0.0	1.45705e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.60604e-06	1.57618e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4329e-07	3.14256e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.56032e-07	2.32929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.05135e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide)	0.0	1.15132e-05	1.1749e-05	0.0	0.0	0.0	1.10245e-05	5.81654e-06	3.96281e-06	9.48213e-05	2.23557e-05	2.68103e-05	0.0	2.09022e-05	1.76528e-05	1.48067e-05	0.0	0.0	0.0	0.0	3.0889e-05	9.85306e-06	0.0	0.0	0.0	0.000514959	0.0	0.0	6.43094e-05	0.0	2.34933e-05	6.07735e-05	7.33932e-05	0.0	2.37206e-05	6.48402e-06	8.56066e-06	7.55415e-06	1.51352e-05	2.20102e-05	6.07807e-05	0.0	0.0	1.25439e-05	2.42112e-05	0.0	1.49386e-05	0.0	3.9287e-05	2.38079e-06	0.0	0.00019924	8.52351e-06	0.0	0.0	1.43147e-05	0.0	2.56627e-06	4.98145e-06	0.0	0.0	1.2586e-05	0.0	0.0	0.0	2.69084e-05	8.76777e-06	0.0	0.0	0.0	0.0	1.53972e-05	2.87969e-05	7.48587e-06	0.0	0.0	0.0	0.000207814	0.000121454	6.97176e-05	0.0	0.0	0.0	0.0	0.0	0.000381864	4.49929e-06	2.05349e-05	0.0	0.0	0.0	0.0	0.000355339	0.0	3.19095e-06	8.84113e-06	0.0	0.00023091	6.25846e-05	2.10644e-05	0.000138674	8.41496e-06	1.77805e-05	0.0	4.69634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70211e-05	0.0	0.0	0.0	5.79914e-06	1.16089e-05	6.29673e-06	4.35494e-05	0.0	1.98421e-06	0.0	2.31403e-05	0.0	2.06051e-05	8.50602e-06
PWY-7446: sulfoquinovose degradation I	0.000298205	0.0	1.49248e-05	2.42336e-05	0.0	0.000111848	0.000352366	3.1882e-05	0.000213172	0.000201255	0.0	0.0	8.61895e-05	0.000190918	1.35756e-05	5.18844e-06	0.000310718	0.000679982	5.70594e-05	0.000311632	1.85595e-05	1.4334e-05	5.59752e-05	0.00118977	3.33199e-05	2.46659e-05	1.14626e-05	3.14262e-05	0.0	5.89303e-06	5.10975e-05	4.7674e-05	0.000489118	0.0	5.09582e-05	3.73358e-05	0.0	1.38347e-05	6.88294e-06	0.000134711	0.0	0.0	2.73465e-05	0.0	0.0	0.0	0.000105658	6.82707e-05	0.0	0.0	0.0	9.64225e-05	0.000279386	3.22629e-05	7.89547e-05	4.07908e-05	4.26659e-05	0.000683118	1.37721e-05	1.94629e-05	0.000130242	0.0	0.000774199	0.000110265	0.0	6.5929e-06	4.19793e-06	2.79242e-05	0.000175255	4.50441e-06	6.89462e-05	0.0	0.000179793	1.00499e-05	6.69237e-05	0.0	0.0	0.0	5.06538e-05	0.000777913	2.1429e-05	0.0	0.0	0.0	0.0	0.0	0.000999791	2.05005e-05	0.0	0.0	0.0	0.0	0.0	0.00014053	0.000635435	0.0	0.000261832	1.15532e-05	0.0	0.000311084	0.0	6.0124e-05	0.0	0.0	3.89551e-05	5.21846e-05	0.0	0.0	2.32524e-05	0.0	0.0	0.0	0.0	6.11628e-05	1.70229e-05	0.0	3.46136e-05	0.0	9.50387e-06	0.000235572	0.000226033	0.0	0.0	0.0	0.000104413	5.21778e-06	0.0	0.000463694
PWY-7456: &beta;-(1,4)-mannan degradation	0.000499431	0.00206476	0.000717649	0.00144985	0.00136411	0.000803062	0.000694107	0.0010566	0.00086473	0.000954497	0.00152946	0.00139155	0.00113551	0.00131019	0.000739876	0.000966271	0.00123429	0.00152392	0.000880378	0.000338601	0.00112029	0.00168942	0.00156291	5.83833e-05	0.00300306	0.00133249	0.00204131	0.00207772	0.000778528	0.000892717	0.00155036	0.00104025	0.0009959	0.00187	0.00110733	0.000741837	0.00161255	0.00258484	0.00128059	0.000736041	0.000988173	0.000963186	0.00163109	0.00144152	0.00145505	0.00188117	0.00198376	0.00166332	0.000816746	4.86322e-05	0.00241394	0.00143154	0.00252488	0.000713993	0.00175266	0.00191929	0.00149575	0.00095973	0.000186311	0.00168124	0.00221957	0.00180323	0.0011133	0.00115141	0.00199908	0.00250491	0.0017279	0.00108167	0.00116892	0.00201525	0.0020223	0.00140211	0.000912165	0.00121188	0.00195823	0.000493867	0.00130171	0.00371691	0.00167644	0.000461102	0.00198162	0.00204251	0.00134056	0.0019496	0.00312519	0.00214936	0.00023097	0.0016162	0.00108999	0.00229743	0.00168373	0.00225151	0.000839244	0.00158358	0.00112787	0.00142421	0.00184728	0.0013982	0.00155435	0.00208892	0.0026832	0.00260387	0.00126394	0.00142035	0.00120978	0.00193055	0.00102115	0.00304976	0.000666987	0.00140161	0.00184576	0.00141615	0.0012779	0.00149805	0.0013765	0.00178265	0.00163819	0.00195164	0.00230419	0.00138137	0.00222918	0.000887653	0.000195044	0.00106557	0.000611657	0.0012857	0.00210052	6.70103e-05
PWY-7511: protein ubiquitination	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3674e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7527: L-methionine salvage cycle III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.65252e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000200557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7528: L-methionine salvage cycle I (bacteria and plants)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.31572e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7546: diphthamide biosynthesis II (eukaryotes)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.13526e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
