Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR22135732,WGS,302,6557750612,PRJNA893406,SAMN31422028,Metagenome or environmental,2117740858,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-06-19,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115166,China,Asia,China: Pingjiang,Homo_sapiens94,Illumina NovaSeq 6000,feces94,28.71 N 113.58 E,DM30,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM30,SRP405751
SRR22135733,WGS,302,6154924590,PRJNA893406,SAMN31422027,Metagenome or environmental,1986505677,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-05-29,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115165,China,Asia,China: Pingjiang,Homo_sapiens93,Illumina NovaSeq 6000,feces93,28.71 N 113.58 E,DM29,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:17:00Z,1,DM29,SRP405751
SRR22135734,WGS,302,6550158332,PRJNA893406,SAMN31422026,Metagenome or environmental,2113422046,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-05-25,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115164,China,Asia,China: Pingjiang,Homo_sapiens92,Illumina NovaSeq 6000,feces92,28.71 N 113.58 E,DM28,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:17:00Z,1,DM28,SRP405751
SRR22135735,WGS,302,6463575234,PRJNA893406,SAMN31422025,Metagenome or environmental,2064710647,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-13,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115163,China,Asia,China: Pingjiang,Homo_sapiens91,Illumina NovaSeq 6000,feces91,28.71 N 113.58 E,DM27,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM27,SRP405751
SRR22135736,WGS,302,6837379358,PRJNA893406,SAMN31421944,Metagenome or environmental,2164612538,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-12-14,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115162,China,Asia,China: Pingjiang,Homo_sapiens10,Illumina NovaSeq 6000,feces10,28.71 N 113.58 E,H10,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,H10,SRP405751
SRR22135737,WGS,302,6625571960,PRJNA893406,SAMN31422024,Metagenome or environmental,2135832310,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-05-12,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115161,China,Asia,China: Pingjiang,Homo_sapiens90,Illumina NovaSeq 6000,feces90,28.71 N 113.58 E,DM26,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:22:00Z,1,DM26,SRP405751
SRR22135738,WGS,302,6437823090,PRJNA893406,SAMN31422023,Metagenome or environmental,2076450880,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-04-20,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115160,China,Asia,China: Pingjiang,Homo_sapiens89,Illumina NovaSeq 6000,feces89,28.71 N 113.58 E,DM25,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM25,SRP405751
SRR22135739,WGS,302,6692001390,PRJNA893406,SAMN31422022,Metagenome or environmental,2175867742,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-04-13,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115159,China,Asia,China: Pingjiang,Homo_sapiens88,Illumina NovaSeq 6000,feces88,28.71 N 113.58 E,DM24,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM24,SRP405751
SRR22135740,WGS,300,5229883800,PRJNA893406,SAMN31422021,Metagenome or environmental,1678505436,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-06-23,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115158,China,Asia,China: Changsha,Homo_sapiens87,Illumina NovaSeq 6000,feces87,28.19 N 112.99 E,DM23,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM23,SRP405751
SRR22135741,WGS,300,5094527100,PRJNA893406,SAMN31422020,Metagenome or environmental,1647368645,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-07-05,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115157,China,Asia,China: Changsha,Homo_sapiens86,Illumina NovaSeq 6000,feces86,28.19 N 112.99 E,DM22,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM22,SRP405751
SRR22135742,WGS,300,5178298200,PRJNA893406,SAMN31422019,Metagenome or environmental,1873764346,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-11-01,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115156,China,Asia,China: Changsha,Homo_sapiens85,Illumina NovaSeq 6000,feces85,28.19 N 112.99 E,DM21,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM21,SRP405751
SRR22135743,WGS,300,5694133200,PRJNA893406,SAMN31422018,Metagenome or environmental,1778526582,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-11-01,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115155,China,Asia,China: Changsha,Homo_sapiens84,Illumina NovaSeq 6000,feces84,28.19 N 112.99 E,DM20,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,DM20,SRP405751
SRR22135744,WGS,300,5861355300,PRJNA893406,SAMN31422017,Metagenome or environmental,1975646616,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-12-03,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115154,China,Asia,China: Changsha,Homo_sapiens83,Illumina NovaSeq 6000,feces83,28.19 N 112.99 E,DM19,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM19,SRP405751
SRR22135745,WGS,300,6189455700,PRJNA893406,SAMN31422016,Metagenome or environmental,2009178394,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-12-03,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115153,China,Asia,China: Changsha,Homo_sapiens82,Illumina NovaSeq 6000,feces82,28.19 N 112.99 E,DM18,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM18,SRP405751
SRR22135746,WGS,300,5663396100,PRJNA893406,SAMN31422015,Metagenome or environmental,1744819299,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-10-27,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115152,China,Asia,China: Changsha,Homo_sapiens81,Illumina NovaSeq 6000,feces81,28.19 N 112.99 E,DM17,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM17,SRP405751
SRR22135747,WGS,302,7763198712,PRJNA893406,SAMN31421943,Metagenome or environmental,2497128915,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-12-14,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115151,China,Asia,China: Pingjiang,Homo_sapiens9,Illumina NovaSeq 6000,feces9,28.71 N 113.58 E,H9,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:16:00Z,1,H9,SRP405751
SRR22135748,WGS,300,5152189800,PRJNA893406,SAMN31422014,Metagenome or environmental,1588143086,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-09-23,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115150,China,Asia,China: Changsha,Homo_sapiens80,Illumina NovaSeq 6000,feces80,28.19 N 112.99 E,DM16,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM16,SRP405751
SRR22135749,WGS,300,5781639300,PRJNA893406,SAMN31422013,Metagenome or environmental,1757593787,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-09-11,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115149,China,Asia,China: Changsha,Homo_sapiens79,Illumina NovaSeq 6000,feces79,28.19 N 112.99 E,DM15,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-02T01:41:00Z,1,DM15,SRP405751
SRR22135750,WGS,300,5761806900,PRJNA893406,SAMN31422012,Metagenome or environmental,1764185614,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-08-29,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115148,China,Asia,China: Changsha,Homo_sapiens78,Illumina NovaSeq 6000,feces78,28.19 N 112.99 E,DM14,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:08:00Z,1,DM14,SRP405751
SRR22135751,WGS,300,5761990500,PRJNA893406,SAMN31422011,Metagenome or environmental,1737424362,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-08-29,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115147,China,Asia,China: Changsha,Homo_sapiens77,Illumina NovaSeq 6000,feces77,28.19 N 112.99 E,DM13,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,DM13,SRP405751
SRR22135752,WGS,300,6264356400,PRJNA893406,SAMN31422119,Metagenome or environmental,2006048761,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-05-28,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115146,China,Asia,China: Changsha,Homo_sapiens185,Illumina NovaSeq 6000,feces185,28.19 N 112.99 E,DM121,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM121,SRP405751
SRR22135753,WGS,300,5587774200,PRJNA893406,SAMN31422118,Metagenome or environmental,1782134245,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-05-28,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115145,China,Asia,China: Changsha,Homo_sapiens184,Illumina NovaSeq 6000,feces184,28.19 N 112.99 E,DM120,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM120,SRP405751
SRR22135754,WGS,300,5695451400,PRJNA893406,SAMN31422117,Metagenome or environmental,1812531752,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-06-24,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115144,China,Asia,China: Changsha,Homo_sapiens183,Illumina NovaSeq 6000,feces183,28.19 N 112.99 E,DM119,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:08:00Z,1,DM119,SRP405751
SRR22135755,WGS,300,5404308600,PRJNA893406,SAMN31422116,Metagenome or environmental,1729757225,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-06-24,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115143,China,Asia,China: Changsha,Homo_sapiens182,Illumina NovaSeq 6000,feces182,28.19 N 112.99 E,DM118,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:18:00Z,1,DM118,SRP405751
SRR22135756,WGS,300,6873495600,PRJNA893406,SAMN31422115,Metagenome or environmental,2509455427,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-06-24,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115142,China,Asia,China: Changsha,Homo_sapiens181,Illumina NovaSeq 6000,feces181,28.19 N 112.99 E,DM117,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM117,SRP405751
SRR22135757,WGS,300,4569407700,PRJNA893406,SAMN31421953,Metagenome or environmental,1678204597,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-09-18,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115141,China,Asia,China: Changsha,Homo_sapiens19,Illumina NovaSeq 6000,feces19,28.19 N 112.99 E,H19,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,H19,SRP405751
SRR22135758,WGS,300,5708269200,PRJNA893406,SAMN31422114,Metagenome or environmental,1869131313,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-06-24,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115140,China,Asia,China: Changsha,Homo_sapiens180,Illumina NovaSeq 6000,feces180,28.19 N 112.99 E,DM116,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:15:00Z,1,DM116,SRP405751
SRR22135759,WGS,300,6443998500,PRJNA893406,SAMN31422113,Metagenome or environmental,2089396773,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-06-24,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115139,China,Asia,China: Changsha,Homo_sapiens179,Illumina NovaSeq 6000,feces179,28.19 N 112.99 E,DM115,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM115,SRP405751
SRR22135760,WGS,300,6184408500,PRJNA893406,SAMN31422112,Metagenome or environmental,1988173519,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-05-24,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115138,China,Asia,China: Changsha,Homo_sapiens178,Illumina NovaSeq 6000,feces178,28.19 N 112.99 E,DM114,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:22:00Z,1,DM114,SRP405751
SRR22135761,WGS,300,5155429800,PRJNA893406,SAMN31422111,Metagenome or environmental,1662333591,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-05-10,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115137,China,Asia,China: Changsha,Homo_sapiens177,Illumina NovaSeq 6000,feces177,28.19 N 112.99 E,DM113,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM113,SRP405751
SRR22135762,WGS,300,5788952100,PRJNA893406,SAMN31422110,Metagenome or environmental,1891781620,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-05-10,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115136,China,Asia,China: Changsha,Homo_sapiens176,Illumina NovaSeq 6000,feces176,28.19 N 112.99 E,DM112,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,DM112,SRP405751
SRR22135763,WGS,300,5952215700,PRJNA893406,SAMN31422109,Metagenome or environmental,1892133155,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-05-10,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115135,China,Asia,China: Changsha,Homo_sapiens175,Illumina NovaSeq 6000,feces175,28.19 N 112.99 E,DM111,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:16:00Z,1,DM111,SRP405751
SRR22135764,WGS,300,6047376300,PRJNA893406,SAMN31422108,Metagenome or environmental,1968271004,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-05-10,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115134,China,Asia,China: Changsha,Homo_sapiens174,Illumina NovaSeq 6000,feces174,28.19 N 112.99 E,DM110,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:15:00Z,1,DM110,SRP405751
SRR22135765,WGS,300,5507789700,PRJNA893406,SAMN31422107,Metagenome or environmental,1753261691,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-05-10,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115133,China,Asia,China: Changsha,Homo_sapiens173,Illumina NovaSeq 6000,feces173,28.19 N 112.99 E,DM109,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM109,SRP405751
SRR22135766,WGS,300,6170810700,PRJNA893406,SAMN31422106,Metagenome or environmental,1970265152,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-05-10,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115132,China,Asia,China: Changsha,Homo_sapiens172,Illumina NovaSeq 6000,feces172,28.19 N 112.99 E,DM108,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM108,SRP405751
SRR22135767,WGS,300,5962964400,PRJNA893406,SAMN31422105,Metagenome or environmental,2182838760,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-05-10,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115131,China,Asia,China: Changsha,Homo_sapiens171,Illumina NovaSeq 6000,feces171,28.19 N 112.99 E,DM107,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM107,SRP405751
SRR22135768,WGS,300,5226252600,PRJNA893406,SAMN31421952,Metagenome or environmental,1948227370,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-09-18,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115130,China,Asia,China: Changsha,Homo_sapiens18,Illumina NovaSeq 6000,feces18,28.19 N 112.99 E,H18,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:16:00Z,1,H18,SRP405751
SRR22135769,WGS,300,6183329400,PRJNA893406,SAMN31422104,Metagenome or environmental,2290547433,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-06,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115129,China,Asia,China: Changsha,Homo_sapiens170,Illumina NovaSeq 6000,feces170,28.19 N 112.99 E,DM106,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:16:00Z,1,DM106,SRP405751
SRR22135770,WGS,300,5999346600,PRJNA893406,SAMN31422103,Metagenome or environmental,2199098706,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-06,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115128,China,Asia,China: Changsha,Homo_sapiens169,Illumina NovaSeq 6000,feces169,28.19 N 112.99 E,DM105,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM105,SRP405751
SRR22135771,WGS,300,5920494600,PRJNA893406,SAMN31422102,Metagenome or environmental,2181630194,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-12,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115127,China,Asia,China: Changsha,Homo_sapiens168,Illumina NovaSeq 6000,feces168,28.19 N 112.99 E,DM104,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM104,SRP405751
SRR22135772,WGS,300,5905497600,PRJNA893406,SAMN31422101,Metagenome or environmental,2190129824,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-12,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115126,China,Asia,China: Changsha,Homo_sapiens167,Illumina NovaSeq 6000,feces167,28.19 N 112.99 E,DM103,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-02T01:41:00Z,1,DM103,SRP405751
SRR22135773,WGS,300,6598245900,PRJNA893406,SAMN31422100,Metagenome or environmental,2431771729,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-12,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115125,China,Asia,China: Changsha,Homo_sapiens166,Illumina NovaSeq 6000,feces166,28.19 N 112.99 E,DM102,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM102,SRP405751
SRR22135774,WGS,300,5880955500,PRJNA893406,SAMN31422099,Metagenome or environmental,2182250867,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-12,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115124,China,Asia,China: Changsha,Homo_sapiens165,Illumina NovaSeq 6000,feces165,28.19 N 112.99 E,DM101,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:08:00Z,1,DM101,SRP405751
SRR22135775,WGS,300,5807954400,PRJNA893406,SAMN31422098,Metagenome or environmental,2124640286,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-12,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115123,China,Asia,China: Changsha,Homo_sapiens164,Illumina NovaSeq 6000,feces164,28.19 N 112.99 E,DM100,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM100,SRP405751
SRR22135776,WGS,300,5904321900,PRJNA893406,SAMN31422097,Metagenome or environmental,2167037387,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-12,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115122,China,Asia,China: Changsha,Homo_sapiens163,Illumina NovaSeq 6000,feces163,28.19 N 112.99 E,DM99,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:15:00Z,1,DM99,SRP405751
SRR22135777,WGS,302,6458221076,PRJNA893406,SAMN31422096,Metagenome or environmental,2031605433,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-26,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115121,China,Asia,China: Pingjiang,Homo_sapiens162,Illumina NovaSeq 6000,feces162,28.71 N 113.58 E,DM98,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:25:00Z,1,DM98,SRP405751
SRR22135778,WGS,302,6336182876,PRJNA893406,SAMN31422095,Metagenome or environmental,2041058513,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-24,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115120,China,Asia,China: Pingjiang,Homo_sapiens161,Illumina NovaSeq 6000,feces161,28.71 N 113.58 E,DM97,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM97,SRP405751
