Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,broad-scale_environmental_context,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environmental_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_name,Instrument,LibraryLayout,LibrarySelection,LibrarySource,local_environmental_context,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id,ENA_first_public,ENA_last_update,external_id,INSDC_first_public,INSDC_last_update,INSDC_status
ERR11869311,WGS,300,2597544900,PRJEB65297,SAMEA114293381,feces,834298863,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266813,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293381,HD101,human gut metagenome,ERP150421,HD101,,,,,,
ERR11869314,WGS,300,2078931000,PRJEB65297,SAMEA114293382,feces,664756038,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266816,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:53:00Z,1,SAMEA114293382,HD102,human gut metagenome,ERP150421,HD102,,,,,,
ERR11869316,WGS,300,2209293300,PRJEB65297,SAMEA114293383,feces,717748780,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266818,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:53:00Z,1,SAMEA114293383,HD103,human gut metagenome,ERP150421,HD103,,,,,,
ERR11869317,WGS,300,2198888700,PRJEB65297,SAMEA114293384,feces,711093498,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266819,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293384,HD104,human gut metagenome,ERP150421,HD104,,,,,,
ERR11869319,WGS,300,3007540500,PRJEB65297,SAMEA114293385,feces,947846412,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266821,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293385,HD105,human gut metagenome,ERP150421,HD105,,,,,,
ERR11869321,WGS,300,2389331400,PRJEB65297,SAMEA114293386,feces,770745829,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266823,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293386,HD106,human gut metagenome,ERP150421,HD106,,,,,,
ERR11869322,WGS,300,2318788500,PRJEB65297,SAMEA114293387,feces,751250564,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266824,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293387,HD107,human gut metagenome,ERP150421,HD107,,,,,,
ERR11869323,WGS,300,2509046700,PRJEB65297,SAMEA114293388,feces,801323836,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266825,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:53:00Z,1,SAMEA114293388,HD108,human gut metagenome,ERP150421,HD108,,,,,,
ERR11869324,WGS,300,2514691800,PRJEB65297,SAMEA114293389,feces,812494434,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266826,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293389,HD109,human gut metagenome,ERP150421,HD109,,,,,,
ERR11869325,WGS,300,2557237200,PRJEB65297,SAMEA114293390,feces,814889657,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266827,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:53:00Z,1,SAMEA114293390,HD110,human gut metagenome,ERP150421,HD110,,,,,,
ERR11869339,WGS,300,2498323200,PRJEB65297,SAMEA114293391,feces,799131035,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266841,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:53:00Z,1,SAMEA114293391,HD111,human gut metagenome,ERP150421,HD111,,,,,,
ERR11869341,WGS,300,2148905400,PRJEB65297,SAMEA114293392,feces,689648720,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266843,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293392,HD114,human gut metagenome,ERP150421,HD114,,,,,,
ERR11869342,WGS,300,2600098500,PRJEB65297,SAMEA114293393,feces,836975214,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266844,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:53:00Z,1,SAMEA114293393,HD115,human gut metagenome,ERP150421,HD115,,,,,,
ERR11869345,WGS,300,3012780600,PRJEB65297,SAMEA114293394,feces,954259883,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266847,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293394,HD116,human gut metagenome,ERP150421,HD116,,,,,,
ERR11869346,WGS,300,2153640000,PRJEB65297,SAMEA114293395,feces,686328641,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266848,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293395,HD117,human gut metagenome,ERP150421,HD117,,,,,,
ERR11869347,WGS,300,2221814700,PRJEB65297,SAMEA114293396,feces,704839006,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266849,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293396,HD118,human gut metagenome,ERP150421,HD118,,,,,,
ERR11869349,WGS,300,2055797400,PRJEB65297,SAMEA114293397,feces,670341094,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266851,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293397,HD201,human gut metagenome,ERP150421,HD201,,,,,,
ERR11869350,WGS,300,2198697000,PRJEB65297,SAMEA114293398,feces,709323730,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266852,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293398,HD202,human gut metagenome,ERP150421,HD202,,,,,,
ERR11869353,WGS,300,2165706300,PRJEB65297,SAMEA114293399,feces,706848118,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266855,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293399,HD203,human gut metagenome,ERP150421,HD203,,,,,,
ERR11869356,WGS,300,2457102300,PRJEB65297,SAMEA114293400,feces,785063898,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266858,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293400,HD204,human gut metagenome,ERP150421,HD204,,,,,,
ERR11869358,WGS,300,2327182500,PRJEB65297,SAMEA114293401,feces,756453639,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266860,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:53:00Z,1,SAMEA114293401,HD205,human gut metagenome,ERP150421,HD205,,,,,,
ERR11869360,WGS,300,2454787800,PRJEB65297,SAMEA114293402,feces,797928206,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266862,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293402,HD206,human gut metagenome,ERP150421,HD206,,,,,,
ERR11869362,WGS,300,2482526700,PRJEB65297,SAMEA114293403,feces,812284578,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266864,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:53:00Z,1,SAMEA114293403,HD207,human gut metagenome,ERP150421,HD207,,,,,,
ERR11869363,WGS,300,2209719300,PRJEB65297,SAMEA114293404,feces,725600940,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266865,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293404,HD208,human gut metagenome,ERP150421,HD208,,,,,,
ERR11869366,WGS,300,2443200900,PRJEB65297,SAMEA114293405,feces,817308203,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266868,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293405,HD209,human gut metagenome,ERP150421,HD209,,,,,,
ERR11869369,WGS,300,2658593400,PRJEB65297,SAMEA114293406,feces,863257564,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266871,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293406,HD210,human gut metagenome,ERP150421,HD210,,,,,,
ERR11869371,WGS,300,2458224900,PRJEB65297,SAMEA114293407,feces,787571520,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266873,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293407,HD211,human gut metagenome,ERP150421,HD211,,,,,,
ERR11869373,WGS,300,2382977400,PRJEB65297,SAMEA114293408,feces,763497648,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266875,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293408,HD212,human gut metagenome,ERP150421,HD212,,,,,,
ERR11869376,WGS,300,2187615300,PRJEB65297,SAMEA114293409,feces,704445816,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266878,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293409,HD213,human gut metagenome,ERP150421,HD213,,,,,,
ERR11869379,WGS,300,2267904900,PRJEB65297,SAMEA114293410,feces,730876372,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266881,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293410,HD214,human gut metagenome,ERP150421,HD214,,,,,,
ERR11869380,WGS,300,2849862600,PRJEB65297,SAMEA114293411,feces,923568430,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266882,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293411,HD215,human gut metagenome,ERP150421,HD215,,,,,,
ERR11869384,WGS,300,3059915100,PRJEB65297,SAMEA114293412,feces,972025574,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266886,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:53:00Z,1,SAMEA114293412,HD216,human gut metagenome,ERP150421,HD216,,,,,,
ERR11869386,WGS,300,2229765300,PRJEB65297,SAMEA114293178,feces,711583810,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266888,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293178,HC001,human gut metagenome,ERP150421,HC001,,,,,,
ERR11869389,WGS,300,2923549800,PRJEB65297,SAMEA114293179,feces,928296960,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266891,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293179,HC002,human gut metagenome,ERP150421,HC002,,,,,,
ERR11869391,WGS,300,1990374900,PRJEB65297,SAMEA114293180,feces,641286264,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266893,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293180,HC003,human gut metagenome,ERP150421,HC003,,,,,,
ERR11869392,WGS,300,2959925100,PRJEB65297,SAMEA114293181,feces,935396023,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266894,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293181,HC004,human gut metagenome,ERP150421,HC004,,,,,,
ERR11869396,WGS,300,2885968800,PRJEB65297,SAMEA114293182,feces,923367183,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266898,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:53:00Z,1,SAMEA114293182,HC005,human gut metagenome,ERP150421,HC005,,,,,,
ERR11869397,WGS,300,2786657400,PRJEB65297,SAMEA114293183,feces,880600367,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266899,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:56:00Z,1,SAMEA114293183,HC006,human gut metagenome,ERP150421,HC006,,,,,,
ERR11869399,WGS,300,2169779100,PRJEB65297,SAMEA114293184,feces,692595428,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266901,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293184,HC008,human gut metagenome,ERP150421,HC008,,,,,,
ERR11869402,WGS,300,2989555800,PRJEB65297,SAMEA114293185,feces,956018313,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266904,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293185,HC009,human gut metagenome,ERP150421,HC009,,,,,,
ERR11869404,WGS,300,3000994800,PRJEB65297,SAMEA114293186,feces,968651760,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11266906,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293186,HC010,human gut metagenome,ERP150421,HC010,,,,,,
ERR11869406,WGS,300,2974029000,PRJEB65297,SAMEA114293187,feces,944000804,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266908,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293187,HC014,human gut metagenome,ERP150421,HC014,,,,,,
ERR11869407,WGS,300,2685702300,PRJEB65297,SAMEA114293188,feces,852515107,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11266909,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:55:00Z,1,SAMEA114293188,HC015,human gut metagenome,ERP150421,HC015,,,,,,
ERR11869409,WGS,300,2159338200,PRJEB65297,SAMEA114293189,feces,687725394,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11266911,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-08-31T21:54:00Z,1,SAMEA114293189,HC016,human gut metagenome,ERP150421,HC016,,,,,,
