Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_material_id,SRA Study
SRR13336909,WGS,299,10962768265,PRJNA688881,SAMN17190431,Metagenome or environmental,4206603335,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9763582,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB112PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:31:00Z,1,MGHB112PB,MGHB112PB,SRP299890
SRR13336910,WGS,299,10867820165,PRJNA688881,SAMN17190427,Metagenome or environmental,4188003580,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9763578,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB101PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:20:00Z,1,MGHB101PB,MGHB101PB,SRP299890
SRR13336911,WGS,299,11066661989,PRJNA688881,SAMN17190426,Metagenome or environmental,4563709873,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX9763577,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB095PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:43:00Z,1,MGHB095PB,MGHB095PB,SRP299890
SRR13336912,WGS,299,10113833959,PRJNA688881,SAMN17190390,Metagenome or environmental,3977223564,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9763576,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB010PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:45:00Z,1,MGHB010PB,MGHB010PB,SRP299890
SRR13336913,WGS,299,9779825880,PRJNA688881,SAMN17190425,Metagenome or environmental,3944182605,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX9763575,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB094PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:34:00Z,1,MGHB094PB,MGHB094PB,SRP299890
SRR13336914,WGS,299,10615804107,PRJNA688881,SAMN17190423,Metagenome or environmental,4393441857,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9763573,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB088PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:40:00Z,1,MGHB088PB,MGHB088PB,SRP299890
SRR13336915,WGS,299,10437369546,PRJNA688881,SAMN17190422,Metagenome or environmental,4123337292,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9763572,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB085PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:30:00Z,1,MGHB085PB,MGHB085PB,SRP299890
SRR13336916,WGS,299,11659908998,PRJNA688881,SAMN17190421,Metagenome or environmental,4729704050,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX9763571,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB084PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:24:00Z,1,MGHB084PB,MGHB084PB,SRP299890
SRR13336917,WGS,299,10343084128,PRJNA688881,SAMN17190424,Metagenome or environmental,4175656336,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX9763574,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB089PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:27:00Z,1,MGHB089PB,MGHB089PB,SRP299890
SRR13336918,WGS,299,12176226569,PRJNA688881,SAMN17190420,Metagenome or environmental,4819782566,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9763570,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB082PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:19:00Z,1,MGHB082PB,MGHB082PB,SRP299890
SRR13336919,WGS,299,12065120637,PRJNA688881,SAMN17190419,Metagenome or environmental,4842505047,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX9763569,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB081PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:24:00Z,1,MGHB081PB,MGHB081PB,SRP299890
SRR13336920,WGS,299,11183104442,PRJNA688881,SAMN17190418,Metagenome or environmental,4530352178,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX9763568,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB080PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:32:00Z,1,MGHB080PB,MGHB080PB,SRP299890
SRR13336921,WGS,299,12315359310,PRJNA688881,SAMN17190417,Metagenome or environmental,4855318866,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX9763567,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB079PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:50:00Z,1,MGHB079PB,MGHB079PB,SRP299890
SRR13336922,WGS,299,12376796783,PRJNA688881,SAMN17190389,Metagenome or environmental,4920791328,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9763565,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB007PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:20:00Z,1,MGHB007PB,MGHB007PB,SRP299890
SRR13336923,WGS,299,12491345388,PRJNA688881,SAMN17190415,Metagenome or environmental,5025305763,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX9763564,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB077PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:25:00Z,1,MGHB077PB,MGHB077PB,SRP299890
SRR13336924,WGS,299,10286786534,PRJNA688881,SAMN17190504,Metagenome or environmental,4212464116,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX9763562,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB159PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:18:00Z,1,MGHB159PB,MGHB159PB,SRP299890
SRR13336925,WGS,299,10037094962,PRJNA688881,SAMN17190503,Metagenome or environmental,4139551542,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9763561,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB158PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:27:00Z,1,MGHB158PB,MGHB158PB,SRP299890
SRR13336926,WGS,299,10717085868,PRJNA688881,SAMN17190502,Metagenome or environmental,4413563111,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9763560,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB156PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:17:00Z,1,MGHB156PB,MGHB156PB,SRP299890
SRR13336927,WGS,298,9121215460,PRJNA688881,SAMN17190505,Metagenome or environmental,3668998910,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9763563,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB161PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:12:00Z,1,MGHB161PB,MGHB161PB,SRP299890
SRR13336928,WGS,299,9234426598,PRJNA688881,SAMN17190501,Metagenome or environmental,3732396819,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX9763559,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB153PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:20:00Z,1,MGHB153PB,MGHB153PB,SRP299890
SRR13336929,WGS,298,10534730354,PRJNA688881,SAMN17190500,Metagenome or environmental,4265791607,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX9763558,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB152PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:16:00Z,1,MGHB152PB,MGHB152PB,SRP299890
SRR13336930,WGS,298,9585626271,PRJNA688881,SAMN17190499,Metagenome or environmental,3868056623,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX9763557,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB151PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:19:00Z,1,MGHB151PB,MGHB151PB,SRP299890
SRR13336931,WGS,299,8805403583,PRJNA688881,SAMN17190498,Metagenome or environmental,3532740962,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX9763556,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB149PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:23:00Z,1,MGHB149PB,MGHB149PB,SRP299890
SRR13336932,WGS,299,11495183574,PRJNA688881,SAMN17190496,Metagenome or environmental,4573011733,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9763554,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB141PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:20:00Z,1,MGHB141PB,MGHB141PB,SRP299890
SRR13336933,WGS,299,10136953925,PRJNA688881,SAMN17190397,Metagenome or environmental,4069825463,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9763553,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB032PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:20:00Z,1,MGHB032PB,MGHB032PB,SRP299890
SRR13336934,WGS,299,9830824199,PRJNA688881,SAMN17190495,Metagenome or environmental,3973156432,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9763552,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB139PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:34:00Z,1,MGHB139PB,MGHB139PB,SRP299890
SRR13336935,WGS,299,8467689728,PRJNA688881,SAMN17190497,Metagenome or environmental,3398957056,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9763555,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB143PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:51:00Z,1,MGHB143PB,MGHB143PB,SRP299890
SRR13336936,WGS,299,12645303509,PRJNA688881,SAMN17190494,Metagenome or environmental,5153809583,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX9763551,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB138PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:55:00Z,1,MGHB138PB,MGHB138PB,SRP299890
SRR13336937,WGS,299,11513937095,PRJNA688881,SAMN17190493,Metagenome or environmental,4691080856,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9763550,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB136PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:37:00Z,1,MGHB136PB,MGHB136PB,SRP299890
SRR13336938,WGS,299,10769429717,PRJNA688881,SAMN17190492,Metagenome or environmental,4266421890,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX9763549,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB132PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:37:00Z,1,MGHB132PB,MGHB132PB,SRP299890
SRR13336939,WGS,299,10264331751,PRJNA688881,SAMN17190491,Metagenome or environmental,4185664568,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9763548,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB128PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:23:00Z,1,MGHB128PB,MGHB128PB,SRP299890
SRR13336940,WGS,299,11488959350,PRJNA688881,SAMN17190489,Metagenome or environmental,4508863723,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9763546,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB063CG,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:35:00Z,1,MGHB063CG,MGHB063CG,SRP299890
SRR13336941,WGS,299,11115555579,PRJNA688881,SAMN17190488,Metagenome or environmental,4314310102,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX9763545,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB062CG,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:22:00Z,1,MGHB062CG,MGHB062CG,SRP299890
SRR13336942,WGS,299,11249844811,PRJNA688881,SAMN17190487,Metagenome or environmental,4413566303,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9763544,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB061CG,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:56:00Z,1,MGHB061CG,MGHB061CG,SRP299890
SRR13336943,WGS,299,10021691917,PRJNA688881,SAMN17190490,Metagenome or environmental,4018828862,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9763547,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB127PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:26:00Z,1,MGHB127PB,MGHB127PB,SRP299890
SRR13336944,WGS,299,11624110012,PRJNA688881,SAMN17190486,Metagenome or environmental,4573822251,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX9763543,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB060CG,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:25:00Z,1,MGHB060CG,MGHB060CG,SRP299890
SRR13336945,WGS,299,12152071236,PRJNA688881,SAMN17190396,Metagenome or environmental,4935296173,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9763542,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB031PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:43:00Z,1,MGHB031PB,MGHB031PB,SRP299890
SRR13336946,WGS,299,10182284098,PRJNA688881,SAMN17190387,Metagenome or environmental,3973401955,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX9763541,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB005PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:30:00Z,1,MGHB005PB,MGHB005PB,SRP299890
SRR13336947,WGS,299,12048324181,PRJNA688881,SAMN17190386,Metagenome or environmental,4743296861,PEOPLE'S HOSPITAL OF SHIJIAZHUANG AFFILIATED TO HEBEI MEDICAL UNIVERSITY,2019,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX9763540,China,Asia,China,Homo sapiens,Illumina HiSeq 4000,feces,38.03 N 114.26 E,MGHB003PB,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-06-01T00:00:00Z,2021-01-01T10:48:00Z,1,MGHB003PB,MGHB003PB,SRP299890
