Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id
ERR3347131,AMPLICON,500,75101927,PRJEB32767,SAMEA5670376,47405743,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ncbi,s3,ena,gs","ncbi.public,ena,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371705,SAMEA5670376,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:24:00Z,1,SAMEA5670376,16s_789AKKSOD1PBSD110,Mus musculus,ERP115481,16s_789AKKSOD1PBSD110
ERR3347132,AMPLICON,500,30797076,PRJEB32767,SAMEA5670377,19090152,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","gs,ncbi,s3,ena","gs.us-east1,s3.us-east-1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371706,SAMEA5670377,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:24:00Z,1,SAMEA5670377,16s_789AKKSOD1PBSD90,Mus musculus,ERP115481,16s_789AKKSOD1PBSD90
ERR3347133,AMPLICON,500,54067862,PRJEB32767,SAMEA5670378,33829272,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","gs,s3,ncbi,ena","ncbi.public,s3.us-east-1,ena,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371707,SAMEA5670378,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:24:00Z,1,SAMEA5670378,16s_790AKKSOD1PBSD110,Mus musculus,ERP115481,16s_790AKKSOD1PBSD110
ERR3347134,AMPLICON,500,40797721,PRJEB32767,SAMEA5670379,26379764,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","gs,ena,ncbi,s3","ena,s3.us-east-1,ncbi.public,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371708,SAMEA5670379,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:24:00Z,1,SAMEA5670379,16s_790AKKSOD1PBSD90,Mus musculus,ERP115481,16s_790AKKSOD1PBSD90
ERR3347135,AMPLICON,500,72273057,PRJEB32767,SAMEA5670380,45390496,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,fastq,run.zq","ncbi,ena,s3,gs","s3.us-east-1,gs.us-east1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371709,SAMEA5670380,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:24:00Z,1,SAMEA5670380,16s_791AKKSOD1PBSD110,Mus musculus,ERP115481,16s_791AKKSOD1PBSD110
ERR3347136,AMPLICON,500,50569339,PRJEB32767,SAMEA5670381,31578998,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ncbi,ena,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371710,SAMEA5670381,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:24:00Z,1,SAMEA5670381,16s_791AKKSOD1PBSD90,Mus musculus,ERP115481,16s_791AKKSOD1PBSD90
ERR3347137,AMPLICON,500,56429635,PRJEB32767,SAMEA5670382,35590045,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,fastq,run.zq","ncbi,ena,s3,gs","ena,gs.us-east1,s3.us-east-1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371711,SAMEA5670382,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:24:00Z,1,SAMEA5670382,16s_792AKKSOD1PBSD110,Mus musculus,ERP115481,16s_792AKKSOD1PBSD110
ERR3347138,AMPLICON,500,61924739,PRJEB32767,SAMEA5670383,38572529,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ncbi,gs,s3,ena","s3.us-east-1,ena,ncbi.public,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371712,SAMEA5670383,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:24:00Z,1,SAMEA5670383,16s_792AKKSOD1PBSD90,Mus musculus,ERP115481,16s_792AKKSOD1PBSD90
ERR3347139,AMPLICON,500,49969826,PRJEB32767,SAMEA5670384,31175466,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ncbi,ena,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371713,SAMEA5670384,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:24:00Z,1,SAMEA5670384,16s_793AKKSOD1PBSD110,Mus musculus,ERP115481,16s_793AKKSOD1PBSD110
ERR3347140,AMPLICON,500,42311487,PRJEB32767,SAMEA5670385,25990952,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","s3,ncbi,ena,gs","ena,gs.us-east1,s3.us-east-1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371714,SAMEA5670385,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670385,16s_793AKKSOD1PBSD90,Mus musculus,ERP115481,16s_793AKKSOD1PBSD90
ERR3347141,AMPLICON,500,30292223,PRJEB32767,SAMEA5670386,18897091,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,fastq,run.zq","ncbi,gs,s3,ena","gs.us-east1,s3.us-east-1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371715,SAMEA5670386,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670386,16s_795AKKWTPBSD110,Mus musculus,ERP115481,16s_795AKKWTPBSD110
ERR3347142,AMPLICON,500,29863038,PRJEB32767,SAMEA5670387,18446966,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ncbi,ena,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371716,SAMEA5670387,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670387,16s_795AKKWTPBSD90,Mus musculus,ERP115481,16s_795AKKWTPBSD90
ERR3347143,AMPLICON,500,45858353,PRJEB32767,SAMEA5670388,28083684,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","ena,ncbi,s3,gs","ncbi.public,ena,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371717,SAMEA5670388,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670388,16s_796AKKSOD1PBSD110,Mus musculus,ERP115481,16s_796AKKSOD1PBSD110
ERR3347144,AMPLICON,500,26140757,PRJEB32767,SAMEA5670389,16103169,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ncbi,gs,ena,s3","ena,s3.us-east-1,gs.us-east1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-06-12,2019-05-31T10:39:13Z,ERX3371718,SAMEA5670389,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670389,16s_796AKKSOD1PBSD90,Mus musculus,ERP115481,16s_796AKKSOD1PBSD90
ERR3347145,AMPLICON,500,49737205,PRJEB32767,SAMEA5670390,31507044,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","ncbi,gs,ena,s3","s3.us-east-1,gs.us-east1,ncbi.public,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371719,SAMEA5670390,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670390,16s_797AKKSOD1PBSD110,Mus musculus,ERP115481,16s_797AKKSOD1PBSD110
ERR3347146,AMPLICON,500,70411369,PRJEB32767,SAMEA5670391,43991549,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","s3,ena,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371720,SAMEA5670391,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670391,16s_797AKKSOD1PBSD90,Mus musculus,ERP115481,16s_797AKKSOD1PBSD90
ERR3347147,AMPLICON,500,65339171,PRJEB32767,SAMEA5670392,39654763,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","ncbi,s3,ena,gs","gs.us-east1,ncbi.public,s3.us-east-1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371721,SAMEA5670392,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670392,16s_798AKKSOD1AKKD110,Mus musculus,ERP115481,16s_798AKKSOD1AKKD110
ERR3347148,AMPLICON,500,32450135,PRJEB32767,SAMEA5670393,20302253,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,fastq,run.zq","ncbi,gs,ena,s3","s3.us-east-1,gs.us-east1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371722,SAMEA5670393,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670393,16s_798AKKSOD1AKKD90,Mus musculus,ERP115481,16s_798AKKSOD1AKKD90
ERR3347149,AMPLICON,500,22629950,PRJEB32767,SAMEA5670394,14147436,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ena,ncbi,s3,gs","ncbi.public,gs.us-east1,ena,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371723,SAMEA5670394,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670394,16s_799AKKWTPBSD110,Mus musculus,ERP115481,16s_799AKKWTPBSD110
ERR3347150,AMPLICON,500,71065700,PRJEB32767,SAMEA5670395,43804211,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","s3,ncbi,ena,gs","ena,gs.us-east1,ncbi.public,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371724,SAMEA5670395,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670395,16s_799AKKWTPBSD90,Mus musculus,ERP115481,16s_799AKKWTPBSD90
ERR3347151,AMPLICON,500,50825567,PRJEB32767,SAMEA5670396,31738061,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","s3,ncbi,ena,gs","ncbi.public,ena,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371725,SAMEA5670396,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670396,16s_800AKKSOD1AKKD110,Mus musculus,ERP115481,16s_800AKKSOD1AKKD110
ERR3347152,AMPLICON,500,53309354,PRJEB32767,SAMEA5670397,33276612,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ena,ncbi,gs,s3","ncbi.public,ena,s3.us-east-1,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371726,SAMEA5670397,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:25:00Z,1,SAMEA5670397,16s_800AKKSOD1AKKD90,Mus musculus,ERP115481,16s_800AKKSOD1AKKD90
ERR3347153,AMPLICON,500,29221153,PRJEB32767,SAMEA5670398,17944174,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","s3,ncbi,gs,ena","gs.us-east1,s3.us-east-1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371727,SAMEA5670398,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:26:00Z,1,SAMEA5670398,16s_815AKKWTLGD110,Mus musculus,ERP115481,16s_815AKKWTLGD110
ERR3347154,AMPLICON,500,56732785,PRJEB32767,SAMEA5670399,34685276,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","s3,gs,ena,ncbi","s3.us-east-1,ena,gs.us-east1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371728,SAMEA5670399,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:26:00Z,1,SAMEA5670399,16s_815AKKWTLGD90,Mus musculus,ERP115481,16s_815AKKWTLGD90
ERR3347155,AMPLICON,500,56214097,PRJEB32767,SAMEA5670400,35518339,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","ncbi,gs,ena,s3","s3.us-east-1,gs.us-east1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371729,SAMEA5670400,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:26:00Z,1,SAMEA5670400,16s_816AKKSOD1LGD110,Mus musculus,ERP115481,16s_816AKKSOD1LGD110
ERR3347156,AMPLICON,500,48963606,PRJEB32767,SAMEA5670401,30676833,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","s3,gs,ncbi,ena","s3.us-east-1,gs.us-east1,ncbi.public,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371730,SAMEA5670401,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:26:00Z,1,SAMEA5670401,16s_816AKKSOD1LGD90,Mus musculus,ERP115481,16s_816AKKSOD1LGD90
ERR3347157,AMPLICON,500,17514356,PRJEB32767,SAMEA5670402,11057710,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","gs,ncbi,s3,ena","s3.us-east-1,ena,gs.us-east1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371731,SAMEA5670402,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:26:00Z,1,SAMEA5670402,16s_817AKKWTLGD110,Mus musculus,ERP115481,16s_817AKKWTLGD110
ERR3347158,AMPLICON,500,40482991,PRJEB32767,SAMEA5670403,24838680,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ncbi,s3,ena,gs","ncbi.public,gs.us-east1,ena,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371732,SAMEA5670403,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:26:00Z,1,SAMEA5670403,16s_817AKKWTLGD90,Mus musculus,ERP115481,16s_817AKKWTLGD90
ERR3347159,AMPLICON,500,31130270,PRJEB32767,SAMEA5670404,19363864,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ncbi,gs,s3,ena","s3.us-east-1,ena,gs.us-east1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371733,SAMEA5670404,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:26:00Z,1,SAMEA5670404,16s_818AKKWTLGD110,Mus musculus,ERP115481,16s_818AKKWTLGD110
ERR3347160,AMPLICON,500,61717651,PRJEB32767,SAMEA5670405,38096183,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","gs,ena,ncbi,s3","ncbi.public,gs.us-east1,ena,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371734,SAMEA5670405,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:26:00Z,1,SAMEA5670405,16s_818AKKWTLGD90,Mus musculus,ERP115481,16s_818AKKWTLGD90
ERR3347161,AMPLICON,500,99849518,PRJEB32767,SAMEA5670406,60390972,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ncbi,gs,ena,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371735,SAMEA5670406,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:26:00Z,1,SAMEA5670406,16s_819AKKSOD1LGD110,Mus musculus,ERP115481,16s_819AKKSOD1LGD110
ERR3347162,AMPLICON,500,37183883,PRJEB32767,SAMEA5670407,23085041,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371736,SAMEA5670407,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:26:00Z,1,SAMEA5670407,16s_819AKKSOD1LGD90,Mus musculus,ERP115481,16s_819AKKSOD1LGD90
ERR3347163,AMPLICON,500,80960367,PRJEB32767,SAMEA5670408,51917677,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","s3,gs,ncbi,ena","s3.us-east-1,gs.us-east1,ncbi.public,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371737,SAMEA5670408,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:26:00Z,1,SAMEA5670408,16s_820AKKSOD1LGD110,Mus musculus,ERP115481,16s_820AKKSOD1LGD110
ERR3347164,AMPLICON,500,58332054,PRJEB32767,SAMEA5670409,36099358,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","gs,ena,s3,ncbi","s3.us-east-1,ncbi.public,ena,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371738,SAMEA5670409,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:27:00Z,1,SAMEA5670409,16s_820AKKSOD1LGD90,Mus musculus,ERP115481,16s_820AKKSOD1LGD90
ERR3347165,AMPLICON,500,42746598,PRJEB32767,SAMEA5670410,26610684,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ena,s3,ncbi,gs","s3.us-east-1,gs.us-east1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371739,SAMEA5670410,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:27:00Z,1,SAMEA5670410,16s_821AKKSOD1AKKD110,Mus musculus,ERP115481,16s_821AKKSOD1AKKD110
ERR3347166,AMPLICON,500,57942973,PRJEB32767,SAMEA5670411,36440828,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","gs,s3,ncbi,ena","ncbi.public,s3.us-east-1,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:13Z,ERX3371740,SAMEA5670411,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:13Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:27:00Z,1,SAMEA5670411,16s_821AKKSOD1AKKD90,Mus musculus,ERP115481,16s_821AKKSOD1AKKD90
